2899	3094	3201	2606	-1742747	3147	2130	2823	2268	2076	3035	2664	1941	-398142	-1638402	2738	-1880028	-1621485	-29375740	2149698	2832	1569555	2109410	1676155	1666717	2968	2251	2192	2519	2392	2192	3046	2155	1371054	1642351	-1639899	-1228662	4510647	-1521666	-1820868	-1373571	-2570709	58501821	7454193	18861117	-1713378	-1727682	-2166231	-14884260	25828944	-38685600	-2349480	-1193100	-1769856	70689480	75345768	-1782216	-218831904	-788544	-1095228	369684
-6	-6	-6	-6	3004	-5	-5	-5	-5	-5	-5	-5	-5	619	2738	-10	3180	2563	50006	-3362	-5	-2610	-3448	-2865	-2773	-6	-5	-5	-4	-5	-5	-6	-5	-2202	-2789	2784	2238	-7812	2673	2877	2208	4368	-97023	-12477	-32031	2868	2970	3564	25362	-43704	63540	3768	1908	3084	-117552	-125916	3108	365004	1404	1980	-324
3391	3564	3658	3023	-2000274	3648	2395	3200	2744	2469	3460	3056	2290	-459263	-1880028	3180	-2170518	-1854995	-33727153	2461587	3286	1802867	2413530	1923835	1916560	3514	2550	2498	2898	2816	2606	3530	2464	1570518	1885981	-1883145	-1407936	5177136	-1754439	-2083569	-1573488	-2942190	67097109	8555352	21665040	-1970598	-1983417	-2479098	-17105046	29659980	-44348316	-2688108	-1369068	-2034060	81099540	86444052	-2048064	-251062596	-897948	-1266192	416232
2781	3058	3115	2394	-1719791	3027	2029	2808	2160	1936	2951	2634	1752	-397391	-1621485	2563	-1854995	-1618554	-29003335	2146249	2785	1559269	2095368	1654897	1650176	2860	2148	2035	2496	2343	2044	2974	2073	1366833	1621824	-1619439	-1205292	4446063	-1493790	-1817886	-1369257	-2542764	58020207	7386111	18645729	-1695192	-1704669	-2150379	-14713614	25545144	-38409420	-2341260	-1181940	-1743192	70069836	74622456	-1751700	-216803484	-778932	-1066752	400572
51634	56868	58342	48478	-31465675	56887	39213	49770	41960	38907	55115	49163	37362	-7038713	-29375740	50006	-33727153	-29003335	-530439944	38360868	53255	28079166	37817317	30283127	29858553	53456	42105	40555	45652	44085	40629	55304	40620	24465853	29631709	-29586930	-22374138	81586656	-27521685	-32535759	-24512067	-46345701	1049912142	133734582	339132699	-30714072	-31231062	-38858751	-267524430	464418324	-693877872	-41932704	-21588108	-32004468	1269172104	1354846560	-32407608	-3932521776	-14345748	-19952424	5454324
-3670	-4024	-4101	-3135	2273766	-4003	-2648	-3743	-2853	-2513	-3899	-3459	-2261	530129	2149698	-3362	2461587	2146249	38360868	-2850342	-3608	-2069964	-2777160	-2189349	-2189424	-3800	-2789	-2675	-3286	-3068	-2720	-3906	-2660	-1815175	-2145590	2142462	1588758	-5876262	1976337	2412858	1818375	3363318	-76905288	-9792117	-24701892	2248482	2254572	2849304	19496628	-33841476	50919648	3108876	1562184	2305044	-92866524	-98844348	2311764	287240436	1026648	1408392	-562356
-6	-6	-6	-6	3167	-5	-5	-5	-5	-5	-5	-5	-5	641	2832	-5	3286	2785	53255	-3608	-10	-2677	-3632	-3039	-2864	-6	-5	-4	-5	-5	-5	-6	-5	-2329	-2987	2982	2328	-8295	2781	3096	2334	4569	-101943	-12951	-33207	2961	3147	3747	26154	-45456	67212	3924	2220	3216	-123504	-132912	3360	384552	1476	2088	108
-2785	-2980	-2961	-2430	1669226	-2948	-2026	-2737	-2201	-1876	-2919	-2516	-1768	387551	1569555	-2610	1802867	1559269	28079166	-2069964	-2677	-1518092	-2021034	-1604941	-1601545	-2891	-2084	-2003	-2415	-2314	-2069	-2841	-2029	-1326437	-1570810	1568520	1170042	-4309239	1451817	1754022	1328772	2456031	-56179710	-7164375	-18098040	1645515	1653750	2074848	14299602	-24782376	37150884	2269116	1134660	1691076	-67864140	-72245088	1695792	209925756	755676	1033308	-402624
-3632	-3984	-4126	-3262	2242000	-3993	-2713	-3648	-2827	-2616	-3884	-3463	-2409	511866	2109410	-3448	2413530	2095368	37817317	-2777160	-3632	-2021034	-2722704	-2158381	-2143972	-3738	-2890	-2785	-3228	-3039	-2746	-3892	-2743	-1768561	-2113875	2110734	1580778	-5804736	1952961	2353059	1771785	3314862	-75392874	-9599229	-24268998	2203353	2224011	2795172	19145028	-33244308	49883100	3031728	1539648	2276436	-91076640	-97070184	2292744	281933100	1018620	1403352	-482112
-2922	-3268	-3312	-2783	1796882	-3235	-2271	-2850	-2379	-2198	-3153	-2812	-2132	401707	1676155	-2865	1923835	1654897	30283127	-2189349	-3039	-1604941	-2158381	-1730920	-1703914	-3055	-2415	-2329	-2597	-2510	-2334	-3117	-2304	-1398045	-1691553	1688997	1279644	-4659819	1571019	1857831	1400700	2646330	-59951598	-7637598	-19366407	1752642	1785000	2217762	15279564	-26520888	39617652	2395932	1230816	1828140	-72469200	-77357424	1850940	224535312	822492	1137672	-315684
