-5817	-9217	5700130	-7463	-5582	-3030	-8055	2794132	5145830	-6502	-5265	-3691	-4331	-4862	1648642	-4169	5000360	7144172	-8377	8812193	2440522	3268605	3043362	-149877	3300221	4346579	3079224	-6254	-6812	-3060	-5841	530462	970901	-4400	-4165	-6506	-5447	6137565	6423745	6270723	4848001	6549847	1185874	7175171	888342	-6206	-1685	5182112	9496303	-4519	-5914	3953679	6862864	2898545	2600913	7338389	2308977	-6904	-5098	-3196	-4579	-4536	773391	-3628	1902820	2397547	-5377	5161621	4604442	24846	-152019	3598353	6594702	7709898	1983560	-4901	-4269	-6156	-4779	4932539	-481167	1528548	1945698	5440773	3420143	-1399880	4925383	-4421	-6865	6926804	2899737	3145111	80316157	-4987305	-4451704	-5396	-5277	1352458	3105900	-24441270	3140956	31041664	-21768092	2562792	3629388	117352	485688	-12374664	78200	46640	351312	-107680	173360	62648	1661888	3614288	4305176	3960512	4133704	-66624144	5128280	-24344	5568056	2257104	-104312	4101152	5284024	396096	3392896	5101024	28934384	3398488	2920032	1512576	1986472	-34474896	3159456	2212368	8260992	-9013920	6342464
12	12	-7419	12	8	8	12	-4232	-5928	9	9	9	9	9	-2109	9	-6857	-8377	18	-11167	-4012	-3815	-2953	1323	-3872	-5994	-1999	12	8	8	8	98	348	9	9	9	9	-8448	-8299	-6977	-5750	-4565	-1903	-7656	-401	8	8	-5137	-12431	9	9	-6619	-9753	-2447	-3208	-8290	-1181	12	8	8	9	9	812	6	-1558	-4071	9	-3193	-7275	-45	2830	-4726	-9252	-8691	-939	8	9	10	9	-4795	2267	-682	-2949	-5856	-5154	1832	-6991	9	10	-10449	-4065	-3271	-108457	4598	1675	9	9	-341	-1346	20340	-4760	-29604	18416	-2560	-1832	-392	-720	8816	88	-208	-320	-40	-400	32	-3280	-5248	-6224	-5816	-6080	100104	-6784	280	-7512	-2376	24	-5176	-7048	-1728	-4760	-7216	-37872	-4888	-3432	-3992	-4256	49952	-3584	-1984	-8848	12576	-6976
-9163	-12248	7460778	-10348	-7703	-5340	-11080	3776866	6267096	-9788	-7331	-5690	-6444	-7619	2078116	-6380	6555866	8812193	-11167	11485724	3564244	4022942	3612350	-680987	4066166	5715374	3260688	-9312	-8851	-5024	-8157	335185	624908	-6244	-6859	-9122	-8259	8227522	8344516	7748903	6102846	6863635	1709575	8646581	921689	-8061	-3664	6121913	12361191	-7279	-8094	5716923	9312710	3273017	3246490	9074058	2317435	-10140	-6875	-5304	-6625	-7178	364709	-5887	2113687	3630824	-7440	5327510	6631234	35030	-1264250	4848598	8804472	9509714	2040171	-6796	-6959	-8587	-7162	5688584	-1304240	1529543	2822131	6591903	4820448	-1801995	6634294	-6926	-9243	9733312	4056066	3909197	104986573	-5709882	-4292446	-7201	-7958	1234376	3067078	-27478854	4281076	36289344	-24498840	2893736	4050088	254488	679448	-13877000	30144	126496	365456	-67528	308128	54488	2587512	4880896	5759432	5384904	5603416	-90493472	6649448	-162416	7290224	2640000	-108504	5193904	6891488	1006512	4455592	6868792	37565232	4546800	3576192	2829968	3227952	-46547408	3965712	2462896	9725984	-11918176	7622176
-4098	-3884	2348075	-3964	-2758	-2552	-4008	1356800	1733536	-3962	-2782	-2698	-2550	-3262	678446	-2842	2140850	2440522	-4012	3564244	1418324	1097510	881568	-558958	1113556	1889910	461406	-3984	-2798	-2524	-2746	-106518	-289606	-2446	-3130	-3262	-3558	2811548	2593750	2154790	1766864	903378	722210	2266351	102878	-2626	-2444	1440804	3959636	-3210	-2838	2285098	3215573	708515	1025903	2510835	181669	-4076	-2466	-2552	-2518	-3202	-357799	-2640	440411	1518890	-2590	603925	2600671	13258	-1218729	1632475	2970906	2549369	201543	-2417	-3102	-3235	-3046	1230949	-905589	144161	1098799	1699874	1855571	-551119	2290308	-3066	-3187	3650059	1523845	1019402	34390369	-1266773	-224643	-2598	-3338	-7489	235404	-5420434	1564364	8393032	-4963196	673784	555660	163928	245896	-2457224	-47536	90560	50304	35416	154096	-6832	1169632	1715136	1990304	1912592	1973800	-32403256	2102800	-134152	2367352	612952	-9872	1572416	2218240	740896	1499376	2369576	12030960	1586544	961272	1613832	1592216	-16474384	1115984	451824	2452368	-3999488	1924448
-2632	-4416	2674225	-3763	-2731	-1331	-3532	1328053	2358912	-2968	-2692	-1536	-2079	-1931	577387	-1930	2320993	3268605	-3815	4022942	1097510	1611492	1321854	-117967	1625160	2002362	1446931	-2688	-3213	-1748	-2879	180255	336014	-2412	-1955	-2874	-2347	2809059	3138972	2748763	2349768	3019599	512216	3124236	373841	-2945	-928	2457269	4251931	-1935	-2994	1764936	3284470	1198615	1063468	3330530	1066337	-3156	-2588	-1612	-2263	-1995	200417	-1775	869133	1098219	-2706	2389943	1914553	11373	-247349	1627732	3166958	3685699	826578	-2500	-1982	-2783	-2159	2209995	-345669	635278	867591	2439441	1376657	-657036	2296025	-2230	-3167	2981699	1151952	1372220	36662760	-1986816	-1553084	-2458	-2354	463905	1092084	-10091594	1476324	13260024	-8910316	1199596	1273740	43088	228344	-4925008	49704	10008	168680	-41552	97344	26704	702608	1703208	2009472	1870264	1952056	-31368480	2413736	-28944	2602552	1173752	-42512	1894168	2474288	95568	1550816	2330544	12973296	1589232	1489976	565872	732488	-15480144	1413936	882672	3826816	-4194784	3155616
-1643	-3416	2230729	-2259	-2242	-579	-2876	1019571	2252360	-2126	-1925	-936	-1293	-1540	802945	-1212	1944425	3043362	-2953	3612350	881568	1321854	1480414	199198	1333516	1690230	1607210	-1932	-2706	-572	-2126	429376	721898	-1146	-980	-2634	-2068	2472975	2483272	2880748	1997436	3301582	506247	3316900	512757	-2278	226	2324909	3926191	-1348	-1922	1398671	2550412	1567396	1222903	3225621	1239316	-2390	-1625	-556	-1449	-1270	757990	-927	979510	824380	-1574	2674092	1778201	8517	468053	1504879	2496588	3223521	1176560	-1529	-1215	-2132	-1348	2246570	123917	915361	761533	2419805	1477962	-512611	1888227	-1107	-2665	2740397	1340923	1411837	32527008	-2556538	-2961224	-1784	-1885	903982	2059620	-12892942	1137736	15392692	-11631064	1182304	2332192	14592	171432	-7036336	63272	7616	160760	-89144	35160	42528	531656	1358472	1624376	1485712	1538632	-24226824	2021968	40728	2185960	924976	-59840	1699504	2084320	28752	1331416	1997880	12033792	1304120	1142664	419296	671080	-13619584	1418848	1070752	3732416	-3505920	2611360
2207	1213	-558366	1861	810	1776	1531	-450312	-22230	2122	1051	1319	1255	1620	-6054	1345	-557968	-149877	1323	-680987	-558958	-117967	199198	594430	-123327	-504283	609497	2005	609	1613	916	370387	631612	1230	1823	1156	1385	-703260	-615999	50035	-224080	1158677	-195193	205123	235459	749	2090	203277	-768899	1837	1304	-925899	-1028258	446474	-9161	-74432	564873	1668	1046	1826	1235	1774	777957	1616	278120	-670009	1231	1064110	-921419	-5306	1219509	-357765	-861642	-188633	573367	1177	1764	1222	1554	294643	771461	470609	-364443	53635	-459999	154833	-664502	1786	907	-1145088	-281056	19835	-7580056	-560814	-1698859	1180	1409	569563	1128032	-3605314	-551800	2744380	-3281492	176996	1053172	-111520	-94552	-2475744	73160	-54416	45176	-81928	-95264	27456	-580040	-539424	-609600	-613008	-639032	11258728	-486944	128192	-594272	24944	-24696	-237176	-536712	-514056	-376224	-648416	-2228312	-463656	-126000	-916008	-777400	4602992	-21920	230976	285104	1072000	-63104
-2680	-4464	2702537	-3802	-2766	-1366	-3592	1344054	2380980	-3010	-2726	-1570	-2118	-1966	586540	-1954	2347432	3300221	-3872	4066166	1113556	1625160	1333516	-123327	1639140	2025786	1453647	-2736	-3246	-1776	-2914	180218	334820	-2446	-1990	-2914	-2382	2842469	3169284	2776495	2371093	3035179	519830	3154157	375381	-2978	-956	2476050	4300810	-1970	-3034	1791290	3321555	1208260	1076105	3362514	1070184	-3213	-2617	-1641	-2290	-2034	197497	-1799	874591	1114380	-2730	2400270	1945114	11577	-258816	1646572	3201673	3718235	830224	-2529	-2018	-2823	-2198	2228014	-354475	637669	879755	2462158	1398765	-663738	2322863	-2266	-3207	3024446	1169140	1384619	37083431	-2005577	-1561525	-2494	-2390	465734	1098732	-10172920	1494620	13376128	-8984244	1208452	1283964	44888	231016	-4963168	49288	11032	169696	-41480	99104	26568	716000	1723408	2033432	1892592	1975416	-31753088	2439440	-30064	2631496	1181576	-42344	1913936	2501368	103368	1569048	2358520	13121936	1607936	1501536	583440	751264	-15677664	1427744	890912	3859472	-4243168	3179936
-5032	-6232	3777124	-5860	-3908	-3092	-5876	2031466	3125874	-5472	-4000	-3256	-3434	-4026	1083440	-3472	3399404	4346579	-5994	5715374	1889910	2002362	1690230	-504283	2025786	2986392	1391253	-5401	-4472	-3097	-4008	98235	104619	-3410	-3811	-4712	-4507	4226761	4233386	3750535	3032329	2971151	947149	4197819	365854	-4205	-2566	2897909	6287910	-4008	-4403	3104994	4842367	1473471	1672268	4443681	927518	-5472	-3784	-3162	-3551	-4053	-70779	-3322	987469	1960153	-3833	2230880	3526242	18784	-1008270	2426192	4565780	4635402	766191	-3638	-3837	-4544	-3963	2666648	-841269	589506	1464217	3175465	2509862	-943303	3457984	-3967	-4794	5098945	2058181	1808539	54141684	-2628458	-1437551	-4040	-4214	401512	1040780	-11954442	2326732	16523496	-10669260	1454100	1265984	164488	356800	-5427696	-14664	78912	165536	-648	170216	17304	1466136	2586568	3043736	2844600	2959416	-48737880	3406816	-101480	3764888	1287944	-41440	2634552	3551248	696632	2345088	3566288	19154992	2414736	1786488	1710448	1887672	-24516416	1884784	1118528	4798624	-6223584	3737952
71	-2921	2005612	-1435	-1793	820	-1587	783358	2345852	-461	-1479	175	-577	28	606948	-242	1639901	3079224	-1999	3260688	461406	1446931	1607210	609497	1453647	1391253	2232732	-349	-2516	371	-1701	649306	1109754	-779	293	-1785	-918	2028771	2393510	2897874	2094707	4398265	337421	3433643	693021	-1881	1633	2711816	3388671	259	-1347	686280	2078474	1819754	1111680	3289533	1761055	-1167	-1302	736	-723	117	1202905	111	1248739	356323	-1156	3678125	903968	4787	1221953	1268575	2139391	3440353	1587654	-907	113	-1411	-315	2533099	583537	1250324	489551	2508683	947452	-445565	1521051	-39	-2115	1739283	959106	1431844	27907748	-2730520	-3771753	-849	-730	1190074	2582830	-14851292	813080	16992504	-13294072	1412412	2735424	-85640	114072	-8294616	136856	-45896	212488	-140440	-14472	65392	19424	1061168	1271880	1147840	1186472	-17714400	1817424	118288	1886800	1168848	-74664	1611704	1829264	-486160	1099056	1589576	10504128	1045640	1304336	-450728	-146504	-10253120	1428736	1137040	4177008	-2914752	3019936
