-6	-6	-6	-5	-6	3409556	-5	-4	-4	-4	-10	-4	-6	-5	-5	-5	-4	90327	-6	100829	95114	111110	81144	-3348706	-6	420	265	347	359	280	-6	241	85	103	185	50	-6	-5	-5	-4	-5	-5	-5	-6	-5	-5	252	427	140	71827	135597	90489	143087	34363	252	114695	107632	76587	128359	105889	301	78274	63679	55426	56273	115129	168	196	140	182	294	651	168	94633	112749	166495	72709	139125	3349367	169918	151158	131992	117327	-5885838	-6279637	43701434	49147	49735	53214	50029
-6	-6	-6	-6	-5	3394283	-5	-4	-4	-4	-4	-10	-6	-5	-5	-5	-5	90038	-6	100066	94739	110872	80845	-3334945	-6	426	250	339	365	279	-6	234	91	103	191	70	-6	-5	-5	-5	-4	-5	-5	-6	-5	-5	231	434	140	71715	135009	89992	142506	34181	259	114352	107275	76027	127757	105259	294	78001	63392	54950	55993	114611	182	196	140	196	315	644	168	94066	112434	165571	72373	138642	3335612	169120	150283	131299	116788	-5860302	-6252568	43513078	48657	49392	53312	49882
-7	-7	-7	-7	-7	4032122	-6	-6	-6	-6	-6	-6	-12	-5	-5	-5	-5	106963	-6	119023	112550	131602	96011	-3961900	-6	504	301	432	438	332	-6	288	112	132	222	87	-7	-6	-6	-6	-6	-5	-6	-7	-6	-6	273	532	175	85092	160272	106862	169225	40579	294	135709	127330	90377	151718	125104	350	92589	75285	65352	66479	136150	210	238	168	210	378	777	203	111853	133469	196819	85981	164759	3962686	200970	178584	156114	138817	-6961850	-7427749	51691374	57918	58702	63210	59143
-5	-6	-6	-6	-6	3523448	-6	-4	-5	-5	-5	-5	-5	-10	-4	-4	-4	93301	-6	103995	98202	114932	83856	-3459021	-6	432	256	359	356	277	-6	246	90	102	184	56	-6	-5	-5	-5	-5	-5	-4	-6	-5	-5	245	420	147	74354	140224	93541	147980	35525	259	118692	111349	79072	132692	109438	301	80990	65800	57176	58135	119035	175	210	161	189	315	630	168	97671	116627	171906	75103	143710	3459694	175532	156135	136297	121247	-6081040	-6488083	45152079	50666	51401	55174	51744
-6	-5	-6	-6	-6	3521446	-6	-5	-4	-5	-5	-5	-5	-4	-10	-4	-4	93418	-6	103820	98334	115102	83758	-3460049	-6	412	264	346	344	313	-6	233	77	89	164	78	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	217	420	161	74515	140133	93457	147917	35357	266	118860	111342	78799	132601	109011	308	81095	65660	56868	58051	118818	182	168	168	189	301	644	182	97559	116767	171689	75103	143899	3460716	175490	155869	136080	121072	-6079850	-6486963	45144239	50225	51254	55370	51940
-6	-6	-5	-6	-6	3610037	-6	-5	-5	-4	-5	-5	-5	-4	-4	-10	-4	95530	-6	106744	100641	117631	85946	-3544469	-6	412	264	346	365	300	-6	219	77	82	150	57	-6	-4	-5	-5	-5	-5	-5	-6	-4	-5	238	413	175	76090	143619	95844	151592	36393	273	121527	113995	81130	135982	112154	308	82929	67515	58709	59619	121975	196	182	140	189	301	644	182	100079	119448	176155	76888	147147	3545136	179893	160132	139643	124271	-6231022	-6647914	46264428	52087	52626	56399	53018
-6	-6	-6	-5	-6	3628032	-6	-5	-5	-5	-4	-5	-5	-4	-4	-4	-10	95892	-6	107390	100949	118001	86365	-3559204	-6	398	271	346	358	293	-6	206	70	75	185	50	-6	-5	-4	-5	-5	-5	-5	-6	-5	-4	245	434	140	76314	144270	96131	152453	36729	280	122122	114569	81242	136542	113085	315	83398	67830	59031	59738	122913	210	182	147	189	294	658	196	100737	119798	177009	77224	147952	3559871	180754	160790	140798	124915	-6259435	-6678539	46477382	52332	53312	56791	52675
109090	112000	110850	111303	111933	-66743073683	114923	91571	93730	93502	90327	90038	106963	93301	93418	95530	95892	-1766988606	109636	-1971868395	-1860396106	-2175955921	-1588153217	65525367626	109807	-7794986	-4981646	-6609345	-6698829	-5548640	109394	-4266049	-1530044	-1737600	-3270921	-1171941	109977	90449	90130	91923	92427	93707	90899	109354	90673	90102	-4433401	-7986923	-2888641	-1407857388	-2655229899	-1770852251	-2803419752	-672893991	-4982201	-2248566523	-2108532167	-1496323374	-2512979889	-2073430751	-5747651	-1534667029	-1246636314	-1083170564	-1100511811	-2255756699	-3566941	-3496052	-2894360	-3528168	-5700737	-12165853	-3418814	-1850846326	-2208522358	-3255960960	-1421971831	-2723264264	-65537933972	-3325705453	-2957670079	-2583453292	-2296734391	115192029169	122903114481	-855310671670	-959309750	-975035761	-1045341990	-978146477
-7	-7	-7	-7	-7	4140171	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	109636	-12	122427	115463	134936	98501	-4065570	-6	483	315	419	431	353	-6	274	105	118	221	87	-7	-6	-6	-6	-5	-6	-6	-7	-6	-6	273	511	175	87255	164682	109865	173838	41720	315	139398	130739	92848	155862	128625	357	95158	77308	67221	68257	139881	224	217	175	224	357	777	224	114870	136948	202027	88249	169001	4066356	206318	183470	160335	142443	-7146384	-7624659	53061708	59535	60515	64729	60662
121706	125359	123411	124206	124569	-74487599901	128431	102400	104281	104533	100829	100066	119023	103995	103820	106744	107390	-1971868395	122427	-2200819794	-2076141043	-2428251666	-1772438253	73126371208	122323	-8684949	-5555172	-7369940	-7471044	-6190841	122040	-4751197	-1704366	-1934528	-3643752	-1299253	122332	100836	100263	102897	103209	104651	101502	122023	101093	100122	-4951485	-8901557	-3222562	-1571084312	-2963324574	-1976324049	-3128751276	-751057391	-5557790	-2509409679	-2353158486	-1669985765	-2804578007	-2314272303	-6409984	-1712732322	-1391338480	-1209002550	-1228196438	-2517662777	-3983805	-3896928	-3228092	-3936527	-6359003	-13563641	-3820957	-2065656838	-2464653667	-3633774004	-1586912740	-3039118908	-73140384814	-3711590162	-3300960670	-2883364295	-2563270430	128556539888	137162260697	-954543298471	-1070796657	-1088353847	-1166538688	-1091419532
