1431758	1590723	4525793	919737	2740814	2975988	-310166	4365508	820967	283268	4499988	4690876	1348258	2833792	2574529	2831014	4911732	1056500	3885439	1358725	1243760	1488349	4596176	1413886	1610042	3425524	1261165	2816716	1351901	3820779	681934	989883	4595465	3893219	4739564	859173	4378558	-88253	2109678	2219823	3883879	3247268	2087503	799316	533336	888542	3961714	1167673	3046218	2837265	1303926	4640305	67781	3886122	3856596	4526776	1774250	4225598	2542203	1872905	516898	578386	2620478	3453517	2620622	3738280	5015632	180293	3080465	4385229	339240	3221027	3416386	2670766	2408611	4458549	4673432	4067344	2907320	3705653	2272027	4477394	204085	1069099	4239	-1253793	3239316	10537535	44913600	62034229	241615529	738698925	2274925102	5976328709	5979383410	5979385169	5978130859	5979853270	5977049888	3703203536	2597377824	814520392	1141189468	2607236184	3751364372	7500863832	-31846952	-14336296	1847368	120296	27184	-25171792	-91048	86032	1097280	490384	2368832	-1695512	1177504	1746872	-53064	-1171176	2387856	5214596760	1721752	-1855936	-21970352	-20045640	-41759776	-37796496	-14287520	1570364168	451685248	-55712184	63602056	-28784192	-42744352	-60534032	-85038832	-85135520	-7213472
1590723	1802226	5147750	1003783	3079720	3354327	-413319	4902222	926114	271104	5092268	5299535	1503956	3188092	2876127	3185221	5579622	1153916	4373567	1495268	1375479	1662702	5219897	1585498	1784084	3895427	1411184	3180784	1515591	4334020	739382	1071379	5220180	4387656	5366813	903907	4964811	-148405	2406209	2481145	4398635	3691128	2331204	875222	592304	991902	4483322	1322526	3445622	3217369	1464307	5249732	38567	4360780	4366445	5139554	1993794	4793280	2833126	2105822	551149	660132	2938655	3888389	2938908	4222044	5707315	210371	3466677	4982366	334471	3636011	3864327	3012902	2719429	5048256	5313692	4601713	3272882	4182340	2535610	5055221	197939	1232354	4502	-1396595	3723356	12106107	51594206	71226666	277523087	848436541	2612882671	6864167292	6867640573	6867642329	6866217445	6868147368	6864954920	4253332446	2983277664	935426876	1310628356	2994466932	4308371056	8614621408	-36033280	-16178848	2086656	78008	21440	-28353768	-113224	76128	1263576	555520	2686368	-1938992	1306496	1992240	-79408	-1363120	2704040	5989047016	1940760	-2111312	-24663008	-22481600	-46898472	-42354672	-15351248	1805726976	520971256	-61811800	75189984	-30889216	-47920112	-68149440	-95423872	-95523040	-8133760
4525793	5147750	14836070	2838610	8877947	9639722	-1203232	14115569	2641044	758334	14660212	15260096	4323466	9203784	8213785	9197763	16044668	3294389	12588484	4232955	3929387	4755283	15039679	4517736	5128313	11228796	4055300	9123548	4345905	12457740	2061531	3074045	15005438	12653742	15445197	2581953	14314999	-459307	6903552	7128246	12633095	10602252	6690118	2518798	1624489	2805498	12896434	3745495	9867950	9232913	4176897	15106073	70450	12586424	12580032	14815316	5650498	13821689	8173240	6047260	1552226	1881771	8456818	11171810	8459010	12122579	16405100	591759	9960479	14340049	974155	10490781	11095217	8656626	7787629	14526413	15270456	13271030	9443038	12049653	7301303	14548997	549084	3497381	11482	-4022787	10775190	35041538	149310308	206137106	803084514	2455182373	7561049573	19863226212	19873294739	19873298513	19869123067	19874732806	19865474618	12308067996	8632838144	2706865236	3792475468	8665201296	12467115284	24928146640	-103818968	-46573656	6026440	257312	70856	-81350048	-287256	218144	3665928	1648712	7761912	-5594936	3800456	5752264	-184448	-3911312	7809768	17330731432	5631208	-6050968	-70896984	-64640976	-134855904	-121736512	-43647256	5226878744	1509081784	-177237240	219124088	-87838336	-137802064	-196136720	-274428096	-274694912	-23495648
919737	1003783	2838610	602976	1738451	1882990	-161731	2771727	519938	206936	2837549	2961503	862171	1794329	1645100	1792368	3085685	689228	2462021	880771	801680	951489	2885920	899835	1035211	2147330	803437	1780152	858745	2403382	449874	649321	2886662	2462672	2985233	578226	2753643	-28924	1319037	1415903	2446965	2039375	1333135	518446	345542	569161	2497618	737802	1922199	1785990	830295	2925944	63416	2467377	2428862	2843315	1130121	2656788	1627007	1187408	344984	360455	1665328	2187180	1665295	2361801	3144509	110532	1952310	2753210	239041	2032921	2156127	1689559	1522802	2808839	2933036	2563084	1841056	2342459	1452107	2829184	146224	662400	2893	-801366	2009911	6541782	27885319	38532357	150028056	458707629	1412651858	3711090078	3713004556	3713005837	3712220868	3713315431	3711562106	2299567498	1612861216	505838704	708687396	1619051020	2329618664	4658066216	-20077976	-9065072	1165424	105768	21768	-15943280	-53848	65464	677736	306760	1488656	-1058192	754800	1092368	-25200	-719056	1503568	3238194968	1085800	-1165192	-13961336	-12747984	-26522064	-24057008	-9458928	973987920	279271224	-35801984	38308624	-19076816	-27193568	-38349280	-54052640	-54120448	-4560544
2740814	3079720	8877947	1738451	5362332	5800337	-644974	8523145	1584490	514446	8801866	9173912	2622496	5556485	4961495	5553102	9599895	2024591	7585842	2575141	2391497	2875998	9009161	2717991	3125563	6721985	2453898	5476259	2622937	7461174	1261053	1903399	8977095	7625809	9267203	1631829	8587186	-221894	4115025	4314283	7571771	6338021	4050563	1549077	968348	1688216	7739965	2231012	5912190	5527549	2513668	9069913	79604	7611141	7552917	8878322	3386465	8289947	4968822	3643247	968036	1118331	5112005	6725572	5113598	7279551	9801953	345306	5998329	8582018	652004	6315362	6656100	5204597	4672547	8714816	9127323	7975011	5697440	7251819	4428948	8748135	367308	2058041	6943	-2440324	6411645	20861050	88883583	122756014	478093425	1461683446	4501421889	11825429908	11831471127	11831473367	11828953411	11832359873	11826808706	7327528306	5139441932	1611625444	2257897480	5158870368	7422498288	14841363832	-62361568	-28021760	3626624	236976	57712	-48940736	-149584	156560	2180080	1003072	4659712	-3337360	2324552	3438472	-74040	-2296496	4692608	10317973248	3400424	-3611120	-42800264	-39053656	-81395112	-73584368	-27111752	3109590864	896080992	-107819248	128173208	-54614864	-83284096	-118200960	-165750256	-165920928	-14162528
2975988	3354327	9639722	1882990	5800337	6293112	-729270	9224805	1726260	537360	9547833	9946863	2834767	6010003	5386712	6005626	10434128	2182819	8219159	2797368	2589820	3118350	9780535	2959071	3373654	7298219	2656055	5950213	2844986	8106784	1374814	2044771	9759870	8255508	10058857	1740742	9313747	-255830	4484511	4669263	8227851	6894005	4384960	1665703	1073599	1843296	8400577	2443512	6432538	6011590	2733249	9841735	81303	8225868	8193080	9633745	3697295	8993078	5358176	3952522	1043441	1223984	5532138	7294809	5533334	7905404	10662060	382092	6504869	9324370	677173	6840215	7229736	5647089	5081163	9458915	9927627	8642926	6163149	7857390	4784307	9485765	388668	2265088	7869	-2637723	6965907	22657651	96550699	133323180	519338161	1587749967	4889679049	12845410200	12851949117	12851951935	12849240566	12852906370	12846897296	7959557670	5582771076	1750594080	2452662920	5603812740	8062661144	16121366824	-67620624	-30375672	3925416	212560	53160	-53133712	-181712	158464	2368400	1069632	5048432	-3627448	2492480	3731264	-106968	-2517808	5082296	11207861208	3671504	-3934736	-46363784	-42289896	-88170632	-79677064	-29174208	3378331504	973969048	-116567024	139794448	-58742512	-90164080	-128072688	-179486032	-179669600	-15321952
-310166	-413319	-1203232	-161731	-644974	-729270	216226	-1026253	-204113	35395	-1143099	-1171752	-294179	-672990	-586488	-672373	-1299904	-181794	-936916	-269965	-253032	-333943	-1205829	-338072	-326088	-908336	-286006	-709371	-315942	-997199	-115757	-148687	-1216630	-944817	-1213192	-72695	-1129981	123026	-582368	-500262	-1001753	-865275	-466915	-139052	-127582	-205892	-1008419	-312258	-783226	-741045	-311769	-1176322	56281	-901533	-981733	-1183546	-439511	-1091898	-543046	-450300	-61084	-162758	-605945	-840611	-605816	-938848	-1350519	-60230	-746089	-1160801	26857	-794767	-870201	-661981	-607339	-1142865	-1249984	-1026320	-695102	-912979	-498572	-1113793	17658	-331214	-735	275136	-936340	-3030535	-12916006	-17765868	-69430831	-212172427	-653435629	-1716624219	-1717423530	-1717423727	-1717110274	-1717493655	-1716751340	-1063674176	-746150492	-233754092	-327619408	-748694844	-1076951032	-2153400192	8053976	3534704	-459704	103536	16400	6151760	53144	22344	-321368	-114400	-609600	470776	-234928	-475032	65544	382736	-606384	-1497362160	-415320	501856	5146744	4647416	9821552	8691896	1922344	-455324032	-134247104	11533320	-22677528	3787648	9866480	14590016	19815328	19819200	1752640
4365508	4902222	14115569	2771727	8523145	9224805	-1026253	13553348	2521561	820135	13997860	14588666	4170494	8831059	7900090	8825178	15269222	3222764	12063838	4105263	3806417	4577043	14323866	4328008	4970308	10685790	3902613	8714210	4171630	11867587	2015335	3027896	14279440	12123284	14737710	2596259	13652193	-350134	6545564	6862448	12044946	10082822	6443692	2461509	1551649	2691259	12308969	3556748	9409046	8794047	4002513	14423886	130976	12098095	12008885	14115426	5398867	13178784	7899184	5795481	1541774	1778751	8127422	10698773	8129669	11581074	15590198	548679	9541563	13648041	1032317	10037799	10588939	8278612	7436111	13859454	14519896	12677987	9055816	11530561	7043675	13912117	584657	3278807	11342	-3881935	10189147	33150452	141251240	195080026	759780719	2322886422	7153603217	18792821450	18802419657	18802423480	18798427509	18803837295	18795020180	11644818940	8167542076	2561175592	3588237220	8198413164	11795764412	23585747200	-99156256	-44560952	5765648	371944	89880	-77854768	-244216	249608	3461928	1586808	7405928	-5305552	3691112	5465800	-125208	-3654848	7459952	16397196064	5400832	-5747432	-68066088	-62102784	-129434944	-117018744	-43156440	4941573496	1423897728	-171499104	203547656	-86934720	-132439536	-187957744	-263572688	-263848288	-22512544
820967	926114	2641044	519938	1584490	1726260	-204113	2521561	478994	145292	2614379	2723123	775279	1641092	1482690	1639630	2864256	597483	2248893	773287	711645	857857	2680050	818270	921621	2000230	727970	1635571	782207	2225808	384555	556923	2681171	2255512	2757252	471874	2548527	-69477	1237123	1277955	2259587	1895633	1200821	453577	307333	513614	2303016	681788	1770909	1653372	754446	2697640	25199	2242427	2244290	2637794	1026184	2462588	1458462	1084679	288925	341367	1513688	1999947	1513738	2170604	2930019	108644	1782986	2557221	178917	1870089	1984860	1548458	1399693	2592055	2728100	2363733	1682313	2149592	1304903	2597300	107838	634909	2335	-718751	1904697	6192231	26393754	36438215	141973925	434043584	1336700699	3511582879	3513363718	3513364682	3512633330	3513625160	3511987790	2175931416	1526189944	478561836	670519356	1531933820	2204136720	4407184632	-18508928	-8318000	1069768	43272	11304	-14606208	-58032	39888	647296	283744	1377976	-994832	670928	1019664	-39768	-697800	1386856	3063926776	997320	-1084424	-12704688	-11584184	-24157472	-21830080	-8012776	923470504	266201288	-31948016	38147280	-16124336	-24687840	-35069552	-49156416	-49207584	-4178848
283268	271104	758334	206936	514446	537360	35395	820135	145292	121412	789890	836303	268176	528459	492699	527976	825022	241278	713728	282669	256947	289183	779980	258296	336442	575155	243265	496298	252553	650472	154041	239982	771303	713182	823969	244424	756623	48414	336319	429908	668271	541585	406256	180430	94357	165785	691970	191339	524029	481788	240705	814471	56693	738657	674944	771942	314435	729316	516739	343353	134656	87876	497801	627873	497952	660469	825672	20304	562276	736266	133910	579410	595913	477685	422762	773450	775937	717957	539177	670169	451467	800281	79633	143633	1001	-247439	497165	1628150	6937817	9630814	37351602	114263653	351874220	924371180	924895571	924895998	924668639	925009948	924535328	572793986	401681068	126115340	176608372	403390128	580588476	1160869288	-5615144	-2589560	330976	111592	20840	-4554024	5248	43984	164136	95064	410912	-272224	250720	286416	27224	-148480	420824	806841312	316784	-304112	-4135384	-3803352	-7832520	-7217816	-3595328	240186576	66994360	-11452328	7034320	-7301248	-8144496	-11131888	-16078112	-16110944	-1322624
