113706130	156861510	180272714	145519026	180701685	165967473	4986228	16775894	168203934	132018743	36538809	5834125	219775746	22485713	38969498	150364635	143186258	91861880	54909882	169651618	-11902913	193594887	130963153	17625951	91523506	34109697	145323952	179060941	72073680	98764414	91698003	174275163	16605701	167219803	-81473	35365930	182316127	75117097	9825056	27522040	133609012	188633985	125242385	187813179	102364008	-15030231	68065962	131115034	179295182	79621208	165240357	155079878	153202835	140582113	61691495	190241879	41459548	8659224	129332662	-7173171	18235881	56058001	181427554	13776498	26895733	37949976	78972979	54684190	78171384	117495140	193991623	193382372	20765854	121785489	46005024	131251028	173928567	29374086	104086463	40631095	177700108	172730078	185059642	36343424	43977123	99209658	188296082	42695365	31020336	98177027	32707660	161524507	109886564	168980716	172402523	104322845	103850817	85053233	124127288	105699732	127638942	184032369	666799719	624394598	1936991270	1927849416	1849680781	1926721831	1841127388	1817038208	1915804912	1776355392	1860422842	1823140198	1860760395	1877793697	1732488461	1904745609	1914999097	1797816652	1785574034	1756036217	1789065733	1889606644	1862910522	1802157945	1876337609	1956566582	1805979258	1877971311	1787286496	1828751565	1878829282	5665404678	16988522882	17080551184	16985626078	16993079437	17062984293	17052180117	16905645900	17068470736	17005188853	16962093379	16997672269	16925057177	16923251528	16998052969	50973111128	152897402149	458662801777	458737819449	1376098444062	1376099902764	1376019111363	4128139301235	12384469988519	37153487524689	111460250179717	334380818554388	1003142595123879	3009427690778290	9028282482724299	27084846128813261	81254534571772959	243763592434640897	731290794207401905	731290794271122718	2193872382824323283	6581617148661721632	19744851446049017838	59234554337883372481	59234554338054859758	77813301	-43536123	19744851445942645683	6581617148495282451	2193872382907599396	731290794365630475	243763609577558874	81254540336241180	27084848168179290	111365337	109011099	9028283112989937	3009427748444547	1003142558087394	334380937319628	111460419817107	21180645	37153506812625	12384440098968	-40466745	4128171585663	17205963	33671355	-50839047744	-50298554313	-149722784007	-450994492383	925315120935	7838244699	-298017907725	-399962429349	-433899096243	-445283478156	-450841471653	-449047004427	-150851964087	-50878200564	-16565111856	-5676611184	45139131	207284571	-1785890511	-676269513	211280796	48118923	195921855	61328241	196788600	1002078	211732155	41730021	60481953	193421538	623628	-212368203	-212039820	-694786401	-395160273	-396111447	-395954010	-395132238	-395816976	-395611533	-395562222	-395500959	-395462034	-395280612	-1214197929	-3643271703	-796095	8100	-1214970381	-424673955	-481167	-251775	-351675	-193266	-400842	-238383
156861510	217031150	249446954	200954503	249858990	229185332	6515151	23029390	232387286	182189149	50267658	7743608	304286889	30616610	53594870	207894529	197720536	126638464	75336870	234448352	-17269465	267843911	181288659	24232482	126668271	47092796	201015276	247555286	99434710	136416176	126948657	241039742	22667258	231007731	-726872	48382540	251877403	103601844	13110259	37864841	184913025	261074662	173241376	259759353	141390503	-21549982	94071866	181447425	247855110	109868664	228269907	214727043	211957639	194360637	85337980	263326513	57268366	11630624	179110961	-10547548	25092427	77070224	251059575	18597751	37176487	52180466	109308502	75132872	107929367	162655521	268284201	267525012	28075053	168237050	63369130	181652080	240689228	40271543	143542506	55733487	245515647	238929895	256114413	50083600	60613831	137074051	260561318	58644232	42521779	135469728	44872622	223173672	151656626	233415405	238159531	143918459	143582396	117248750	171806302	145977823	176742950	255114161	923986604	865406408	2684394335	2671494255	2562866159	2669875183	2550958350	2517901819	2654424562	2461464186	2578008070	2526306827	2578486568	2601994209	2400744626	2639732838	2653458634	2491477369	2474131320	2433699391	2479047564	2618637801	2581142376	2496915073	2600289571	2711140389	2502398430	2602227467	2476516848	2534436724	2603726116	7851216111	23543241446	23670827634	23539040781	23549762029	23646196938	23631330400	23428056112	23654031913	23566456660	23506122043	23556001390	23455449801	23452869787	23556585821	70640576224	211891221280	635632334228	635736389449	1907049973261	1907052176459	1906940093002	5720933776984	17162873369072	51488727568176	154465889013261	463397760950330	1390193475944368	4170580296509415	12511740073131560	37535218390628465	112605649886643575	337816934029234608	1013450825509897798	1013450825597819694	3040352476809026670	9121057430687868479	27363172292152004406	82089516876091107912	82089516876328955592	107831151	-59764959	27363172292005064883	9121057430458150035	3040352476924289799	1013450825729024487	337816957783131126	112605657874083918	37535221217299866	154835925	151539453	12511740946294386	4170580377107274	1390193425063713	463397926088130	154466124026199	29502858	51488754574920	17162832359157	-55632882	5720979129282	24120834	47208282	-70442502300	-69693490122	-207454822509	-624895968285	1282446667362	10972143261	-412895036658	-554173805316	-601204945263	-616981377531	-624683779107	-622196862444	-209020462029	-70497199386	-22953057228	-7865436159	62065818	287171802	-2474993232	-937089873	292591656	66037014	271072584	84726162	272299653	1434510	293226255	57239991	83560266	267560055	919548	-294087159	-293620302	-961700661	-546507846	-547901973	-547620471	-546483357	-547444629	-547153299	-547078266	-546996636	-546943572	-546684732	-1679974209	-5040879588	-1106487	14202	-1681059690	-588053898	-659772	-341928	-487620	-251802	-535653	-328509
180272714	249446954	286746502	230967836	287178786	263420794	7443640	26430155	267080999	209394488	57738080	8856903	349775635	35135853	61570513	238957765	227233313	145509355	86553082	269475217	-19918485	307873036	208387365	27825777	145586504	54099240	231063426	284533979	114279645	156774168	145932450	277055771	26024368	265492670	-890773	55560196	289489443	119046100	15032970	43508203	212538827	300105717	199110579	298575891	162514760	-24850708	108112879	208564821	284895309	126250766	262354646	246834881	243641807	223401590	98074143	302696311	65802014	13332361	205876852	-12174078	28819185	88548951	288593193	21331659	42703637	59940533	125632979	86317111	124048152	186953424	308375686	307518489	32205280	193364870	72808732	208794812	276671973	46253590	164958758	64033506	282181156	274638671	294388834	57541245	69642792	157540950	299515505	67375012	48829953	155663616	51525672	256508842	174298988	268260216	273717620	165388321	165040185	134738915	197476285	167773288	203169548	293285988	1062201417	994874216	3085966616	3071118912	2946218184	3069228660	2932527678	2894521294	3051452548	2829636136	2963638247	2904181413	2964197203	2991229546	2759860443	3034629160	3050377789	2864171847	2844212381	2797759726	2849865568	3010356993	2967226341	2870388144	2989266416	3116684079	2876709090	2991475880	2846952229	2913565667	2993218196	9025707613	27065159357	27211837274	27060303961	27072665663	27183501071	27166421527	26932707780	27192514314	27091837233	27022449685	27079828172	26964251192	26961262197	27080512673	81207986839	243588887510	730719077396	730838726435	2192333173521	2192335744616	2192206871656	6576751075296	19730336039844	59191131653817	177573057340876	532719280003628	1598158062007200	4794474035023516	14383421166420636	43150261396576271	129450778112931965	388352316367039121	1165056976031327639	1165056976132406671	3495170928415137943	10485512785545168331	31456538356737135915	94369615069791933713	94369615070065382145	123961224	-68681562	31456538356568227851	10485512785281134991	3495170928547636419	1165056976283241789	388352343678578097	129450787296650670	43150264646616330	178022109	174238911	14383422170335917	4794474127694910	1598158003500690	532719469884036	177573327544428	33923472	59191162707684	19730288912403	-63931461	6576803245212	27739503	54308811	-80992739112	-80131686207	-238526219856	-718488903090	1474180737657	12501277065	-474773893278	-637187136780	-691253879898	-709390356297	-718244964648	-715386014793	-240326107173	-81055649709	-26390896119	-9043425567	71331327	330143931	-2845711377	-1077436575	336361797	75884859	311611869	97390917	313027740	1654947	337090941	65776302	96057054	307575504	1072395	-338074533	-337541400	-1105562601	-628205805	-629830467	-629479206	-628187454	-629291547	-628955784	-628861131	-628775109	-628712586	-628412814	-1931169834	-5794612344	-1266867	16011	-1932415866	-676011744	-748386	-388071	-551367	-282015	-604071	-372411
145519026	200954503	230967836	186314472	231445625	212494473	6253978	21419639	215371073	168996548	46712470	7354961	281625186	28637633	49818153	192596562	183305232	117527800	70146094	217255328	-15507480	248017041	167815588	22533880	117258208	43661497	186171487	229329115	92253650	126451083	117512938	223237678	21176024	214109121	-304605	45125492	233446490	96126936	12438897	35206532	171178615	241702612	160428303	240578589	131071965	-19510294	87165506	167991975	229639486	101908541	211571166	198740411	196273430	180063993	79025486	243765018	53079783	10978115	165740621	-9385094	23323836	71658004	232460591	17497347	34438137	48511426	101188565	69889429	100086390	150546182	248499754	247747432	26387803	155938560	58836939	168161260	222850749	37507438	133202233	51907171	227538164	221272248	237104618	46499034	56265831	127043673	241250207	54562763	39608004	125649553	41764087	206837647	140663497	216349537	220740522	133508544	133019812	108824089	159037510	135333033	163571155	235937412	854734713	800439895	2483027958	2471233468	2370936411	2469752798	2359963749	2329166272	2455667490	2277000421	2384789693	2336974006	2385228983	2407041511	2220802900	2441717772	2454703252	2304608739	2288798719	2251096136	2293288513	2422257462	2387875775	2309987187	2405261038	2507998554	2314954567	2407249411	2290992153	2344289251	2408446378	7262416470	21777464214	21895450234	21773682031	21783367696	21872840070	21859026252	21671111360	21879930530	21798855534	21743427849	21789213491	21696169626	21693819141	21789725445	65342191172	195998420829	587957366598	588053566568	1764013330009	1764015274483	1763911662705	5291840009963	15875586765990	47626859714932	142880307073990	428641008317779	1285923203686376	3857769489716144	11573307713491797	34719921448947235	104159759456846855	312479263909525951	937437813397750082	937437813479332435	2812313440452170684	8436940321598194212	25310820964876433629	75932462894291447362	75932462894511342129	99748821	-55625607	25310820964740208269	8436940321385155434	2812313440558870311	937437813600549144	312479285885599116	104159766846508500	34719924063541644	142909980	139895376	11573308521387363	3857769563846691	1285923156330942	428641160741358	142880524525998	27201393	47626884519027	15875548576008	-51725718	5291881602498	22139982	43341864	-65171667579	-64478820561	-191932888026	-578139823968	1186144207404	10035480570	-382039905783	-512722111818	-556225478691	-570818913324	-577943636529	-575643289725	-193380620841	-65222000037	-21235372038	-7276945707	57713391	265691133	-2289518199	-866937330	270776151	61485138	251010045	78538536	252130275	1305540	271358280	53317377	77457321	247796424	827496	-272149803	-271729197	-890256915	-506162664	-507417930	-507178395	-506141631	-507016926	-506753154	-506681163	-506606958	-506555064	-506324826	-1555529904	-4667463594	-1014687	7560	-1556518680	-544206843	-601344	-313632	-443610	-235980	-499014	-305721
180701685	249858990	287178786	231445625	287699144	263958084	7587299	26546215	267615079	209859319	57930369	8992062	350271516	35358256	61775058	239378163	227724883	145897942	86878392	269983154	-19703957	308365915	208685897	27923107	145819391	54233294	231436377	285052207	114541348	157100980	146138249	277526328	26166586	266035796	-690723	55823044	290068623	119345364	15202182	43637759	212871629	300549750	199456003	299079094	162831686	-24641507	108323333	208882067	285402371	126552596	262886272	247173186	244024788	223797264	98247378	303139006	65944780	13465047	206164991	-12001951	28910471	88847157	289027378	21512313	42801876	60144995	125833028	86622338	124303074	187240233	308897188	308006125	32472859	193750121	73020686	209110468	277086750	46444735	165362147	64269435	282739950	275091075	294848686	57697049	69832564	157849374	299970255	67613981	49043303	156043094	51747236	257009957	174682395	268819664	274279777	165785472	165329431	135087132	197778913	168119549	203448743	293599746	1063451210	995989561	3089507101	3074716298	2949757522	3072860789	2936066119	2897944088	3055158185	2833007192	2967127664	2907632865	2967677685	2994755167	2763109110	3038098175	3054009252	2867477718	2847606628	2800955466	2853250680	3013847191	2970811860	2873872168	2992716693	3120380598	2880141921	2995024159	2850352584	2916907244	2996683029	9036138494	27096376389	27243204208	27091582668	27103837722	27214922235	27197791811	26963881257	27223892064	27123067886	27053774056	27111046592	26995297475	26992340450	27111706749	81301532151	243869514260	731561095858	731680846553	2194859268240	2194861766022	2194732791043	6584329034692	19753070036451	59259333793595	177777663191188	533333097766040	1599999515574698	4799998395635828	14399994247064764	43199980636374854	129599935825529929	388799789485083923	1166399395414945257	1166399395516224496	3499198186566498408	10497594559999843008	31492783680101274703	94478351039883733429	94478351040157426551	124108749	-68918553	31492783679932055052	10497594559735219242	3499198186699191048	1166399395667178414	388799816826570735	129599945019324957	43199983889748153	178082250	174293739	14399995252139121	4799998488233430	1599999456906393	533333287692804	177777933713280	33918333	59259364813560	19753022746917	-64136628	6584381077500	27697905	54204873	-81082091826	-80220033903	-238789165635	-719280870954	1475915239311	12551541075	-475285081680	-637885406340	-692014330881	-710171830548	-719036685546	-716174464221	-240590905749	-81144938736	-26419804551	-9053432559	71554131	330536205	-2848714560	-1078609365	336800007	76155930	312091713	97575579	313500582	1641042	337527810	66014667	96233679	308056302	1047231	-338525235	-337991427	-1107141183	-629256465	-630850257	-630533961	-629227566	-630331515	-629998164	-629911368	-629817300	-629755497	-629459091	-1934173305	-5803618383	-1273941	14958	-1935418887	-676922454	-760104	-394416	-559953	-292464	-619272	-379134
165967473	229185332	263420794	212494473	263958084	242373158	7140716	24434972	245644609	192753319	53290577	8381662	321183374	32669338	56823077	219660469	209060622	134055241	80021355	247782340	-17659279	282858630	191399672	25712693	133728649	49799825	212331572	261547742	105224330	144224230	134016988	254599136	24153137	244194558	-340566	51481919	266250357	109640273	14201812	40164443	195226656	275662381	182967047	274378193	149499807	-22233037	99413692	191601619	261907958	116237695	241299378	226661506	223852052	205364331	90128685	278004956	60544963	12533071	189020862	-10687772	26612865	81729621	265129566	19969316	39278743	55335687	115396749	79716947	114166776	171689687	283415322	282554270	30108273	177852297	67106904	191799536	254168227	42785971	151936616	59221488	259507041	252361123	270399672	53048336	64181167	144903383	275145173	62235580	45180673	143312419	47629843	235904036	160443927	246745954	251751254	152277706	151710869	124118944	181378442	154357636	186543637	269063730	974764089	912828587	2831679198	2818228192	2703868525	2816547976	2691357955	2656215016	2800481748	2596718303	2719654512	2665114467	2720156540	2745039810	2532629313	2784573579	2799393524	2628213939	2610195082	2567181064	2615302896	2762378727	2723178003	2634361108	2743002193	2860169021	2640018734	2745277630	2612685146	2673452719	2746619679	8282152145	24835296817	24969851260	24830979622	24842008586	24944065582	24928306135	24714014104	24952141051	24859676745	24796485580	24848683490	24742580615	24739904465	24849264593	74517027487	223518974338	670513731879	670623424183	2011702208260	2011704422730	2011586266508	6034878552197	18104711791736	54314248756897	162942435986532	488827407272174	1466482425667114	4399447138613554	13198340554084454	39595019733275227	118785053623322447	356355144378823583	1069065457847676317	1069065457940736965	3207196373838366477	9621589121790720184	28864767365465539711	86594302096011293065	86594302096262074419	113756505	-63452859	28864767365310157128	9621589121547764655	3207196373960055432	1069065458078970435	356355169440039903	118785062050397418	39595022714908218	162968598	159545667	13198341475404810	4399447223138895	1466482371638577	488827581098097	162942683965356	31024887	54314277029217	18104668218015	-58993905	6034925987715	25243041	49419618	-74320899483	-73530769434	-218877631671	-659302754460	1352708156334	11459495994	-435668030970	-584699612547	-634311360357	-650953910508	-659079025104	-656455686714	-220528612026	-74378291553	-24216513408	-8298536319	65821248	303007581	-2610909846	-988649379	308808666	70134066	286266816	89574552	287540721	1484748	309469464	60827535	88339059	282613419	941175	-310372317	-309895668	-1015291782	-577272069	-578696517	-578427255	-577247877	-578241288	-577941624	-577860759	-577777266	-577719234	-577455993	-1774048896	-5323137993	-1151577	8748	-1775171376	-620642898	-685179	-357507	-503496	-269028	-566649	-345519
4986228	6515151	7443640	6253978	7587299	7140716	469088	845625	7203432	5751068	1725489	461630	8976972	1262974	1827793	6316635	6179592	4119926	2670861	7192960	26889	8025797	5376278	850170	3780087	1502338	6042104	7541486	3160827	4252127	3737161	7275107	885723	7160163	380584	1823032	7788051	3337093	713743	1270845	5515138	7755026	5234654	7837364	4384337	-123954	2894895	5414814	7542232	3501384	7070883	6316214	6346712	5905902	2586346	7801497	1804676	598557	5267006	91994	859934	2625107	7478754	875745	1164560	1792943	3255657	2596785	3379651	4827966	8101691	8015882	1287997	5207186	2095448	5428077	7176108	1461240	4610249	1985022	7577653	7186945	7620416	1655805	1987354	4237883	7770012	2035481	1552421	4323503	1616666	6880285	4794818	7246405	7377410	4596009	4358210	3792955	5114792	4549877	5193870	7307645	26721490	24901601	77418645	77194369	74265337	77219723	73955683	72813433	76960093	71221190	74537162	73085353	74537549	75262822	69393735	76102518	76814510	71905599	71640743	70151027	71733971	75588500	74821862	72431674	75039785	78439528	72454539	75306999	71697898	73076006	75135601	226556582	679227509	682866879	679238069	679275138	682342551	681835063	676132811	682427319	679828147	678466688	679539785	676579922	676573567	679508233	2037701225	6112299499	18336127721	18339032121	55012391267	55012307439	55009172739	165030849913	495094726488	1485287289016	4455853033657	13367561960465	40102691541630	120308070999066	360924189212974	1082772515543756	3248317394660063	9744951735401707	29234855878141426	29234855880895547	87704567642885483	263113702936670679	789341108812619119	2368023326427012645	2368023326433740817	3108534	-2080368	789341108808089847	263113702929466545	87704567646303879	29234855884537185	9744952416961449	3248317623871893	1082772596148273	4151760	4076400	360924214381329	120308072910144	40102689824898	13367566376259	4455859799937	759513	1485287899050	495093278520	-1887036	165031780170	525606	1010967	-2022335841	-2000704137	-5955353076	-17938596348	37082190591	404099973	-11823126492	-15898465092	-17254894431	-17710294239	-17932559427	-17860866273	-6000027786	-2023622622	-658528353	-225878157	2083653	8321877	-70743069	-26880417	8559792	2306880	8081280	2600550	8094114	4986	8570862	2024082	2562210	8011674	-23076	-8616402	-8605827	-28397070	-16472097	-16440219	-16500303	-16447851	-16470864	-16465545	-16481358	-16467840	-16467012	-16465077	-50146299	-150455340	-37611	-1350	-50176098	-17252460	-41958	-24570	-28863	-30348	-40527	-15930
16775894	23029390	26430155	21419639	26546215	24434972	845625	2567286	24799888	19455020	5476392	951708	32194490	3450611	5805793	22079447	21112115	13630004	8209264	24946083	-1522089	28397491	19201812	2656505	13427677	5062373	21309945	26329403	10632789	14572775	13398513	25592010	2513401	24638545	124732	5348598	26839489	11122359	1559305	4067270	19610762	27633817	18415873	27577581	15069009	-1983333	10028189	19238620	26326722	11774019	24331259	22694139	22469001	20642407	9076184	27867263	6143354	1386057	18949877	-912318	2731228	8330749	26581448	2158714	3988419	5661261	11577868	8145532	11517681	17228004	28468692	28350165	3217909	17929074	6841483	19290268	25497675	4415643	15392398	6080997	26162719	25347765	27117431	5415965	6529477	14603569	27609933	6359307	4663130	14529890	4925997	23760096	16224947	24893536	25386986	15428263	15236607	12580034	18212511	15579973	18681959	26853538	97431521	91179964	282922968	281646565	270312759	281547444	269062753	265511899	279980579	259563202	271812965	266400912	271853137	274343822	253103563	278179702	279802251	262639157	260918892	256484440	261415349	276029922	272236872	263404188	274101099	285874374	263888367	274419791	261161183	267114827	274447765	827536207	2481443149	2494877154	2481086105	2482046363	2492385215	2490749185	2469442182	2493135046	2483866924	2477676791	2482754318	2472118157	2471900892	2482785767	7445307231	22332750449	66994169349	67005048438	200998311911	200998429415	200986693928	602972073942	1808923878646	5426782949528	16280317800645	48840963263818	146522910181754	439568716787911	1318706064517358	3956118001802276	11868353450541357	35605058711184117	106815178591613365	106815178600971860	320445535804402550	961336607440949545	2884009822332193783	8652029466957950614	8652029466982959003	11347308	-6484881	2884009822316570472	961336607416454754	320445535816620600	106815178614722328	35605061204219379	11868354288871110	3956118298270380	16166934	15822453	1318706156237199	439568725094703	146522904716016	48840980498745	16280342460045	3062400	5426785723587	1808919408519	-6015072	602976665646	2459238	4793055	-7393430697	-7314476214	-21772149189	-65583004260	135446089686	1435830621	-43238704641	-58129058268	-63085855971	-64748809083	-65560682637	-65298598011	-21936920976	-7399039851	-2408660685	-825596676	6666138	30276810	-259572447	-98357526	30892689	7157106	28690569	8998866	28796760	120699	30957804	6219648	8870517	28339317	53190	-31078296	-31020750	-101626488	-57996153	-58063779	-58117194	-57958074	-58068747	-58034061	-58051377	-58029633	-58024215	-57996837	-177986196	-534058164	-136458	3564	-178115382	-62154837	-108540	-58428	-75060	-57510	-91719	-41904
168203934	232387286	267080999	215371073	267615079	245644609	7203432	24799888	249057880	195323437	54014627	8477093	325695652	33078115	57570768	222669433	211935258	135888561	81029371	251187266	-18013008	286791097	194066818	26051647	135604065	50494626	215247848	265186796	106618992	146216939	135849277	258144749	24438116	247562079	-452695	52133379	269909092	111127161	14307078	40636437	197976579	279478286	185538629	278190610	151527314	-22623341	100792270	194267948	265489543	117816145	244620966	229806789	226953516	208174657	91391022	281877148	61395601	12671814	191689190	-10957270	26955085	82784929	268776047	20190975	39837124	56055954	117001249	80734439	115689850	174107180	287311953	286448875	30431035	180286947	68027906	194513255	257687767	43338710	153971200	59955106	263088785	255861114	274169377	53765670	65044916	146876461	278973609	63021468	45757670	145280354	48277128	239125918	162613714	250149181	255218567	154358018	153776244	125782187	183932034	156459393	189153579	272852747	988488305	925702805	2871579474	2857913071	2741889516	2856252136	2729170977	2693647548	2839859520	2633282565	2757929799	2702652987	2758437062	2783627736	2568266787	2823760269	2838732704	2665251470	2646895447	2603348576	2652114705	2801286497	2761453626	2671398213	2781656033	2900407364	2677127366	2783921174	2649431619	2711136145	2785322127	8398793295	25185113124	25321576331	25180735080	25191950568	25295391094	25279398131	25062098273	25303643054	25209880945	25145657638	25198705351	25091088201	25088389841	25199293395	75566688423	226667506698	679958677657	680069897091	2040039294641	2040041508663	2039921708180	6119886586379	18359736927878	55079325735053	165237662719372	495713088722343	1487139472831091	4461418278136390	13384253960888194	40152759927004238	120458274127754645	361374805664942949	1084124442046565771	1084124442140824533	3252373326438878422	9757119979596062955	29271359938882811925	87814079816257770904	87814079816512116018	115336668	-64262946	29271359938725364749	9757119979349808441	3252373326562289907	1084124442281038338	361374831071579376	120458282670951513	40152762949906236	165363729	161855151	13384254894916800	4461418363992012	1487139418163352	495713265088077	165237914092863	31479840	55079354478255	18359692804641	-59773608	6119934766722	25651752	50193846	-75344654904	-74543406366	-221891329533	-668381583822	1371970740729	11829111363	-441596722179	-592727553282	-643038177171	-659915066220	-668154658779	-665494372143	-223565711895	-75402915381	-24549984297	-8412851502	66641139	307251009	-2646941751	-1002283857	313117632	70997850	290221434	90772272	291505680	1493631	313790382	61563627	89520426	286497135	935523	-314748207	-314246583	-1029424707	-585318213	-586731942	-586506816	-585256293	-586291968	-585977022	-585920619	-585822312	-585766917	-585487224	-1798808274	-5397442938	-1198125	18225	-1799979057	-629391627	-742824	-387666	-540783	-300186	-604746	-354456
132018743	182189149	209394488	168996548	209859319	192753319	5751068	19455020	195323437	153330682	42419180	6728486	255274935	26066294	45234233	174652175	166257228	106645720	63734604	197018478	-13881750	224856940	152134678	20477007	106298861	39612956	168804411	207939450	83710712	114691966	106533918	202399985	19267644	194183416	-142557	41027163	211718738	87227068	11393263	31987931	155175493	219122620	145450710	218124194	118887047	-17530158	79049758	152303494	208241077	92462082	191879264	180157911	177947079	163285162	71655598	220976254	48147796	10033759	150227182	-8365002	21190338	65066976	210759352	15965067	31237547	44060600	91738283	63478268	90804465	136468213	225324964	224620546	24066943	141429375	53393938	152444636	202042768	34082808	120869982	47172411	206348229	200617236	214942715	42210782	51070443	115231258	218711999	49563876	35999439	113993289	37937841	187588003	127617105	196212490	200192870	121123616	120627648	98750045	144167607	122755438	148265269	213806371	774623993	725377858	2250235547	2239590515	2148769572	2238256852	2138847458	2110847471	2225565987	2063593854	2161272032	2117938759	2161668469	2181460570	2012647343	2212811207	2224675204	2088565308	2074320389	2040050384	2078357320	2195186707	2164128528	2093553939	2179775654	2272948232	2098025050	2181643104	2076296221	2124497649	2182652960	6581581059	19735829572	19842736599	19732432722	19741130627	19822304775	19809768478	19639510592	19828669679	19755180087	19705088343	19746451697	19662130366	19660012144	19746904510	59216261117	177623289371	532835655704	532922809909	1598634838871	1598636572806	1598542697043	4795723258314	14387230302322	43161781014859	129485096370806	388455368091830	1165366266294477	3496098688959666	10488295381979131	31464884613166946	94394649408007772	283183935119239262	849551824994548195	849551825068574450	2548655475218503818	7645966425874660798	22937899277698212666	68813697832788351072	68813697832987589445	90402945	-50521602	22937899277574641712	7645966425681432393	2548655475315217773	849551825178383919	283183955034221664	94394656104639936	31464886982386872	129402666	126695514	10488296114124918	3496098755998704	1165366223280471	388455506116923	129485293433949	24625503	43161803426298	14387195604213	-46956651	4795760849061	20006859	39170910	-59059771278	-58431868410	-173933047917	-523920653157	1074959490885	9112432707	-346205375481	-464635940613	-504060732570	-517286118468	-523742898867	-521658218889	-175244884452	-59105293776	-19243767681	-6594527961	52405560	240796386	-2074691709	-785628441	245431890	55860408	227559852	71232894	228570597	1179954	245957472	48453930	70255386	224667027	744849	-246657852	-246284469	-806956443	-458890596	-460012824	-459802854	-458878419	-459660114	-459424782	-459356490	-459290979	-459241596	-459040752	-1410130494	-4231177749	-910629	1485	-1411017030	-493239672	-535707	-280611	-396522	-211572	-449064	-279855
