-30226964	-25947148	-61935881	-21115782	-43331312	-54965423	-57650225	-63401594	-37929135	-61053492	-30915006	-72394680	-40951702	-50411618	-14535272	-49018412	-52327567	-45810559	-65292964	-48780853	-66895472	-38799635	-63194154	-32774926	-74785054	-37563062	-23014647	-71189919	-12243017	-21819089	-32062694	-62845481	-48328363	-78073448	-56460163	-70955407	-24095516	-62741618	-37793915	-32676371	-32356832	-45560569	-46154272	-38314170	-69211668	-48751144	-36100668	-45294881	-55369468	-34459822	-37749980	-40686490	51348954	67393982	58391604	109456276	-46234280	39209230	87856368	24151290	62091602	46526078	32349454	95677518	-491215984	-4553656	-249593704	-29275264	-505165752	21829520	-477167880	-11749232	-93892992	-24977360	-301649360	-18062992	-129673024	-33382256	-19254408	-606499648	-7530048	-13641600	-250877160	-13716832	-32705816	-490718728	1371504	23487584	-470733456	15441088	-33611992	-461411792	-41408424	-897984	-470070304	-20992880	27076312	-19586376	24894200	12708024	2535472	-492405152	-3417808	-12691712	-494554936	-5747968	-467130448	-476324640	-15519816	-448807976	-487942984	-478334888	-22890896	-951615024	-915464016	-1635621632	-1846031552	-1811885920	-1787408352	-1807571008	-1807541024	-1829228704	-1812485408	-57372928	-43220160	-42007552	19730944
-17261387	-14717728	-35013906	-12098443	-24620289	-31159750	-32703788	-35900312	-21436963	-34747706	-17616171	-40951702	-23190430	-28624002	-8503346	-27810005	-29557340	-25982807	-36966068	-27732003	-37830544	-22167086	-35851372	-18556032	-42341313	-21281293	-13149787	-40346348	-7187067	-12593685	-18177946	-35624427	-27465001	-44228719	-32035602	-40172126	-13672831	-35622366	-21599486	-18597982	-18325270	-25754516	-26138377	-21756925	-39007285	-27602644	-20492170	-25667204	-31315436	-19474053	-21360949	-23083503	29492576	38077318	33317348	62172954	-26072410	22368998	49975786	13903326	35451042	26723430	18403234	54367106	-279253312	-2954856	-142000120	-16456608	-286956632	12251624	-271205104	-6610024	-54360312	-14115096	-171550336	-10209096	-74142696	-18832608	-10901600	-345085680	-4198792	-7686080	-143491552	-7806664	-18492584	-278811056	737160	13363320	-267670712	8610896	-18856592	-262369696	-23385584	-492864	-267214992	-11775328	15296680	-10988560	13960528	7105936	1318992	-279748352	-1968864	-7315864	-281068456	-3255976	-265588968	-270656352	-8768144	-255304672	-277238368	-271906200	-12835936	-540743936	-520457280	-930264320	-1049127360	-1029827168	-1016057792	-1027454976	-1027440608	-1039602432	-1030414720	-32300800	-24833088	-23648896	11140096
-24263932	-18279842	-42450802	-17055861	-31949521	-39125514	-41636567	-44682334	-25985629	-46016524	-23519689	-50411618	-28624002	-37084768	-15179231	-35433198	-35272610	-32910440	-45347182	-36376822	-45899271	-31209371	-46119329	-22734395	-52875139	-26298739	-18738402	-51208063	-13569793	-19321689	-22426673	-45025574	-35659466	-55844557	-41014776	-49860236	-17415317	-46097685	-30504662	-24052009	-22899499	-30675749	-32422932	-27773920	-44972626	-33746625	-25818610	-31782285	-38428014	-23382171	-26131135	-29333460	44773794	46626114	45771740	81124856	-29988174	30825938	66621214	21528984	49366440	40893634	24822562	72215712	-366200720	-12355232	-184072560	-18257440	-372677560	13600400	-354080944	-7293448	-89584104	-17111928	-227931304	-12216080	-103966160	-22317976	-13858216	-461358832	-3919816	-8883960	-204988480	-10903176	-22714728	-363052920	236528	17811592	-352095040	8403336	-21701904	-344641216	-28439928	-483112	-350153712	-12296304	18659552	-12190664	14918824	7083048	-363232	-363733512	-2537112	-11226808	-367420752	-3643728	-349062448	-352797384	-10323472	-337789080	-360833800	-356545464	-13465968	-705111376	-683045984	-1228654496	-1370801440	-1347587040	-1331799584	-1345569024	-1345558144	-1359049504	-1352877440	-36988800	-37928128	-27307392	13550720
-14668591	-5606429	-10372168	-10323871	-13458159	-13062817	-15394118	-14142823	-6537346	-21282996	-11246141	-14535272	-8503346	-15179231	-16165456	-13044846	-7212289	-11652239	-12435226	-15927586	-11396902	-18832740	-18415493	-6173752	-17222112	-7618471	-11954791	-18733961	-15829493	-14894999	-6519063	-15965453	-14909575	-19666197	-15755347	-15258015	-6525780	-18898555	-18490718	-9469608	-7410528	-6225646	-9763471	-10437818	-5184343	-8939403	-8644666	-9410877	-10777917	-5137210	-7103453	-10634565	34253564	13144274	24905364	34750120	-3032196	16842556	31966368	17271574	28289966	32138596	12608478	34456450	-160643816	-26233584	-73577944	-202632	-155271472	315120	-151639816	180008	-82791168	-4304416	-107960280	-2585256	-61124568	-4316592	-5241840	-225138856	1905808	-1190640	-130452432	-6549424	-6454192	-153536864	-1740664	8515488	-157099728	-3018288	-3580048	-152638264	-7456704	201304	-153072240	2010880	5102040	-285528	-1475568	-2195744	-5125184	-152354968	-847776	-8621992	-158630664	116880	-155141920	-149869096	-1576672	-155418752	-152019144	-156575864	2034784	-300100464	-301021648	-559950848	-590132672	-584866784	-583244800	-586447328	-586470464	-586770912	-597878432	-3826176	-29416960	-3311872	3435520
-22417850	-17797711	-41632001	-15837772	-30426909	-37849994	-40027335	-43268506	-25413747	-43631403	-22278007	-49018412	-27810005	-35433198	-13044846	-34106830	-34805272	-31745509	-44313134	-34632023	-44982877	-28894660	-44050788	-22231259	-51097023	-25665101	-17199305	-49165484	-11417459	-17524334	-21871747	-43348816	-34024017	-53746207	-39318544	-48409197	-16723565	-44005175	-28260953	-23175179	-22169338	-30287369	-31548499	-26714388	-44977148	-33050724	-25066472	-30981483	-37426858	-23042697	-25508475	-28270477	40302846	45253328	42863642	77236144	-30144316	28877916	62896884	19289032	46010512	36624536	23293272	68033880	-348465296	-8334368	-177107216	-18524856	-355730424	13718136	-337521728	-7490296	-78662368	-16729128	-215325704	-12043960	-96771272	-21996608	-13234640	-434869968	-4251464	-8826864	-188728992	-10022584	-22081472	-346218152	530560	16827080	-334629776	8953296	-21052856	-327748944	-27700744	-514224	-333258904	-12826952	18135040	-12277544	15388312	7536080	395720	-347147712	-2536440	-10185864	-349941400	-3813144	-331791528	-336401320	-10328424	-320301272	-344256912	-339170032	-14010288	-672261568	-649730768	-1165884064	-1305889888	-1283065056	-1267298432	-1280837440	-1280824224	-1294409088	-1286481408	-36936896	-34068160	-27206528	13258112
-19549047	-18828829	-45527089	-13844032	-30070850	-39408952	-40806137	-45474006	-27669574	-42026465	-21255829	-52327567	-29557340	-35272610	-7212289	-34805272	-38864274	-32670782	-47702876	-33878253	-49088590	-25229230	-44089473	-23965797	-53407617	-27403609	-14604848	-50206663	-5380479	-13419474	-23349754	-44573041	-33697258	-55323269	-39737535	-51182515	-16995276	-43780589	-24638253	-23337123	-23204610	-33855559	-33453058	-27141914	-52464311	-35758632	-26097897	-32953386	-40114660	-25514209	-27479802	-28940656	30824148	48451312	39098384	75972716	-35404404	26303854	59854156	14275146	41111418	27441116	21748442	64799204	-340662704	4173288	-177626472	-22671472	-352528392	16685584	-332142400	-9309880	-51416272	-18214816	-205685496	-13403888	-85599496	-24686568	-13400592	-411558896	-6274008	-10203200	-160702760	-8732680	-23625144	-341781952	1599512	16033952	-325591144	12662008	-23935136	-319583488	-29978088	-740432	-326099664	-16879880	19503400	-14934712	19732760	10475824	3283144	-343571584	-2665792	-7812944	-343567456	-4763056	-323163832	-331710480	-11839648	-308884992	-340199032	-331446032	-18347712	-662562640	-634358912	-1127445504	-1283124320	-1257932096	-1239436128	-1254336512	-1254308384	-1270837888	-1255023104	-43337280	-25814336	-31643776	14403904
-20598327	-16625703	-39000040	-14557727	-28243612	-35294298	-37254004	-40381662	-23793799	-40411601	-20621993	-45810559	-25982807	-32910440	-11652239	-31745509	-32670782	-29576726	-41453470	-32120498	-42127109	-26547132	-40926888	-20799903	-47657392	-23996359	-15765611	-45758940	-10119770	-15957823	-20447311	-40374733	-31589376	-50058786	-36564693	-45203457	-15561460	-40869646	-25965852	-21553656	-20683706	-28435324	-29469652	-24855831	-42396118	-30934447	-23375571	-28950259	-34987633	-21608453	-23857675	-26320805	36676092	42297964	39526566	71658818	-28437174	26628012	58191046	17518772	42359626	33277882	21517754	62939402	-323144776	-6706304	-164655552	-17547728	-330262456	12979272	-313178664	-7109016	-70868616	-15663136	-199247264	-11302472	-89014264	-20653640	-12305232	-402121536	-4114224	-8312496	-173062056	-9203448	-20642104	-321324528	581624	15565360	-310191560	8615832	-19758744	-303871864	-25917848	-496808	-309069072	-12248520	16954216	-11618400	14649176	7240000	599880	-322259744	-2372576	-9274864	-324627616	-3625344	-307585016	-312187968	-9723936	-296684864	-319532904	-314510616	-13371472	-623840016	-602453120	-1080165472	-1211516160	-1190116672	-1175252064	-1187941696	-1187928192	-1200782496	-1192779648	-34833216	-30983168	-25635584	12403776
-26570372	-23661050	-56340169	-18891655	-38736180	-49755945	-51935374	-57109611	-34251417	-54828517	-27882129	-65292964	-36966068	-45347182	-12435226	-44313134	-47702876	-41453470	-59463098	-43908572	-60798331	-34327156	-56452912	-29856558	-67184803	-34300275	-20063308	-63754734	-10138832	-19559955	-29220210	-56486893	-43419984	-70028212	-50736967	-64174081	-21654408	-56258954	-33578896	-30015674	-29211533	-41558060	-41941070	-34639056	-63307104	-44509505	-33050285	-41305883	-49980874	-31439043	-34202393	-36813484	44557780	60236260	52252584	98111712	-42705352	35196536	78371468	20996632	55442408	39986892	28673588	84622706	-441501856	-1008320	-228706080	-26846592	-454112576	19735816	-429303712	-11014368	-80595000	-22542000	-268821608	-16477560	-116105912	-30173352	-17023064	-540033704	-6941320	-12323016	-221092648	-11801880	-29432456	-441003600	1508200	20991960	-422803536	14204904	-28694464	-414667440	-37127200	-816712	-422440952	-19503176	24207928	-17646544	22977848	11870384	2649720	-442901520	-3445696	-11368912	-444383216	-5703768	-419412864	-428280264	-14449096	-402612192	-438839928	-429531800	-21221248	-855638880	-822557280	-1467828704	-1659137824	-1628075488	-1605867744	-1624269568	-1624241184	-1643766112	-1627739552	-52057344	-37475456	-38144128	17849536
-24243207	-17780570	-40943352	-17100028	-31343547	-38092171	-40671434	-43374049	-25052958	-45407960	-23271149	-48780853	-27732003	-36376822	-15927586	-34632023	-33878253	-32120498	-43908572	-35815212	-44280833	-31218484	-45129362	-22013904	-51350162	-25530750	-18770504	-49929841	-14355950	-19747382	-21758436	-43885191	-35008873	-54386425	-40105349	-48383337	-17019376	-45194046	-30547491	-23655890	-22263682	-29465417	-31482271	-27177365	-42789487	-32666639	-25212252	-30866792	-37168019	-22515248	-25266652	-28665210	45476836	44990470	45571524	79700906	-28556600	30716764	65791752	21972360	49295202	41582150	24556832	71163172	-360451688	-14066024	-181123064	-17159496	-365891264	12757528	-348175224	-6867976	-92572288	-16492136	-224875776	-11742440	-104033016	-21362432	-13496104	-455880624	-3470792	-8445264	-205706040	-10847600	-21956152	-356685392	70800	17585920	-346825880	7547584	-20354384	-339387632	-27395080	-429680	-344594616	-11360032	17987440	-11422032	13856744	6426256	-865568	-357250464	-2532208	-11471440	-361345816	-3478272	-343743144	-346733720	-9911104	-333195304	-354496760	-350905384	-12448352	-693041936	-672450256	-1211438528	-1347996928	-1325651104	-1310695264	-1323966240	-1323958016	-1336593472	-1331935488	-35045120	-38546048	-25933824	13074560
-26437696	-24098013	-57801746	-18683479	-39242866	-50675906	-52775137	-58366211	-35200288	-55182269	-27965378	-66895472	-37830544	-45899271	-11396902	-44982877	-49088590	-42127109	-60798331	-44280833	-62374674	-34085560	-57344833	-30529981	-68664772	-34977789	-19924582	-64950612	-9103956	-18825566	-29824092	-57539750	-43923914	-71406419	-51523554	-65563641	-22007584	-57003097	-33277629	-30215197	-29802803	-42762651	-42796302	-35129113	-65582362	-45505665	-33520459	-42117326	-51228880	-32291381	-35043572	-37375399	43409336	61954728	52103380	99209824	-44139540	35044304	78884928	20303564	55104388	38937384	28823770	85467960	-445462184	912792	-230225184	-28029088	-459348392	20689248	-433534096	-11440576	-76364216	-23173944	-270907896	-16943496	-115070880	-31178464	-17398720	-543393512	-7468624	-12801664	-218778872	-11837608	-30191112	-445807440	1685728	21126232	-426314008	15190832	-30390544	-418196432	-38220648	-879592	-426319984	-20525240	24918680	-18523408	24132920	12591320	3258728	-447800104	-3383832	-10949136	-448775472	-5813144	-423036160	-432762960	-14824312	-405444848	-443585752	-433496064	-22332680	-864526528	-829816496	-1478730816	-1675651104	-1643728832	-1620622336	-1639503616	-1639472512	-1659972736	-1642156384	-54155328	-36460928	-39606592	18329216
