-10042	-17586	641	-38098	2036	-24489	-13163	-39861	-32478	-31797	-50616	-41930	-23006	-339	-49963	-22637	-27512	236	-12644	-49197	-4088	-41927	-16090	-9734	-16174	-22523	-38019	8943	-56706	-6331	-36566	-16172	-33322	-945	-19621	-47140	-43011	-22505	-17311	-8604	-30497	-25183	-25477	-52479	7614	-36102	3010	10472	4123	3773	4865	2240	-14	1694	-42588	6090	742	2828	2590	-665	-48412	7343	5747	5887	11879	7098	8505	2156	1421	10661	5418	777	4011	-46704	4536	763	6797	6097	2947	4627	5481	3710	-42630	7063	7826	1225	4165	-5586	5047	4165
-2499	-9156	19232	-34144	10940	-22939	-7273	-27151	-23884	-26683	-41930	-45038	-17590	4295	-42897	-12282	-26706	13775	-5215	-51713	3358	-37775	-11812	-6086	-7685	-18742	-31284	18117	-59201	-4244	-26049	-7619	-30279	-470	-14524	-41853	-36922	-19219	-10337	-4256	-24423	-11671	-20910	-43388	13788	-24327	13153	15267	15155	12152	12670	9569	6412	15834	-35266	16191	6622	9079	9107	9471	-40075	14847	12334	9268	15029	12096	15330	8071	5061	12292	13160	6055	14301	-43302	9919	6111	13412	10773	13629	7280	12285	12047	-42546	13370	8785	3528	10339	4018	833	1862
-6350	-9024	-3636	-22695	-290	-8833	-7676	-21899	-22267	-17929	-23006	-17590	-16288	2821	-24177	-15856	-16451	628	-4343	-20792	-7326	-20273	-11298	-5200	-6201	-9853	-24135	-720	-22267	-563	-23879	-8071	-20323	1640	-7889	-26168	-24869	-12668	-11545	-1630	-15344	-14196	-11511	-26792	-2495	-25950	2709	8232	2100	-3822	1512	791	4186	-4676	-22260	3612	-2072	1008	3892	-875	-24577	2044	-2065	2548	8022	4326	4872	-1295	63	8442	-2576	3101	-1470	-21147	2912	-1666	6461	7686	3143	3269	1610	3808	-24213	595	2618	8085	-1813	-7056	3528	2058
-20350	-25654	-30640	8709	-22004	-11033	-17133	-2705	6944	3011	-339	4295	2821	-36880	2481	-9520	4396	-34975	-23002	7608	-10900	-12821	2072	-2494	-20638	-17007	22040	-9520	2363	-28227	5131	-26833	7181	-17610	-28128	9305	18663	-2156	-1258	-15927	-8754	-15108	-13610	-9526	-4894	12087	-27755	-44989	-21098	-9184	-22379	-18417	-21000	-11697	-1589	-34783	301	-11795	-21609	-8729	10108	-23226	-13230	-18634	-41167	-24948	-32949	-12201	-5103	-37681	-9625	-14581	-19005	9891	-21987	-4172	-35126	-35868	-31262	-20174	-22862	-26383	17969	-19936	-18613	-26509	-14700	11123	-6419	-8771
-10005	-16671	2569	-39771	3272	-24034	-12529	-40032	-34917	-32897	-49963	-42897	-24177	2481	-50722	-22942	-29154	2786	-10904	-50080	-5128	-41634	-17841	-9136	-15177	-21988	-40447	8465	-56561	-4941	-38207	-14942	-35027	582	-17823	-48530	-45302	-23223	-18906	-7568	-30776	-23936	-24806	-52650	6606	-38092	4809	12453	5516	3381	5390	3283	1792	1792	-44163	7616	-63	2912	3983	154	-49588	7721	4459	6965	13650	8302	10528	2408	686	12775	4298	1806	3689	-47012	5439	441	9471	8848	5488	5614	6657	5796	-45997	6923	7644	4606	4508	-6713	4410	3479
-15504	-19284	-20656	-19462	-10814	-11531	-14214	-25161	-21979	-17031	-22637	-12282	-15856	-9520	-22942	-22302	-13698	-14898	-13137	-14062	-13945	-22409	-11926	-6352	-15058	-15100	-17897	-8450	-16001	-9226	-24347	-18689	-17580	-3386	-16765	-21776	-18904	-13100	-14324	-7781	-18383	-22195	-15158	-29298	-7991	-24642	-10129	-8204	-8897	-10633	-9261	-7868	-4767	-14210	-22911	-11550	-4844	-5593	-5306	-7595	-21616	-9156	-10080	-4830	-6741	-5733	-7896	-7686	-3535	-4088	-9464	-3367	-12222	-16079	-6538	-5166	-6790	-5341	-10759	-4242	-8582	-7805	-16667	-9058	-4571	-392	-9016	-7448	2695	-637
-4701	-8546	6101	-27009	4550	-13266	-7669	-22132	-22656	-20910	-27512	-26706	-16451	4396	-29154	-13698	-20862	6818	-3239	-31344	-3485	-26407	-11624	-4834	-5182	-12504	-25837	7165	-34578	-2101	-24140	-7335	-24010	861	-9884	-31425	-28588	-14532	-10505	-1587	-17563	-11602	-13911	-32043	3097	-24715	7826	10976	8659	1526	6279	4634	6636	3647	-26257	8967	1890	4949	7189	4669	-28777	6902	2387	4781	10388	7833	8960	1918	2450	9793	2772	5509	4613	-27972	5719	1743	9940	9492	8309	4662	5544	8239	-31290	4991	3780	8085	1911	-1813	2205	833
-26369	-28652	-48186	9490	-30757	-7630	-19098	-11099	-806	-285	236	13775	628	-34975	2786	-14898	6818	-47376	-26312	17887	-18993	-8291	-3810	-3879	-25667	-15329	17531	-21799	15913	-26754	-2054	-29506	9499	-14623	-25592	9829	15448	-2595	-9225	-18711	-10661	-22910	-12200	-9867	-13599	3178	-37422	-48195	-32865	-18242	-30709	-25494	-27167	-27489	-5243	-45101	-8680	-19873	-28315	-19936	5796	-32053	-23310	-20524	-42105	-28917	-38255	-17878	-11599	-36414	-21329	-21231	-32277	13461	-27951	-10885	-39186	-37982	-39326	-21770	-28336	-32991	19978	-27433	-20363	-24402	-20090	-2401	-2793	-8232
-18457	-21183	-25596	-3534	-17091	-13037	-15143	-13956	-6125	-7177	-12644	-5215	-4343	-23002	-10904	-13137	-3239	-26312	-20464	-3585	-11309	-15884	-5093	-4522	-19660	-15692	2628	-9279	-7654	-19342	-6570	-21768	-2555	-11511	-21851	-4630	409	-7508	-8312	-14554	-15261	-18235	-14411	-18839	-5304	-3200	-20202	-27636	-16576	-6734	-16457	-13363	-16009	-11396	-12005	-24297	-2975	-10010	-15540	-9688	-6328	-15799	-10416	-10654	-23723	-15386	-20090	-8848	-5467	-21028	-8386	-12068	-15925	-2912	-15218	-4963	-21686	-22638	-21553	-12075	-14721	-18256	1995	-13153	-10885	-16562	-8820	1323	-2009	-5194
-754	-9537	24073	-40810	14313	-25401	-7454	-32569	-28242	-31635	-49197	-51713	-20792	7608	-50080	-14062	-31344	17887	-3585	-61202	5473	-44156	-13520	-7326	-7144	-21021	-37743	23127	-69693	-3205	-32182	-7605	-35905	1214	-15482	-50419	-44724	-21889	-11318	-3091	-26615	-13400	-23472	-50477	17273	-30065	17178	21742	19376	13720	17094	12229	9121	18424	-41265	21525	8211	12089	12327	11627	-48125	18942	15610	11704	20867	16079	19740	10003	6944	17234	16037	8687	18620	-52395	13335	7847	17731	15211	17500	9870	15526	15925	-50582	17108	12082	6076	11956	3724	2499	3626
-15286	-14291	-24745	-4522	-14686	-3858	-10737	-11572	-11795	-6409	-4088	3358	-7326	-10900	-5128	-13945	-3485	-18993	-11309	5473	-15650	-6047	-8284	-2791	-12265	-7710	-3962	-15717	7001	-9037	-10540	-14215	-4157	-4099	-10336	-3446	-3044	-5818	-11112	-7668	-9900	-13966	-6369	-10543	-13178	-11017	-14588	-16422	-14189	-12551	-14693	-10689	-8092	-17052	-8939	-18389	-7546	-9989	-9716	-10031	-4123	-14952	-15414	-7525	-14189	-10675	-13405	-9541	-7133	-10311	-14553	-7259	-18228	3129	-11172	-7511	-11655	-10479	-14056	-7469	-12089	-11823	-833	-14350	-9688	-2254	-10437	-7252	-441	-4214
-14376	-25330	-4049	-33241	-2469	-24926	-18543	-33943	-26467	-28134	-41927	-37775	-20273	-12821	-41634	-22409	-26407	-8291	-15884	-44156	-6047	-47674	-13341	-7902	-17283	-27033	-23511	11042	-53506	-17421	-32004	-23824	-29326	-6754	-29341	-41649	-31196	-20746	-12951	-9562	-28255	-24657	-28143	-52702	7916	-27806	-3276	-6930	2128	-686	-406	-2954	-2380	756	-40236	-4368	4662	2513	-1337	2667	-38976	-350	98	-2667	-5593	-1225	-4690	-2548	2429	-5733	1743	14	-406	-39599	-2604	1799	-5453	-5824	-5299	-3647	-3171	-2044	-35812	-931	-1785	-4753	-4557	4410	882	-1323
