-41436247	-32323168	-40081611	-20998508	-56429232	-43335083	-9569801	-26007563	-22458441	-2123805	-33206931	-27344373	-20294893	-42334645	-46438438	-5104796	-29548766	-14611383	-8910248	-34106087	-4660795	-3522160	-23434831	-45406999	-25182877	-14642526	-38247580	-37717647	-46590657	-52584509	-34946447	-22050007	-25011372	-46949029	-52704059	-46301573	-13600671	-12888264	-20140008	-4424573	-15389879	-25086461	-39933434	-30191921	-54637564	-19009551	-38090663	-7981070	-17362636	-35301423	-36716183	-22897289	-5895828	-7887773	-24588666	-33640054	-2891443	-49133805	-45476752	-17611116	-23933585	-51783095	-33789257	-24139466	-34680671	-45967571	-54119554	-50563714	-25285471	-54629474	-195637806	-33327579	-59027265	-12172899	706248	3486096	-29210205	-121255893	-22817331	-14247369	7809291	13641003	-34111728	-35023527	-24093189	7539381	14967828	-36049959	-33220260	6523965	-7192170	-13506912	-29209896	-28710810	4260330	-34072479	-14160978	-16291845	10141245	15841566	-18618480	-11613618	11866167	-28358685	-31292334	12813579	3588588	-8616384	-29470806	10971639	-856827	-33835995	15533568	-25460469	-29716290	-31008582	-10481337	-36218160	-7939791	-26303022	-13002507	-9545094	5800968	8029377	-12125574	-25889121	11334267	-1736055	-10282536	-12495492	-31545504	-9312156	-29656368	6455727	-18247977	-25929891	-33764895	13469229	-30857877	5209722	-31500657	-32665275	12228255	10545129	-30376089	7136568	-11438289	-4454955	2647764	-37381671	-41874975	-15761034	498285	-5243535	1746549	3108672	-50861358	-150296634	-1519884	-3029481	4509270	4060530	4004640	71338644	4039389	6909057	5537808	5729454
-30963995	-25983843	-31169640	-18072502	-42263172	-33546812	-8532535	-21080862	-17753824	-2058483	-25111345	-20486001	-15094338	-32028420	-34872008	-5797804	-23237617	-12397582	-7499936	-26567164	-4764701	-3868470	-19236303	-33932065	-19063538	-11471211	-28851492	-28133161	-34499122	-39083294	-27355248	-17361688	-18689263	-35191533	-40085233	-34294933	-12838780	-11007990	-16524823	-5301872	-12588287	-19222911	-30191921	-23868292	-41172800	-14905665	-28084921	-6944654	-14258282	-27863643	-26231704	-18473690	-5318541	-7986978	-18910704	-25587895	-4166114	-35788539	-33979650	-14263291	-18625581	-39009284	-26355251	-18789028	-26456027	-35916002	-40359394	-38627487	-19764388	-43970027	-154533339	-24667545	-46126854	-9847476	680139	1303227	-21158232	-88755354	-17285373	-10194831	6588900	10562229	-23054715	-24290955	-15312492	5833116	11403000	-25611525	-23430969	6230655	-3422628	-9151416	-20424933	-20264490	4105377	-23215275	-8924175	-11756340	7894728	12520386	-13094073	-6822909	9550602	-19289169	-21967461	10360224	3609837	-4941585	-20370717	8552916	754470	-23886531	12127617	-16925904	-20956878	-21391101	-6980733	-25809525	-4782501	-18690975	-8103951	-5852277	4223331	6608007	-8480736	-18343134	9115695	-1216323	-6960888	-7908552	-21507525	-5124042	-20116368	4714785	-11607021	-16718310	-23480163	11013003	-21324708	4635621	-21341880	-23802021	9969471	9655389	-20648583	5480676	-7472952	-2497095	2444355	-31347603	-34558569	-12003498	810270	-3442257	2170233	2987712	-35505621	-105544053	-2116287	-3249639	3933117	2597022	2507679	58492773	2256255	5608278	4269267	4219695
-56864829	-44088421	-55046933	-28358813	-77701100	-59490149	-12770863	-35474268	-30588810	-2615434	-45530259	-37539258	-27724644	-58001786	-64076196	-6428690	-40505647	-19900038	-12142427	-46718131	-6187941	-4302674	-31790156	-62432479	-34490174	-19870542	-52550862	-51828843	-64089496	-72083772	-47962156	-30101358	-34138526	-64656650	-72495309	-63758193	-18303193	-17237629	-27150277	-5450108	-20737265	-34650707	-54637564	-41172800	-75215336	-26093307	-52421672	-10726432	-23510351	-48419643	-50691476	-31125438	-7636696	-10234987	-33542956	-46390401	-3512542	-67692392	-62747330	-23928201	-32702378	-71260007	-46304695	-33164914	-47563388	-63020629	-74611756	-69352497	-34433110	-74330458	-266771565	-45968628	-80205600	-16414116	1173429	5024874	-40323009	-167313267	-31396725	-19647288	10820232	18797058	-47434707	-48576690	-33637113	10551132	20761830	-49926051	-46226745	8878797	-10045071	-18772389	-40514859	-39796875	5689287	-47531295	-19633293	-22538601	14014773	21886947	-25854408	-16281828	16365231	-39415383	-43350237	17620830	5109282	-11959002	-40882023	15211188	-1513611	-47102562	21283065	-35190315	-41386383	-43041582	-14367474	-50026149	-10837080	-36507132	-18221472	-13324410	7762113	11116494	-16708266	-35807751	15485553	-2366631	-14286753	-17259561	-43855146	-12965049	-41111631	8756010	-25221447	-36140823	-46755963	18359271	-42876063	7174125	-43758099	-45253674	16806609	14433705	-42323994	9675882	-16146963	-6041583	3659715	-50585967	-56791611	-21597192	685071	-7330203	2167425	4318299	-70689699	-208831041	-2149011	-4228200	6096222	5509458	5273505	97034760	5343489	9409932	7455240	7578360
-19588425	-16190513	-19640962	-11079301	-26798970	-21122524	-5176017	-13123655	-11076662	-1181133	-15861675	-12979136	-9541352	-20215843	-22151724	-3313273	-14596987	-7660625	-4662161	-16676032	-2846050	-2187829	-11903792	-21511863	-12031001	-7151439	-18247580	-17845444	-21882088	-24701619	-17208803	-10873150	-11788433	-22333609	-25349014	-21806237	-7775093	-6706473	-10177785	-3000071	-7735235	-12197885	-19009551	-14905665	-26093307	-9396508	-17867055	-4246338	-8815987	-17482353	-16808123	-11489769	-3152982	-4668047	-11860636	-16211220	-2319409	-22805392	-21616523	-8844208	-11686793	-24701659	-16547880	-11835079	-16693266	-22575805	-25637865	-24340537	-12351159	-27345616	-96499458	-15665271	-28757205	-6052869	501693	1018479	-13495872	-56594925	-10932489	-6532929	4125015	6655770	-14988726	-15706170	-10123983	3737664	7267545	-16476138	-15158727	3783708	-2400282	-5944266	-13174371	-13059963	2453094	-15137289	-5869881	-7533414	4979736	7891515	-8451927	-4613652	5984721	-12542418	-14147775	6476634	2246994	-3307680	-13171194	5404689	241614	-15447141	7609428	-10990512	-13552875	-13855608	-4484196	-16529634	-3123126	-12043575	-5407542	-3897738	2609694	4139460	-5449662	-11783898	5676516	-774567	-4536270	-5166513	-13978008	-3478329	-13040703	2947239	-7592040	-10997910	-15132960	6826455	-13823172	2866491	-13853241	-15243453	6223095	5921469	-13452696	3404115	-4969917	-1630980	1501164	-19320606	-21373308	-7571232	463698	-2287035	1193778	1820394	-22987989	-68269149	-1256796	-1997946	2349567	1649727	1542321	36287109	1422846	3471012	2624481	2563245
-39931319	-29760690	-37795946	-18410772	-54289244	-40895358	-8161567	-23820570	-20881467	-1641618	-31771599	-26333853	-19608918	-40499843	-44697560	-3403300	-27633440	-12973100	-8011792	-31998373	-3550209	-2392535	-21256742	-43764203	-24079198	-13699987	-36648339	-36431010	-45088163	-50723512	-32824669	-20596745	-24070767	-45241609	-50288704	-44893577	-11140407	-11350359	-18236297	-2715672	-13901511	-23912412	-38090663	-28084921	-52421672	-17867055	-37030312	-6952837	-15787584	-32930367	-36327197	-21065245	-4951717	-5947983	-23285338	-32122229	-1258035	-48055874	-43912547	-16134784	-22566962	-49681369	-31732184	-22737220	-33043817	-43200252	-52281074	-48079543	-23666376	-50222323	-182035512	-32254491	-55161900	-11091813	651021	4331100	-28594929	-118250406	-21774852	-14077143	6991524	12892041	-34708536	-35196192	-25256592	7196022	14353173	-35786943	-33166674	5297967	-8363511	-13750803	-29218608	-28597806	3409335	-34609338	-14881392	-16030899	9552465	14797575	-18593523	-12632634	10915335	-28784403	-31241448	11767536	2854350	-9387558	-29627667	10338129	-1919421	-33731073	14553783	-26080362	-29637126	-31268817	-10637307	-35815023	-8451828	-26125263	-13790277	-10181799	5592123	7314021	-12118203	-25700148	10449009	-1738530	-10482651	-13083300	-32002677	-10344186	-30085659	6253596	-19075275	-27007713	-33833421	12225357	-31092678	4528926	-31988862	-31972977	11185812	8878356	-30875814	6722217	-11904651	-4850973	2252556	-33425694	-37773702	-15033492	130518	-5521662	905985	2430216	-51070230	-150464547	-740583	-2246454	3782376	4210866	4091553	64965888	4382100	6322860	5158809	5444172
-7928419	-7792601	-8706593	-6132207	-10829757	-9300302	-3093231	-6429288	-5167845	-884536	-6622184	-5271104	-3855464	-8474026	-8970341	-2781467	-6665849	-4100310	-2437678	-7489495	-2021787	-1834818	-6023652	-8670267	-5050673	-3290269	-7553419	-7159733	-8616039	-9911414	-7754257	-5003074	-4833404	-9042432	-10659986	-8548683	-4956034	-3724461	-5203985	-2656719	-3951248	-5184639	-7981070	-6944654	-10726432	-4246338	-6952837	-2433688	-4484459	-8043112	-5952853	-5614246	-1981258	-3401867	-5176677	-6777563	-2344696	-8581530	-8663563	-4348755	-5244499	-10161300	-7430907	-5253505	-7096368	-10148867	-10225671	-10405792	-5641103	-13284432	-44936649	-6104112	-13183023	-2999964	252975	-487278	-4963632	-21477780	-4562343	-2349783	2122587	2873529	-4358502	-5024835	-2226204	1559664	3006099	-5705163	-5068971	2404287	304848	-1739439	-4324509	-4428936	1612386	-4497309	-1288224	-2744721	2170998	3577500	-2818440	-589383	2836890	-3733470	-4725540	3085974	1422792	-369036	-4170699	2343546	1076211	-5203854	3410397	-3050586	-4522698	-4334616	-1303488	-5808357	-561222	-4156713	-1067589	-694269	1037421	2025621	-1833327	-4060845	2705733	-285147	-1331856	-1157364	-4171113	-184122	-3870243	1127925	-1736622	-2603835	-4884579	3393810	-4342410	1611279	-4069359	-5670045	3033720	3513645	-3978081	1486098	-1219122	-160605	873216	-10203516	-10956303	-3193155	472527	-607419	1083240	1116855	-7479918	-22658940	-1131003	-1431999	1311147	405729	391149	18272304	127332	1688445	1178631	1077462
-17652478	-15755703	-18331368	-11545377	-23959667	-19637380	-5621282	-12849539	-10610600	-1486642	-14445905	-11668278	-8627998	-18481254	-19814242	-4452170	-13774242	-7826273	-4717590	-15634256	-3384663	-2967795	-11880424	-19259748	-10989384	-6869295	-16526612	-16008426	-19407821	-22164779	-16160245	-10385272	-10730153	-20040548	-23110949	-19323523	-8714162	-7069156	-10260589	-4160787	-7729959	-11144773	-17362636	-14258282	-23510351	-8815987	-15787584	-4484459	-8895378	-16571950	-14280977	-11304459	-3633697	-5726875	-11103166	-14695371	-3439866	-19875239	-19237842	-8732135	-11048720	-22261708	-15509510	-11045303	-15320027	-21268931	-22831070	-22386519	-11761399	-26788665	-92608686	-13792929	-27475812	-6052986	425451	63546	-11588223	-49263579	-9890766	-5560911	4052223	6144867	-11778075	-12762990	-7246962	3342384	6544575	-13808349	-12489021	4197960	-980550	-4687587	-10838610	-10839861	2861712	-11915865	-4225329	-6421500	4611690	7365330	-6966333	-2904840	5696001	-9906174	-11702592	6247386	2449404	-2062278	-10647747	4985793	1184310	-12689550	7142274	-8576487	-11123325	-11182995	-3557871	-13976622	-2232207	-10051281	-3733704	-2669085	2407050	4022262	-4554621	-9880803	5510853	-680778	-3576177	-3809862	-11087298	-2013615	-10340244	2662209	-5607693	-8080263	-12392325	6739002	-11148966	3016152	-10890135	-13107798	6059367	6347034	-10577682	3219561	-3590181	-1030995	1619883	-19720071	-21397770	-6948612	655506	-1709451	1696599	1981854	-18727821	-56011095	-1632636	-2293029	2520153	1285065	1260765	36103482	1004643	3448899	2500794	2450898
-36237455	-30416325	-36626183	-21071588	-49702666	-39433266	-9844293	-24700286	-20704688	-2225569	-29390850	-23964693	-17543895	-37450562	-41097948	-6540938	-27295687	-14584856	-8774797	-31197833	-5545661	-4245885	-22427664	-39784267	-22273356	-13287603	-33861979	-32951098	-40484291	-45691757	-32119575	-20298724	-21720955	-41350906	-47159445	-40261939	-15036734	-12665496	-19122340	-5925348	-14560126	-22729427	-35301423	-27863643	-48419643	-17482353	-32930367	-8043112	-16571950	-32776902	-30776912	-21516931	-5955046	-9134141	-22024873	-30190748	-4728920	-41988351	-40010151	-16624988	-21735017	-45846589	-30910295	-22109196	-30966183	-42157838	-47482223	-45275901	-23038400	-51368119	-180635760	-29065062	-53667309	-11413617	961056	1577856	-24909027	-104408343	-20362482	-11948958	7883820	12462687	-27226314	-28604160	-18061542	6984018	13525956	-30166065	-27754164	7389810	-3913434	-10770885	-24107184	-23886684	4807584	-27523755	-10384677	-13847697	9363357	14835132	-15460614	-8008857	11341656	-22742667	-25866801	12261663	4476627	-5722794	-24020190	10185579	787860	-28311534	14241690	-19772145	-24870447	-25208586	-8108928	-30332925	-5432211	-22080753	-9570249	-6874686	4789674	7887951	-9912933	-21590289	10679508	-1393956	-8191395	-9173097	-25368912	-5928552	-23659083	5441598	-13491585	-19692567	-27635220	12926241	-25169445	5518548	-25152426	-28142253	11786031	11480670	-24424794	6351777	-8954667	-2767194	2920869	-36499914	-40326039	-14032170	1028322	-3999969	2539593	3698460	-41890176	-124539201	-2668545	-3959604	4702212	2921994	2740149	68254974	2399220	6565374	4920588	4747815
-38862118	-27390123	-35728809	-15870030	-52723496	-38781798	-6765189	-21756401	-19477133	-1201272	-30629496	-25563123	-19111873	-39015285	-43376476	-1653411	-25869731	-11366788	-7095459	-30195663	-2378737	-1262048	-19182244	-42601057	-23212074	-12899915	-35420960	-35466166	-44173105	-49549961	-30916754	-19228322	-23403926	-43964085	-48283170	-43900411	-8568416	-9887806	-16472128	-928168	-12631732	-22864391	-36716183	-26231704	-50691476	-16808123	-36327197	-5952853	-14280977	-30776912	-36409308	-19335160	-4056529	-4030975	-22171241	-30863559	470734	-47577852	-42758439	-14779608	-21360128	-48100437	-29972275	-21470392	-31696108	-40670096	-50992117	-46070683	-22249243	-46091530	-169727184	-31586331	-51825969	-10133316	482148	5323683	-28391784	-116659206	-20918340	-14051646	6192171	12251889	-35823672	-35817570	-26833779	6862797	13789971	-35924904	-33440985	4027428	-9805977	-14199714	-29600766	-28816695	2517624	-35550891	-15912288	-15934140	9073098	13879269	-18789048	-13868073	10063665	-29582307	-31607343	10781487	2005965	-10390563	-30202551	9786825	-3062574	-34036281	13714920	-27104175	-29895309	-31886028	-11017422	-35908920	-9161712	-26238834	-14788386	-10970190	5543379	6628176	-12233349	-25821153	9617697	-1775106	-10807479	-13950927	-32875353	-11580030	-30956886	6170544	-20234907	-28507851	-34379874	11094165	-31690638	3814623	-33009579	-31575339	10199655	7126785	-31778145	6404256	-12526353	-5419062	1835145	-29596689	-33909975	-14407956	-262008	-5877306	58185	1688067	-51911118	-152365536	116235	-1343385	3168639	4517694	4402998	58966623	4924638	5778945	4918806	5324454
-23372803	-20279643	-23950471	-14513575	-31808458	-25695088	-6984426	-16504666	-13745623	-1771544	-19063860	-15471085	-11429599	-24372578	-26274208	-5174438	-17928377	-9880625	-5974205	-20391615	-4058333	-3461744	-15169278	-25567549	-14485942	-8890325	-21839943	-21242418	-25843739	-29408286	-21057070	-13467712	-14177037	-26558211	-30455872	-25751304	-10675860	-8869649	-13068013	-4803294	-9872607	-14647393	-22897289	-18473690	-31125438	-11489769	-21065245	-5614246	-11304459	-21516931	-19335160	-14511986	-4432142	-6832007	-14503571	-19383222	-3885861	-26645225	-25573142	-11176085	-14364186	-29458176	-20225317	-14420157	-20148164	-27691641	-30332956	-29416027	-15278614	-34429992	-119903646	-18403866	-35668608	-7724547	571503	505575	-15620058	-66062097	-13090302	-7545951	5170653	8040213	-16451568	-17609310	-10542231	4406238	8646210	-18812421	-17099469	5139459	-1908702	-6542064	-14857578	-14823036	3457575	-16632117	-6147990	-8693658	6006978	9593757	-9547803	-4478184	7363467	-13828734	-16019118	8044515	2985210	-3217590	-14717556	6504930	1095975	-17399871	9305883	-12055374	-15247953	-15468309	-4981959	-18974556	-3281166	-13702743	-5517774	-3965472	3173391	5151249	-6236496	-13459851	7097544	-914193	-4998096	-5491746	-15435144	-3253869	-14415633	3520278	-8082981	-11628675	-17030304	8621991	-15417612	3746421	-15211530	-17662995	7779213	7870644	-14777379	4192065	-5184387	-1611630	1982718	-24993720	-27310635	-9147276	743877	-2418120	1961010	2455002	-25747497	-76808817	-1891188	-2783322	3127410	1808244	1756647	46074825	1490481	4394898	3249882	3199176
-5804440	-6008328	-6426179	-4947593	-7654438	-6813688	-2599268	-4943248	-3982875	-878117	-4874390	-3847001	-2925215	-6282756	-6295213	-2600693	-4945999	-3187102	-1929825	-5532162	-1720529	-1811406	-4767668	-6230493	-3747904	-2627952	-5456320	-5210707	-6119883	-7233184	-5744373	-3846902	-3679060	-6464824	-7686598	-6085525	-4068747	-3145339	-4249335	-2540112	-3164551	-3669011	-5895828	-5318541	-7636696	-3152982	-4951717	-1981258	-3633697	-5955046	-4056529	-4432142	-1879584	-3040712	-3999135	-4791245	-2165295	-6005554	-6062080	-3433930	-4027865	-7239259	-5503408	-3856230	-5247711	-7594335	-7206801	-7650744	-4358839	-10358876	-34525014	-4224258	-10281651	-2453832	53640	-604839	-3348684	-14784759	-3221937	-1591722	1497438	2087514	-2529288	-3140136	-1008477	1021869	2073123	-3725541	-3137283	1897254	480474	-1036566	-2735613	-2836791	1386000	-2538135	-665109	-1811646	1550043	2532348	-1768311	-69885	2014515	-2202714	-3032802	2284407	994365	-50922	-2565090	1638972	1119654	-3150117	2536344	-1901691	-2737683	-2683008	-849330	-3883995	-387369	-2647512	-391095	-274257	897192	1453221	-1243764	-2669265	2087433	-211536	-801522	-678942	-2503269	100647	-2350269	913203	-1008756	-1309122	-3124800	2618073	-2654370	1251387	-2380122	-3739842	2251035	2720448	-2271366	1191168	-461205	-91629	689688	-8210700	-8625204	-2393091	344034	-335826	983421	792720	-4625694	-14144949	-796878	-1036881	1040526	321570	396414	14354334	232875	1349379	954990	976779
-7373214	-9415610	-9401374	-8537934	-10072074	-9934492	-4524224	-7899942	-5956831	-1437448	-6469377	-4906814	-3514345	-8328221	-8375165	-5021879	-7460884	-5541242	-3216787	-8205761	-3367015	-3284851	-7661860	-7988162	-4967796	-3733718	-7282503	-6547260	-7605647	-9036330	-8541899	-5701836	-4536627	-8410610	-10635100	-7503027	-7731597	-5164411	-6671130	-4932767	-5030354	-5248362	-7887773	-7986978	-10234987	-4668047	-5947983	-3401867	-5726875	-9134141	-4030975	-6832007	-3040712	-5773822	-5499986	-6724173	-4579067	-6828468	-7860977	-5383824	-5722621	-9698889	-8142901	-5697487	-7188115	-11206193	-9268025	-10634172	-6314000	-16135596	-51826590	-5360139	-14842464	-3794388	292152	-1992627	-3794502	-17477928	-4479048	-1599183	2768661	3081933	-1081773	-2332467	1209231	1582416	2931957	-3601206	-2868399	3788577	2547576	-459702	-2298888	-2590128	2650176	-1326312	784359	-1990008	2367684	4017429	-1571733	1718100	3393882	-1109574	-2633382	3781098	2318967	1402938	-1836738	2567988	2708415	-2950830	3782565	-366633	-2555109	-1818585	-268461	-3883041	736506	-2590263	1006164	894213	946197	2559726	-1022292	-2536902	3286620	-175077	-323847	560529	-1319670	1972017	-1144584	1012869	743238	796716	-2441151	4301802	-1855242	2338254	-1094292	-4416003	3765627	5308083	-1111680	1630494	298440	755415	1345167	-13572594	-14082444	-3228714	952290	127953	2172717	1881468	-3655152	-12009870	-2137185	-2370222	2060721	-72738	-41553	23033727	-606366	2155005	1327509	1104516
-25472373	-20373695	-24931470	-13598817	-34564673	-26859364	-6297067	-16424996	-14093951	-1476845	-20485153	-16833447	-12513170	-26144267	-28456126	-3793295	-18436889	-9356841	-5737566	-21159799	-3246712	-2611517	-14928337	-27835498	-15547128	-9202228	-23513441	-23183343	-28439883	-32202760	-21770243	-13852284	-15420615	-28812850	-32493233	-28353438	-9122156	-8387088	-12873799	-3403597	-9749371	-15474770	-24588666	-18910704	-33542956	-11860636	-23285338	-5176677	-11103166	-22024873	-22171241	-14503571	-3999135	-5499986	-15359436	-20712816	-2393344	-29856973	-27809474	-11174725	-14967085	-31777093	-21001407	-15014662	-21467391	-28686801	-33115876	-31255724	-15813298	-34508797	-122674542	-20322171	-36946572	-7757211	409614	1748286	-17660754	-73646703	-14013459	-8600328	4915404	8479800	-20150946	-20891736	-13970565	4652928	9218808	-21681972	-19897299	4360590	-3878721	-8002170	-17470773	-17213175	2921733	-20146302	-8201223	-9840024	6278544	9825165	-11143440	-6605109	7387470	-16800993	-18735813	8069283	2417283	-4862214	-17527599	6803037	-98325	-20173086	9667809	-15061266	-17750889	-18503928	-6181182	-21806208	-4616550	-15783426	-7483491	-5514246	3582072	5053482	-7293861	-15563061	7178517	-1038204	-6089733	-7289226	-18727830	-5262705	-17579142	4002201	-10683603	-15129486	-20189403	8516070	-18391140	3410883	-18604917	-19780200	7709814	6948972	-17949942	4478319	-6600204	-2540421	1777662	-23993748	-26606556	-9795627	380052	-3077730	1321839	2054565	-30372867	-89934705	-1108809	-2060559	2886030	2400759	2353779	45349632	2384883	4410531	3444930	3579552
-34935312	-27555354	-34175157	-17981528	-47901144	-36905189	-8090229	-22206280	-18996309	-1626399	-28034202	-23072264	-16930855	-35673230	-39552346	-4310187	-25201923	-12652709	-7683884	-29017783	-4124782	-2819199	-19919106	-38384745	-21219287	-12277194	-32387050	-31826175	-39354864	-44207677	-29799369	-18712541	-20880241	-39826093	-44830257	-39153396	-11910465	-10820664	-16942409	-3718859	-12937494	-21521905	-33640054	-25587895	-46390401	-16211220	-32122229	-6777563	-14695371	-30190748	-30863559	-19383222	-4791245	-6724173	-20712816	-28778452	-2599696	-41389983	-38634011	-14968508	-20220909	-43944697	-28755768	-20628941	-29360483	-39157437	-45950986	-42854577	-21312166	-46380780	-165800970	-28317936	-49603287	-10233816	794223	2790159	-24699783	-102575682	-19406997	-11931777	6935580	11720610	-28641834	-29422332	-20040651	6639624	12894210	-30404790	-28210230	5854815	-5616675	-11307249	-24637734	-24206157	3745602	-28767699	-11573478	-13764051	8791065	13713624	-15728481	-9534294	10328166	-23790771	-26326746	11132784	3535704	-6903855	-24760836	9574902	-616770	-28716282	13263957	-21038472	-25276482	-26068401	-8565327	-30463857	-6270615	-22259673	-10805562	-7854777	4676040	7086627	-10081026	-21787371	9699867	-1404126	-8581464	-10180386	-26502813	-7463151	-24788943	5362974	-14895747	-21575025	-28378899	11555433	-26003241	4653783	-26404380	-27782244	10612818	9436509	-25577883	5983452	-9716202	-3424005	2423898	-31815720	-35622207	-13339431	568512	-4343247	1565892	2968002	-42937533	-126998199	-1674999	-2895507	3977505	3211245	3022515	60798762	2989548	5920938	4577472	4561272
-2192732	-5300711	-4440523	-5814996	-3139413	-4546182	-3247715	-4605499	-3130664	-1092785	-2359945	-1551418	-979731	-3048137	-2679014	-4198022	-3818412	-3652705	-2085108	-3942102	-2748535	-2702089	-4667468	-2370490	-1825522	-1831626	-2544096	-1882552	-1832810	-2419797	-4196882	-2931398	-1375988	-2606352	-4133131	-1830470	-5931600	-3427553	-4038452	-4225489	-3007158	-2171375	-2891443	-4166114	-3512542	-2319409	-1258035	-2344696	-3439866	-4728920	470734	-3885861	-2165295	-4579067	-2393344	-2599696	-4114204	-739066	-2292383	-3099370	-2689454	-3288426	-3913921	-2713376	-2868394	-5456580	-2593938	-4310538	-3104234	-9154898	-27003726	-1283661	-7311477	-2186568	268299	-2371479	-232581	-2662344	-1693080	123705	1820160	1407537	3003507	1872153	4012245	701874	1135296	742779	1078326	2951910	3413475	1167165	1232352	855621	2044152	2690307	2500236	-21330	1104120	2084292	665127	3048858	1920996	2253537	1162404	2185362	1908126	2433420	1683918	1212714	2732895	1073502	1843407	2708217	969795	1873809	1020060	556164	1749870	569790	2511333	1996236	155133	1555173	467433	601002	1859247	75492	887238	2113020	2424267	3049947	2414997	174663	2944908	3849597	1647774	2581173	1811763	1663020	2671272	-488214	2227977	3973293	2485899	709272	1595043	1330803	999180	-8712153	-8714358	-1288035	887004	755271	1891863	1515483	2408724	5879628	-1955745	-2025972	1410696	-634392	-643383	13799970	-1193940	1234278	598185	296946
-51697093	-37719444	-48350498	-22763584	-70234703	-52422274	-9937951	-30097149	-26572713	-1915577	-40945069	-34010872	-25350619	-52178514	-57822383	-3552805	-35209811	-16171245	-9991445	-40960521	-4025255	-2526930	-26712667	-56659198	-31039981	-17507297	-47320085	-47124752	-58559528	-65812317	-41952526	-26198614	-31121929	-58540244	-64750495	-58181219	-13240610	-14083016	-22928968	-2596189	-17564758	-30749592	-49133805	-35788539	-67692392	-22805392	-48055874	-8581530	-19875239	-41988351	-47577852	-26645225	-6005554	-6828468	-29856973	-41389983	-739066	-62666018	-56864832	-20423945	-28887501	-64222554	-40633331	-29084666	-42517905	-55186289	-67772633	-61888658	-30212870	-63546484	-231730977	-41887932	-70404552	-14024529	745860	6192642	-37339863	-153937035	-28036728	-18376947	8763255	16545123	-46010664	-46354671	-33833016	9246735	18478602	-46872999	-43522965	6294402	-11694348	-18228843	-38439819	-37516671	4011876	-45758826	-20005371	-20918178	12291453	18918405	-24430239	-17136054	13889322	-38047248	-41079843	14905026	3314664	-12792978	-39058632	13279590	-3108519	-44317701	18619218	-34611021	-38926080	-41189166	-14109309	-46933758	-11408076	-34244964	-18544086	-13693761	7305237	9253125	-15890535	-33681087	13234059	-2309472	-13859721	-17572185	-42293421	-14123466	-39800097	8143272	-25516476	-36085455	-44558406	15437151	-40962969	5577300	-42405201	-41620257	14151411	10726002	-40860576	8631495	-15907347	-6637869	2747871	-41730111	-47412324	-19303974	-15066	-7411257	755055	2798847	-67256433	-197805483	-560358	-2466288	4707477	5696973	5555709	81956691	6020082	8011953	6645159	7075269
-47497945	-36251887	-45641161	-22920845	-64880361	-49349239	-10227445	-29116191	-25221339	-2016730	-37927243	-31334952	-23161002	-48300342	-53534790	-4733436	-33480972	-16178318	-9906681	-38687964	-4781153	-3160762	-25979824	-52177698	-28728589	-16428717	-43821527	-43312440	-53650117	-60254599	-39730874	-24839291	-28493825	-54033462	-60347431	-53354352	-14471424	-13942540	-22171378	-3880969	-16951153	-28853674	-45476752	-33979650	-62747330	-21616523	-43912547	-8663563	-19237842	-40010151	-42758439	-25573142	-6062080	-7860977	-27809474	-38634011	-2292383	-56864832	-52493446	-19634211	-27109832	-59464546	-38361409	-27479405	-39567356	-52170779	-62415981	-57669121	-28455836	-61041575	-220018350	-38464176	-66221610	-13423905	980610	4616745	-33883098	-140419521	-26123823	-16546932	8848044	15600150	-40400127	-41179968	-28947951	8794224	17320527	-42144210	-39103317	7016247	-8987589	-15993504	-34292277	-33636141	4448961	-40450113	-16928640	-18959346	11646027	18130671	-21873870	-14195601	13481919	-33524640	-36677475	14475501	4027590	-10438821	-34674525	12620322	-1723995	-39865878	17611389	-30013479	-35008929	-36505440	-12213513	-42180030	-9362961	-30833865	-15753024	-11524554	6482034	9130320	-14112198	-30218463	12721518	-2013111	-12178908	-14847678	-37302840	-11366928	-34956063	7307595	-21654558	-31019427	-39591333	15035778	-36373437	5803461	-37258389	-38001474	13801437	11521377	-36040356	7997364	-13888071	-5262957	2935980	-41167350	-46377009	-17948682	435726	-6351345	1459161	3340575	-59957253	-176910561	-1513890	-3268593	4867776	4732101	4508865	79532685	4648995	7710228	6158349	6271749
