-8459	-4211	-16725	-3508	-20161	-16405	608	-20911	2978	-596	-10506	-17275	-13354	-15653	-13064	-11320	-18283	96	-9159	1230	-9747	-8751	-21194	-15473	-19365	-14211	-16202	-3425	-13206	-10570	-14871	-2678	-7735	-15553	-11169	-11153	-10370	-20972	-12848	-9649	-18149	-7753	-13033	-2054	-15316	-7571	4470	-116	-9411	-9830	246	-15406	-14205	-19993	-14363	-13124	-4946	-18642	-24671	-19059	-8508	-9570	-14778	-6630	-9345	-14038	-1529	-9941	-1494	-12100	-17441	-12578	-12669	-3020	1784	4359	-12257	-12827	-1386	-16788	-23495	-3986	-1812	-9558	-939	-7980	175	-9139	-14229	-13898	-12451	-4940	-22777	-45	-10897	-8979	-9382	-22639	600	-947	-9145	-16373	-9305	-23824	309	-8691	-16914	-3340	-5386	-8140	-16850	-5098	1689	-1605	-3948	-13625	4379	-20460	-1761	-23647
-26325	-13413	-52460	-10818	-62855	-51056	1981	-64821	9545	-1802	-31946	-54262	-41625	-48621	-41457	-35416	-56578	156	-28265	3844	-30378	-26812	-66390	-48240	-60617	-44530	-50276	-10683	-40756	-33023	-45658	-7735	-23780	-48756	-35184	-34814	-32068	-65862	-40247	-29938	-56512	-24323	-40957	-5965	-47742	-23980	14341	-57	-29136	-30657	500	-47860	-44906	-62149	-44667	-40888	-15186	-57621	-77718	-59937	-26258	-29736	-46250	-20969	-29262	-43688	-4455	-30937	-4193	-37962	-54233	-38835	-39916	-9311	5978	14058	-38758	-40253	-4303	-52311	-73462	-12755	-5865	-29011	-2333	-24836	531	-28769	-44468	-43683	-38518	-14983	-71203	-272	-34570	-28119	-29472	-70740	1666	-2991	-28461	-50406	-29670	-74465	914	-27249	-52355	-10326	-17023	-25140	-52476	-16110	6343	-4819	-12472	-42592	14119	-64178	-4827	-73655
-54291	-27886	-108498	-22269	-129791	-105481	4207	-133892	19938	-3556	-65382	-112247	-86106	-100448	-86123	-73083	-116529	421	-58095	7873	-62763	-55036	-137467	-99623	-125436	-92271	-103476	-21954	-83961	-68095	-94070	-15553	-48756	-101118	-72880	-72099	-66226	-136060	-83384	-61788	-116651	-50324	-84765	-12074	-98571	-49749	29977	137	-60022	-63161	795	-98739	-93270	-128299	-92163	-84305	-31278	-118631	-161171	-123984	-53977	-61372	-95507	-43648	-60414	-90279	-8872	-64063	-8253	-78729	-111849	-79848	-82811	-19114	12653	29387	-80305	-83230	-8881	-108171	-152072	-26269	-12317	-59462	-4360	-51522	1126	-59690	-91822	-90452	-79424	-30709	-147246	-558	-71715	-58202	-60896	-146123	3452	-6217	-58963	-103825	-61877	-153972	2007	-56324	-107797	-21152	-35602	-52029	-108421	-33362	13868	-9827	-25731	-87968	29483	-132781	-9507	-152077
-39191	-20275	-78367	-16125	-93710	-76168	2936	-96535	14482	-2721	-47420	-81120	-62097	-72484	-62148	-52833	-84244	63	-42029	5745	-45328	-39618	-99217	-72015	-90530	-66502	-74832	-16002	-60512	-49349	-67747	-11169	-35184	-72880	-52838	-51884	-47707	-98451	-60175	-44640	-84206	-36365	-61352	-8632	-71142	-36096	21673	148	-43431	-45808	661	-71302	-67271	-92636	-66490	-61031	-22450	-85791	-116443	-89588	-39091	-44297	-69097	-31523	-43694	-65046	-6389	-46207	-6027	-56817	-80744	-57623	-59781	-13896	9121	21271	-58107	-60278	-6319	-78082	-109869	-19013	-8890	-42848	-3277	-36945	891	-43075	-66342	-65150	-57280	-21921	-106347	-434	-51926	-42195	-43906	-105688	2446	-4481	-42406	-74985	-44520	-111329	1430	-40748	-77823	-15519	-25580	-37341	-78351	-24268	10124	-7012	-18669	-63666	21351	-95965	-6807	-109838
-38730	-19826	-77361	-15875	-92571	-75220	3017	-95525	14166	-2509	-46620	-80012	-61415	-71644	-61389	-52112	-83110	361	-41434	5604	-44756	-39323	-98017	-71027	-89443	-65811	-73803	-15620	-59935	-48516	-67153	-11153	-34814	-72099	-51884	-51462	-47268	-96974	-59452	-44064	-83207	-35874	-60390	-8663	-70309	-35401	21338	51	-42796	-44997	565	-70427	-66490	-91503	-65764	-60087	-22362	-84595	-114858	-88387	-38482	-43779	-68075	-31090	-43072	-64428	-6370	-45682	-5902	-56121	-79792	-56989	-59026	-13619	9002	20907	-57211	-59292	-6367	-77143	-108393	-18739	-8761	-42476	-3112	-36802	772	-42551	-65479	-64542	-56674	-22002	-104989	-394	-51071	-41442	-43456	-104157	2474	-4435	-42082	-74059	-44120	-109745	1420	-40142	-76919	-15019	-25386	-37163	-77291	-23734	9775	-7048	-18324	-62692	20972	-94645	-6839	-108454
-35635	-18208	-71061	-14662	-85113	-69226	2699	-87924	13024	-2363	-43145	-73491	-56479	-65944	-56278	-47893	-76581	297	-38196	5137	-41169	-36245	-90071	-65369	-82220	-60448	-67957	-14363	-55159	-44615	-61895	-10370	-32068	-66226	-47707	-47268	-43566	-89068	-54658	-40549	-76542	-32982	-55482	-8051	-64650	-32542	19551	-6	-39481	-41410	576	-64834	-60986	-84188	-60495	-55329	-20592	-77943	-105503	-81146	-35514	-40308	-62551	-28570	-39562	-59267	-5894	-42033	-5558	-51561	-73407	-52466	-54155	-12582	8206	19127	-52493	-54534	-5805	-70987	-99713	-17103	-8020	-39255	-3039	-33822	751	-39059	-60203	-59179	-52158	-20244	-96541	-308	-46873	-38154	-39882	-95806	2354	-4065	-38694	-68302	-40380	-100942	1356	-36919	-70790	-13934	-23328	-34196	-71127	-21833	8782	-6514	-16819	-57694	19193	-86952	-6420	-99772
-73262	-37698	-146422	-30052	-175086	-142210	5582	-180276	26863	-5001	-88377	-151511	-115922	-135340	-116097	-98764	-157275	252	-78506	10745	-84635	-74167	-185264	-134384	-169069	-124223	-139836	-29875	-113150	-92108	-126557	-20972	-65862	-136060	-98451	-96974	-89068	-183966	-112295	-83306	-157324	-67913	-114512	-16144	-132927	-67257	40332	184	-81025	-85481	1227	-133132	-125633	-172998	-124309	-113898	-42014	-160156	-217288	-167430	-72946	-82712	-129071	-58724	-81643	-121535	-12057	-86201	-11293	-106015	-150923	-107790	-111620	-25867	17004	39629	-108514	-112450	-11925	-145697	-204934	-35757	-16542	-80076	-6040	-69046	1548	-80411	-123990	-121885	-107030	-41235	-198561	-890	-96863	-78550	-82200	-197290	4468	-8347	-79181	-139956	-83201	-207749	2555	-76028	-145486	-28792	-47637	-69790	-146199	-45157	18707	-13176	-34889	-118780	39798	-179189	-12840	-205135
-44808	-23027	-89526	-18402	-107102	-87056	3428	-110469	16463	-2980	-54047	-92619	-71039	-82886	-71032	-60324	-96217	289	-47974	6503	-51798	-45420	-113416	-82241	-103497	-76102	-85441	-18133	-69266	-56217	-77610	-12848	-40247	-83384	-60175	-59452	-54658	-112295	-68810	-50989	-96264	-41535	-69961	-9971	-81331	-41079	24726	105	-49584	-52161	676	-81502	-76918	-105873	-76061	-69617	-25800	-97936	-132993	-102300	-44596	-50658	-78819	-36016	-49858	-74487	-7329	-52849	-6852	-64946	-92308	-65895	-68297	-15804	10435	24236	-66261	-68722	-7300	-89274	-125500	-21670	-10156	-49098	-3652	-42471	947	-49233	-75787	-74577	-65529	-25302	-121518	-457	-59190	-48061	-50239	-120622	2858	-5129	-48624	-85711	-50993	-127089	1662	-46499	-88959	-17528	-29358	-42892	-89478	-27566	11414	-8111	-21243	-72633	24316	-109566	-7861	-125510
-33238	-17078	-66371	-13681	-79484	-64603	2513	-82014	12180	-2270	-40341	-68676	-52698	-61521	-52544	-44747	-71518	174	-35680	4859	-38437	-33760	-84073	-61053	-76715	-56387	-63475	-13516	-51478	-41792	-57694	-9649	-29938	-61788	-44640	-44064	-40549	-83306	-50989	-37916	-71432	-30784	-51896	-7475	-60357	-30431	18282	22	-36828	-38783	604	-60513	-56927	-78609	-56429	-51698	-19155	-72844	-98513	-75823	-33159	-37595	-58522	-26639	-37016	-55234	-5528	-39214	-5187	-48135	-68509	-48978	-50611	-11788	7624	17909	-49104	-50976	-5409	-66241	-93088	-16034	-7473	-36565	-2885	-31432	720	-36479	-56197	-55253	-48687	-18780	-90121	-324	-43841	-35703	-37200	-89527	2131	-3803	-36038	-63723	-37644	-94301	1217	-34497	-66124	-13072	-21663	-31807	-66441	-20468	8273	-6017	-15761	-53911	17965	-81258	-5951	-93157
-62821	-32206	-125382	-25799	-150045	-121914	4756	-154699	23000	-4235	-75889	-129724	-99461	-116092	-99353	-84533	-134883	351	-67316	9131	-72553	-63748	-158741	-115223	-144911	-106493	-119838	-25440	-97097	-78817	-108761	-18149	-56512	-116651	-84206	-83207	-76542	-157324	-96264	-71432	-134920	-58143	-97930	-14048	-113972	-57472	34508	46	-69508	-73139	1033	-114216	-107583	-148337	-106572	-97605	-36167	-137326	-186061	-143280	-62549	-70987	-110422	-50331	-69868	-104336	-10397	-73959	-9736	-90845	-129384	-92467	-95542	-22185	14513	33828	-92767	-96231	-10235	-125006	-175685	-30440	-14156	-68901	-5253	-59393	1293	-68872	-106194	-104422	-91832	-35538	-170149	-652	-82826	-67274	-70406	-168968	3974	-7181	-68036	-120125	-71230	-177942	2254	-65146	-124753	-24608	-40932	-60014	-125340	-38573	15724	-11405	-29800	-101753	33961	-153419	-11159	-175841
-27073	-13912	-54086	-11115	-64691	-52592	2068	-66689	9928	-1820	-32660	-55961	-42853	-50062	-42904	-36471	-58135	144	-29007	3946	-31273	-27435	-68488	-49663	-62514	-45940	-51651	-10999	-41835	-33981	-46843	-7753	-24323	-50324	-36365	-35874	-32982	-67913	-41535	-30784	-58143	-25122	-42299	-5978	-49119	-24850	14908	69	-29966	-31542	423	-49207	-46440	-63929	-45965	-42063	-15550	-59178	-80310	-61832	-26960	-30581	-47659	-21731	-30124	-44955	-4428	-31894	-4173	-39200	-55777	-39823	-41249	-9547	6297	14635	-40065	-41542	-4400	-53870	-75773	-13144	-6114	-29640	-2236	-25573	584	-29720	-45807	-45023	-39564	-15263	-73391	-300	-35769	-29027	-30363	-72891	1688	-3074	-29304	-51780	-30767	-76777	992	-28082	-53764	-10624	-17680	-25863	-54039	-16665	6902	-4876	-12857	-43881	14693	-66187	-4759	-75813
-45588	-23506	-91154	-18725	-109001	-88592	3477	-112310	16755	-3111	-55065	-94313	-72191	-84313	-72275	-61466	-97941	165	-48872	6689	-52702	-46134	-115394	-83679	-105282	-77366	-87026	-18615	-70451	-57341	-78844	-13033	-40957	-84765	-61352	-60390	-55482	-114512	-69961	-51896	-97930	-42299	-71348	-10030	-82737	-41918	25143	157	-50467	-53225	772	-82886	-78240	-107730	-77390	-70899	-26143	-99746	-135350	-104212	-45424	-51494	-80367	-36608	-50812	-75654	-7454	-53732	-7023	-66061	-93942	-67064	-69536	-16104	10590	24706	-67563	-70040	-7400	-90748	-127679	-22172	-10314	-49861	-3785	-42998	1010	-50090	-77180	-75836	-66652	-25614	-123659	-531	-60316	-48969	-51112	-122861	2816	-5193	-49321	-87212	-51810	-129421	1647	-47329	-90558	-17957	-29725	-43489	-91071	-28149	11700	-8170	-21697	-73965	24802	-111583	-7979	-127730
-6532	-3266	-12922	-2713	-15592	-12667	457	-16173	2333	-449	-8091	-13376	-10379	-12095	-10148	-8727	-14121	93	-7048	928	-7550	-6775	-16400	-12003	-14998	-11024	-12490	-2579	-10198	-8154	-11510	-2054	-5965	-12074	-8632	-8663	-8051	-16144	-9971	-7475	-14048	-5978	-10030	-1650	-11865	-5819	3514	-101	-7261	-7571	137	-11947	-11027	-15457	-11084	-10147	-3851	-14369	-19120	-14722	-6551	-7428	-11383	-5161	-7219	-10918	-1182	-7693	-1103	-9384	-13465	-9701	-9807	-2346	1407	3385	-9455	-9899	-1077	-13047	-18212	-3042	-1423	-7384	-680	-6248	111	-7087	-10962	-10798	-9623	-3829	-17624	-9	-8452	-6954	-7262	-17485	488	-764	-7138	-12613	-7250	-18401	243	-6745	-13052	-2545	-4232	-6320	-13040	-3930	1334	-1265	-3036	-10542	3391	-15820	-1318	-18288
-53063	-27212	-105943	-21782	-126774	-102980	4034	-130685	19431	-3573	-64065	-109612	-84036	-98058	-83967	-71425	-113925	304	-56846	7721	-61293	-53846	-134120	-97339	-122424	-89987	-101226	-21489	-82030	-66597	-91864	-15316	-47742	-98571	-71142	-70309	-64650	-132927	-81331	-60357	-113972	-49119	-82737	-11865	-96306	-48531	29170	42	-58686	-61790	860	-96491	-90921	-125314	-90028	-82443	-30557	-115994	-157204	-121073	-52816	-59966	-93300	-42517	-59042	-88144	-8795	-62475	-8197	-76759	-109296	-78114	-80740	-18732	12272	28598	-78389	-81288	-8662	-105607	-148406	-25744	-11963	-58184	-4406	-50189	1080	-58201	-89704	-88269	-77587	-30026	-143749	-555	-69993	-56824	-59497	-142741	3342	-6073	-57488	-101435	-60209	-150320	1884	-55038	-105393	-20760	-34574	-50700	-105880	-32586	13317	-9638	-25179	-85960	28705	-129628	-9405	-148551
-26762	-13850	-53508	-11002	-63949	-52004	2008	-65866	9903	-1846	-32322	-55387	-42359	-49487	-42458	-36068	-57476	27	-28690	3913	-30934	-26996	-67750	-49135	-61819	-45390	-51071	-10946	-41259	-33674	-46188	-7571	-23980	-49749	-36096	-35401	-32542	-67257	-41079	-30431	-57472	-24850	-41918	-5819	-48531	-24724	14799	135	-29658	-31261	444	-48630	-45943	-63217	-45383	-41667	-15279	-58534	-79542	-61182	-26687	-30219	-47183	-21547	-29816	-44372	-4306	-31541	-4104	-38787	-55121	-39299	-40827	-9477	6256	14541	-39707	-41187	-4295	-53265	-75021	-12988	-6083	-29187	-2211	-25187	626	-29406	-45324	-44440	-39056	-14920	-72605	-320	-35472	-28818	-29977	-72160	1655	-3037	-28913	-51183	-30423	-76025	993	-27817	-53077	-10613	-17478	-25467	-53479	-16587	6995	-4752	-12761	-43463	14614	-65526	-4611	-74963
16041	8350	32162	6578	38405	31185	-1234	39531	-5992	1066	19222	33312	25504	29675	25645	21635	34421	-62	17124	-2332	18584	16172	40735	29527	37165	27347	30565	6479	24738	20188	27676	4470	14341	29977	21673	21338	19551	40332	24726	18282	34508	14908	25143	3514	29170	14799	-9006	-102	17734	18711	-176	29212	27731	37929	27222	24965	9209	35006	47887	36777	15919	18155	28286	13001	17914	26717	2562	18951	2327	23362	33043	23525	24589	5665	-3835	-8810	23875	24696	2613	32054	45092	7809	3700	17424	1173	15242	-330	17734	27161	26834	23430	8954	43623	176	21378	17298	18042	43298	-999	1874	17452	30572	18443	45614	-587	16724	31809	6263	10609	15329	32095	9944	-4343	2871	7645	26085	-8827	39382	2641	44995
15	89	131	-3	80	81	-25	47	-70	-9	-86	136	55	55	181	66	2	24	-16	-13	44	-83	172	57	130	108	6	42	-22	58	-52	-116	-57	137	148	51	-6	184	105	22	46	69	157	-101	42	135	-102	-92	11	52	33	21	180	62	35	42	-41	2	286	170	-10	9	110	103	58	19	-86	62	-78	124	34	-43	155	-14	-83	-125	164	124	-10	67	174	43	58	-116	-94	13	-27	102	82	89	3	-92	146	24	159	89	44	142	25	3	27	-9	165	182	-21	52	-15	22	87	0	82	82	-240	-50	41	81	-124	176	-119	89
-32375	-16601	-64537	-13346	-77285	-62869	2384	-79743	11858	-2250	-39349	-66767	-51214	-59865	-51051	-43539	-69629	116	-34769	4708	-37382	-32867	-81740	-59403	-74626	-54788	-61820	-13149	-50033	-40626	-56111	-9411	-29136	-60022	-43431	-42796	-39481	-81025	-49584	-36828	-69508	-29966	-50467	-7261	-58686	-29658	17734	11	-35938	-37736	600	-58878	-55291	-76449	-54913	-50357	-18618	-70887	-95793	-73721	-32344	-36593	-56888	-25923	-35967	-53728	-5354	-38125	-5131	-46771	-66674	-47660	-49138	-11487	7417	17370	-47733	-49636	-5211	-64423	-90562	-15576	-7264	-35622	-2871	-30520	731	-35426	-54711	-53614	-47322	-18247	-87666	-310	-42629	-34738	-36184	-87109	2095	-3679	-35003	-62066	-36527	-91744	1212	-33570	-64308	-12824	-21066	-30896	-64629	-19923	7986	-5865	-15341	-52482	17448	-79000	-5833	-90623
-34045	-17558	-68007	-14018	-81380	-66117	2522	-83816	12505	-2412	-41346	-70393	-53875	-62924	-53810	-45896	-73239	28	-36578	5017	-39353	-34500	-86039	-62532	-78530	-57658	-65079	-13938	-52622	-42898	-58895	-9830	-30657	-63161	-45808	-44997	-41410	-85481	-52161	-38783	-73139	-31542	-53225	-7571	-61790	-31261	18711	52	-37736	-39838	653	-61943	-58263	-80456	-57756	-53027	-19516	-74614	-100896	-77741	-34002	-38466	-60016	-27259	-37954	-56459	-5659	-40073	-5349	-49237	-70157	-50152	-51811	-12095	7818	18369	-50388	-52295	-5499	-67752	-95284	-16547	-7656	-37329	-2984	-32004	758	-37326	-57602	-56522	-49788	-19109	-92274	-378	-44993	-36596	-38115	-91760	2110	-3884	-36768	-65180	-38475	-96608	1193	-35363	-67690	-13513	-22056	-32388	-68022	-21038	8558	-6123	-16223	-55269	18442	-83264	-6050	-95385
487	239	920	230	1163	967	-4	1237	-142	98	845	934	733	926	578	650	1165	57	619	-105	560	524	1154	895	1030	724	1014	295	812	682	926	246	500	795	661	565	576	1227	676	604	1033	423	772	137	860	444	-176	33	600	653	-140	899	663	1203	817	808	266	1247	1280	1023	579	538	902	310	554	729	142	579	206	642	1022	785	663	225	4	-185	662	758	54	938	1324	188	54	658	232	345	-56	467	820	663	762	253	1279	6	553	564	451	1343	-45	31	453	1091	336	1413	-14	486	1051	297	183	429	1010	332	63	74	235	809	-193	1151	219	1381
-53170	-27271	-106112	-21865	-127029	-103224	3995	-131011	19480	-3615	-64374	-109789	-84226	-98295	-84037	-71544	-114255	279	-57014	7730	-61433	-53989	-134367	-97582	-122654	-90135	-101473	-21536	-82221	-66743	-92138	-15406	-47860	-98739	-71302	-70427	-64834	-133132	-81502	-60513	-114216	-49207	-82886	-11947	-96491	-48630	29212	21	-58878	-61943	899	-96742	-91020	-125606	-90212	-82654	-30635	-116328	-157479	-121229	-52992	-60115	-93467	-42602	-59141	-88337	-8828	-62629	-8274	-76903	-109528	-78291	-80849	-18815	12254	28611	-78482	-81468	-8650	-105871	-148756	-25699	-11973	-58411	-4522	-50287	1110	-58291	-89869	-88345	-77773	-30071	-144044	-520	-70090	-56994	-59548	-143058	3404	-6085	-57617	-101763	-60224	-150662	1925	-55161	-105634	-20876	-34646	-50821	-106141	-32672	13239	-9672	-25211	-86167	28715	-129859	-9488	-148882
-50071	-25788	-100170	-20503	-119704	-97220	3896	-123319	18439	-3279	-60042	-103644	-79386	-92547	-79632	-67463	-107346	330	-53502	7275	-57877	-50655	-126826	-91879	-115733	-85135	-95405	-20239	-77321	-62833	-86511	-14205	-44906	-93270	-67271	-66490	-60986	-125633	-76918	-56927	-107583	-46440	-78240	-11027	-90921	-45943	27731	180	-55291	-58263	663	-91020	-86182	-118253	-84987	-77751	-28801	-109247	-148812	-114521	-49696	-56579	-88119	-40304	-55773	-83247	-8141	-59022	-7491	-72633	-103131	-73573	-76455	-17592	11785	27217	-74219	-76804	-8204	-99732	-140240	-24406	-11407	-54613	-3836	-47488	996	-55113	-84732	-83558	-73159	-28246	-135829	-564	-66302	-53663	-56280	-134796	3101	-5760	-54341	-95510	-57236	-141996	1794	-51993	-99336	-19467	-32845	-47879	-99937	-30805	13038	-9037	-23795	-81153	27301	-122552	-8593	-140228
-69064	-35413	-137858	-28381	-165024	-134117	5239	-170228	25281	-4662	-83590	-142607	-109403	-127718	-109162	-92938	-148385	395	-74056	10053	-79802	-70091	-174595	-126701	-159324	-117102	-131782	-28038	-106828	-86698	-119707	-19993	-62149	-128299	-92636	-91503	-84188	-172998	-105873	-78609	-148337	-63929	-107730	-15457	-125314	-63217	37929	62	-76449	-80456	1203	-125606	-118253	-163198	-117184	-107335	-39762	-151127	-204592	-157500	-68824	-78051	-121471	-55337	-76836	-114692	-11433	-81390	-10747	-99929	-142279	-101685	-105081	-24417	15901	37184	-101978	-105837	-11247	-137485	-193237	-33376	-15557	-75845	-5870	-65310	1470	-75736	-116769	-114758	-101046	-39061	-187132	-710	-91027	-74032	-77331	-185835	4408	-7874	-74829	-132237	-78263	-195763	2509	-71613	-137209	-27097	-45001	-66043	-137884	-42452	17238	-12522	-32744	-111901	37330	-168724	-12335	-193395
-49628	-25398	-99056	-20377	-118554	-96354	3795	-122275	18109	-3319	-59939	-102455	-78550	-91746	-78482	-66806	-106575	336	-53186	7223	-57309	-50403	-125429	-90985	-114491	-84153	-94685	-20112	-76769	-62226	-85984	-14363	-44667	-92163	-66490	-65764	-60495	-124309	-76061	-56429	-106572	-45965	-77390	-11084	-90028	-45383	27222	35	-54913	-57756	817	-90212	-84987	-117184	-84264	-77051	-28596	-108491	-146965	-113198	-49417	-56068	-87251	-39736	-55186	-82428	-8215	-58441	-7719	-71773	-102241	-73075	-75488	-17491	11455	26707	-73275	-76009	-8106	-98724	-138748	-24062	-11160	-54486	-4165	-46935	1028	-54408	-83914	-82503	-72576	-28136	-134427	-524	-65389	-53098	-55637	-133481	3132	-5651	-53746	-94954	-56281	-140582	1797	-51420	-98599	-19411	-32346	-47467	-98995	-30442	12375	-9016	-23517	-80349	26805	-121188	-8866	-138925
-45457	-23367	-90705	-18699	-108550	-88202	3364	-111848	16693	-3160	-55080	-93868	-71932	-83969	-71815	-61178	-97661	110	-48764	6630	-52503	-46068	-114804	-83419	-104799	-76955	-86779	-18481	-70179	-57124	-78614	-13124	-40888	-84305	-61031	-60087	-55329	-113898	-69617	-51698	-97605	-42063	-70899	-10147	-82443	-41667	24965	42	-50357	-53027	808	-82654	-77751	-107335	-77051	-70740	-26095	-99455	-134615	-103659	-45344	-51364	-79941	-36412	-50579	-75414	-7525	-53479	-7105	-65691	-93603	-66894	-69080	-16123	10473	24474	-67145	-69718	-7343	-90442	-127147	-22013	-10239	-49840	-3900	-42833	981	-49791	-76848	-75424	-66408	-25581	-123107	-482	-59975	-48775	-50885	-122332	2870	-5186	-49136	-86949	-51403	-128815	1619	-47184	-90247	-17960	-29531	-43292	-90729	-28007	11387	-8217	-21607	-73710	24587	-111022	-8070	-127237
-16842	-8553	-33559	-6912	-40208	-32672	1303	-41544	6110	-1087	-20331	-34688	-26695	-31128	-26576	-22613	-36155	191	-18023	2424	-19434	-17176	-42524	-30859	-38819	-28566	-32094	-6736	-26095	-21041	-29269	-4946	-15186	-31278	-22450	-22362	-20592	-42014	-25800	-19155	-36167	-15550	-26143	-3851	-30557	-15279	9209	-41	-18618	-19516	266	-30635	-28801	-39762	-28596	-26095	-9802	-36780	-49763	-38305	-16742	-19051	-29492	-13459	-18686	-28034	-2832	-19847	-2620	-24337	-34675	-24819	-25554	-5923	3862	9006	-24752	-25690	-2780	-33534	-47030	-8110	-3771	-18587	-1409	-16032	316	-18447	-28418	-28011	-24663	-9652	-45562	-137	-22090	-17955	-18872	-45195	1114	-1938	-18308	-32229	-19084	-47597	619	-17424	-33474	-6509	-11011	-16194	-33560	-10254	4062	-3119	-7927	-27208	9021	-41030	-3062	-47115
-63931	-32788	-127533	-26336	-152764	-124204	4773	-157641	23376	-4423	-77766	-131948	-101215	-118287	-100815	-86032	-137574	271	-68708	9346	-73871	-64955	-161515	-117341	-147410	-108273	-122137	-26064	-98974	-80360	-110950	-18642	-57621	-118631	-85791	-84595	-77943	-160156	-97936	-72844	-137326	-59178	-99746	-14369	-115994	-58534	35006	2	-70887	-74614	1247	-116328	-109247	-151127	-108491	-99455	-36780	-140176	-189195	-145686	-63865	-72265	-112513	-51135	-71123	-106106	-10665	-75345	-10132	-92418	-131755	-94237	-97167	-22691	14574	34316	-94331	-98013	-10356	-127252	-178873	-30811	-14320	-70404	-5722	-60295	1424	-70016	-108079	-106027	-93600	-36115	-173192	-625	-84179	-68621	-71468	-172108	4100	-7258	-69175	-122653	-72142	-181277	2336	-66298	-127160	-25260	-41502	-61083	-127719	-39347	15718	-11573	-30319	-103646	34458	-156133	-11589	-179079
-86609	-44622	-173159	-35539	-207023	-168215	6627	-213329	31902	-5792	-104277	-179174	-137274	-160116	-137486	-116672	-185870	434	-92680	12601	-100125	-87629	-219271	-158974	-200082	-147097	-165144	-35114	-133734	-108758	-149722	-24671	-77718	-161171	-116443	-114858	-105503	-217288	-132993	-98513	-186061	-80310	-135350	-19120	-157204	-79542	47887	286	-95793	-100896	1280	-157479	-148812	-204592	-146965	-134615	-49763	-189195	-257268	-197932	-86149	-97877	-152446	-69670	-96457	-143899	-14103	-102090	-13142	-125559	-178393	-127286	-132107	-30545	20267	46978	-128282	-132943	-14097	-172511	-242610	-42065	-19682	-94633	-6912	-81976	1821	-95226	-146556	-144230	-126554	-48747	-234921	-955	-114607	-92950	-97184	-233241	5425	-9929	-93892	-165452	-98695	-245710	3154	-89944	-171854	-33916	-56713	-82737	-172937	-53379	22363	-15608	-41160	-140457	47149	-211922	-15003	-242581
-66717	-34314	-133359	-27340	-159427	-129465	5115	-164148	24477	-4489	-80270	-137990	-105610	-123222	-105835	-89919	-143105	312	-71400	9748	-77072	-67541	-168744	-122360	-154008	-113201	-127251	-27096	-103015	-83794	-115220	-19059	-59937	-123984	-89588	-88387	-81146	-167430	-102300	-75823	-143280	-61832	-104212	-14722	-121073	-61182	36777	170	-73721	-77741	1023	-121229	-114521	-157500	-113198	-103659	-38305	-145686	-197932	-152502	-66334	-75338	-117449	-53527	-74325	-110751	-10955	-78502	-10187	-96581	-137411	-98120	-101677	-23501	15562	36124	-98810	-102335	-10894	-132712	-186623	-32583	-15106	-72853	-5341	-63009	1357	-73266	-112893	-111121	-97447	-37623	-180824	-798	-88226	-71454	-74928	-179577	4079	-7633	-72194	-127319	-75926	-189101	2323	-69230	-132417	-26098	-43486	-63613	-133090	-41055	17110	-12037	-31747	-108118	36267	-163166	-11621	-186772
-29138	-14928	-58066	-12016	-69565	-56581	2135	-71774	10650	-2047	-35500	-60078	-46078	-53874	-45875	-39197	-62700	80	-31327	4251	-33647	-29596	-73536	-53455	-67128	-49270	-55676	-11879	-45049	-36599	-50524	-8508	-26258	-53977	-39091	-38482	-35514	-72946	-44596	-33159	-62549	-26960	-45424	-6551	-52816	-26687	15919	-10	-32344	-34002	579	-52992	-49696	-68824	-49417	-45344	-16742	-63865	-86149	-66334	-29154	-32928	-51231	-23289	-32385	-48315	-4853	-34298	-4669	-42064	-60019	-42929	-44200	-10358	6633	15601	-42942	-44681	-4686	-57955	-81470	-14020	-6514	-32104	-2655	-27422	670	-31852	-49247	-48211	-42609	-16431	-78882	-288	-38334	-31265	-32542	-78410	1880	-3296	-31470	-55907	-32795	-82577	1074	-30205	-57905	-11579	-18892	-27787	-58171	-17939	7119	-5279	-13812	-47236	15678	-71091	-5304	-81568
-33052	-16939	-65942	-13591	-78934	-64150	2483	-81415	12109	-2234	-39971	-68224	-52349	-61091	-52246	-44455	-70988	188	-35417	4792	-38175	-33555	-83513	-60641	-76239	-56020	-63055	-13355	-51086	-41452	-57260	-9570	-29736	-61372	-44297	-43779	-40308	-82712	-50658	-37595	-70987	-30581	-51494	-7428	-59966	-30219	18155	9	-36593	-38466	538	-60115	-56579	-78051	-56068	-51364	-19051	-72265	-97877	-75338	-32928	-37378	-58052	-26490	-36742	-54915	-5474	-38924	-5133	-47795	-68067	-48650	-50238	-11685	7630	17781	-48763	-50622	-5373	-65803	-92453	-15964	-7446	-36301	-2784	-31276	684	-36225	-55855	-54910	-48323	-18705	-89522	-318	-43556	-35407	-37025	-88885	2121	-3787	-35817	-63234	-37452	-93611	1203	-34287	-65631	-12961	-21563	-31593	-65956	-20293	8234	-6015	-15660	-53546	17849	-80690	-5885	-92519
