1481	-77661	-93698	-136000	-126889	-99343	-108492	-68320	-116957	-123784	-115857	-115784	-95270	-105066	-88823	-122128	-110070	-128350	-140776	-131004	-95000	-94612	-95254	-1949	73647	-20608	124380	55780	-49973	37892	30410	21103	119243	200942	298480	522478	1176806	1249056	2416330	4843570	9373846	17746004	32237775	51519443	51536846	51989424	-102731374	-1031476813	-5364028736	-23934062544	-100689722923	-100689711123	-100689706291	-100689728217	-100689716608	-76755627118	-71391600322	-70360179938	-70257413712	-70309410736	-70360953234	-70393201536	-70427529776	-281708240848	-1126818814896	-1126828188810	1037992	1092528	-440400	-432456	356200	-4507311968472	32	1038048	1092376	-440632	-742432	16138728	-1126832217696	-74952	785640	258128	-374480	83896	897024	-281709921088	32728	192832	-161640	84184	495536	149424	-70428620776	-17607387904	-4402594376	-1100027576	-274998480	-69463664	1124224	-17460096	737376	734656	733168	734128	734952	737312	-4195016	737048	6096728	732200	731888	11319224	723728	3761952	26172656	32489888	-8603872	-4011808	3884032	37334464	-22955328	-9120992	-19022624	4061568	-12728832	-29505408	1393920	-18899520
1517	-77826	-94134	-137637	-127220	-100006	-108398	-66898	-118229	-123741	-117122	-116907	-95391	-103596	-87080	-123160	-110425	-130026	-142904	-132129	-94612	-95660	-92284	-1927	72231	-24448	117144	41398	-77175	-17535	-25387	-33053	62631	88592	77268	76166	288378	358730	634976	1280620	2250784	3504234	3742344	-5511948	-5493090	-62288222	-332232686	-1494455202	-6306207600	-25883966996	-104853076958	-104853064952	-104853061128	-104853083572	-104853072618	-78969078122	-72662871556	-71168472312	-70836204938	-70773923228	-70768436076	-70772188394	-70779810484	-283119119356	-1132473039014	-1132475289848	1032136	1096296	-451192	-426968	352176	-4529900367624	72	1032208	1096136	-451416	-632536	16640096	-1132475749904	-83632	792224	260016	-369480	79176	905400	-283119036432	40784	185800	-176984	85768	490584	159552	-70780003808	-17694794280	-4424226888	-1105323176	-276274512	-69758840	1119408	-17519808	752464	749848	748568	749648	750680	752952	-4186168	752080	6239968	747568	747584	11729360	739304	3596776	26615696	32592624	-8750784	-4573184	3667552	37683424	-22979776	-9052288	-18900224	4375488	-12658688	-29956352	1330048	-18650240
1369	-77323	-92574	-132174	-126032	-97314	-108302	-71841	-113911	-124130	-111942	-112660	-94803	-108382	-92994	-119666	-109187	-123584	-135789	-127893	-95254	-92284	-102526	-1985	77041	-10654	142548	92452	19451	178533	171782	158773	262683	486706	861800	1658292	3437439	3514474	6946106	13906966	27496078	53985144	104772301	196787842	196801620	343466486	484203560	158804149	-2917017278	-18772557952	-89293335935	-89293324605	-89293317443	-89293338115	-89293324810	-70520741204	-67603728008	-67762589748	-68246758206	-68590234866	-68787041362	-68891825604	-68994101154	-275970059268	-1103838840850	-1103866336960	1046056	1078192	-415120	-445656	363160	-4415464578888	72	1046152	1078144	-415288	-1030416	14784824	-1103879449144	-60792	767480	251728	-393280	92176	871608	-275976226984	10872	203552	-124864	70208	504464	115864	-68997477600	-17250723680	-4313987208	-1078165536	-269655432	-68190000	1125880	-17177784	692080	689080	687120	687872	688168	690648	-4189544	691864	5689928	686272	685176	10212096	677376	4172216	24951120	32077760	-8228512	-2620192	4383936	36258656	-22798528	-9292736	-19278368	3264192	-12859264	-28185152	1555200	-19448128
33	-1604	-1879	-2772	-2621	-2021	-2179	-1503	-2423	-2567	-2357	-2395	-1969	-2172	-1848	-2438	-2250	-2600	-2862	-2665	-1949	-1927	-1985	-60	1483	-428	2548	1125	-1080	533	375	204	2204	3772	5448	9131	21184	22627	43344	87076	167530	313958	558435	840013	840276	588730	-3239285	-24129516	-118802263	-519814010	-2168421915	-2168421615	-2168421511	-2168421974	-2168421778	-1648607246	-1529805060	-1505676552	-1502436558	-1503025486	-1503865878	-1504424524	-1505035414	-6020109236	-24080183730	-24080351260	20880	21864	-9120	-9136	6800	-96321389312	0	20880	21864	-9120	-18088	321024	-24080421976	-1912	15416	4736	-8176	1512	18392	-6020137840	176	3680	-3560	1264	9520	2672	-1505055160	-376266952	-94081344	-23507376	-5876672	-1484056	22712	-372936	14440	14384	14352	14384	14392	14440	-90096	14440	121944	14336	14328	224768	14008	79432	527520	665232	-172960	-70816	86752	763360	-467968	-185088	-389696	78080	-258240	-588096	29504	-388160
-1084	60036	72229	103736	97763	76060	84197	54220	88932	95970	87989	88191	73467	82895	70704	93753	85123	97350	106935	100016	73647	72231	77041	1483	-58996	10896	-105486	-61788	3136	-102229	-96648	-87791	-166561	-302536	-520831	-989004	-2074037	-2132550	-4202556	-8414507	-16584864	-32394802	-62310946	-114743096	-114755456	-190644370	-224084310	179755640	2868486020	15773326944	71688419563	71688410920	71688406181	71688422628	71688412666	55915065260	53046581614	52866870934	53090927962	53281579140	53396338644	53458658402	53520211826	214077093824	856283397974	856299982906	-809744	-841144	328984	340104	-280920	3425199329512	-16	-809760	-841032	329192	703152	-11868920	856307774824	50368	-603192	-199144	297240	-70096	-682344	214080703264	-17040	-154176	105456	-59304	-390904	-100136	53522230648	13381315792	3346195512	836216024	209110176	52861736	-871912	13306688	-551320	-549104	-547720	-548320	-548760	-550624	3226192	-551104	-4534000	-547032	-546432	-8247896	-540576	-3101920	-19702240	-24951760	6498912	2483296	-3214208	-28366496	17720576	7168736	14868480	-2772096	9945792	22279040	-1150336	14912768
488	-17533	-22205	-35417	-29662	-24750	-23975	-10017	-30929	-27282	-31150	-30270	-22071	-18224	-13559	-30214	-25063	-35151	-38266	-33753	-20608	-24448	-10654	-428	10896	-19976	-282	-43931	-118362	-210033	-212674	-209243	-196307	-397866	-805409	-1641194	-3236525	-3227711	-6474998	-12950582	-25964254	-52147049	-105114634	-213462882	-213454542	-439906830	-932628169	-2077092191	-5002112131	-13398914542	-40381397987	-40381394563	-40381396760	-40381403151	-40381403218	-26982481210	-21980366556	-19903284394	-18970649284	-18530740714	-18317288398	-18212174056	-18114636182	-72465038356	-289899178242	-289873214022	213592	259736	-134752	-76616	65848	-1159492659048	-8	213624	259568	-134840	250776	5568104	-289860057400	-41384	196208	62056	-57696	4360	235600	-72458469560	35936	24976	-95792	36760	92208	82872	-18111342712	-4526153512	-1130839144	-282124760	-70341240	-17649120	242936	-4377472	227560	227360	227752	228288	229168	229488	-959960	227344	1946232	227320	228392	4137408	225648	231168	7590960	7808128	-2452288	-2924288	151104	9908064	-5266048	-1709856	-3794368	2095488	-2560064	-8409088	77760	-3335040
-1640	100548	119422	167835	162455	124486	141316	98180	143638	161575	141001	142807	122348	145606	126399	153557	141965	155202	170746	162118	124380	117144	142548	2548	-105486	-282	-211296	-172211	-124474	-435249	-427158	-405304	-548567	-1043070	-1928677	-3784244	-7710906	-7817623	-15530738	-31081692	-61744438	-122178712	-240296623	-464366137	-464380684	-865220196	-1473710396	-1922919912	246080609	16857464355	99163550183	99163536026	99163523989	99163549990	99163530162	82306033498	82059960650	83982957944	85456621704	86321857918	86786244340	87026558202	87257008478	349013378670	1395960610992	1396022355496	-1379016	-1390096	507168	597248	-486504	5584088439192	-56	-1379048	-1390104	507400	1704960	-17480200	1396052422968	56072	-982864	-326480	533632	-133496	-1102152	349027830048	8936	-281072	105688	-76208	-675832	-105664	87264673520	21819534736	5457384992	1364327808	341403408	86447728	-1472520	21832680	-845384	-841112	-837896	-838584	-838432	-841840	5408872	-845192	-6880352	-837000	-834584	-11844656	-825608	-5965096	-30897600	-41208768	10238080	1628032	-6309600	-45704448	29549856	12413376	25499648	-3178496	17013120	35081728	-2224640	26106688
-242	43087	48243	58512	66870	46668	62096	57725	48832	71454	45894	49487	50897	78037	72935	58295	59964	48694	54580	57459	55780	41398	92452	1125	-61788	-43931	-172211	-236476	-360788	-814239	-813585	-788228	-876064	-1719987	-3333810	-6675110	-13364714	-13432087	-26821668	-53661731	-107121570	-213658105	-425817322	-845544731	-845538124	-1667966800	-3243221358	-6118823093	-10773389827	-15698225819	-8023009914	-8023013890	-8023028541	-8023021471	-8023037792	7675178352	18448579948	24567443780	27810642610	29478626302	30324164226	30749994880	31151190786	124578608070	498153344222	498260465794	-649584	-557176	114464	316768	-250472	1993041499696	-40	-649536	-557520	114488	1939680	-1949336	498313758416	-44888	-366040	-127504	306960	-98984	-376184	124604761016	87024	-173312	-123584	18872	-346168	95384	31164641648	7797586544	1952962272	489509480	123055632	31514024	-660928	8134128	-185912	-182904	-179424	-178776	-176752	-178800	2289160	-186216	-1307704	-179600	-175296	-516080	-174064	-4340784	-8397328	-16301440	2920928	-5118144	-4804128	-15346208	12405792	6303904	12357920	2021248	8166656	9990848	-1637376	13869696
1957	-45745	-62403	-112791	-81952	-74336	-59989	-2658	-100055	-68304	-102586	-96251	-59966	-23843	-7313	-89920	-66370	-118076	-128054	-106309	-49973	-77175	19451	-1080	3136	-118362	-124474	-360788	-775172	-1501242	-1512038	-1478917	-1485199	-2968592	-5903878	-11945650	-23701662	-23711291	-47480386	-94973872	-190078890	-380695982	-763907775	-1537604557	-1537563666	-3115449166	-6395588297	-13454771768	-29570932553	-69806495960	-182307380753	-182307368563	-182307388609	-182307411362	-182307423356	-112500901706	-82929949670	-69475192660	-63079590176	-59964121448	-58426567466	-57662651502	-56949465918	-227844949798	-911665548988	-911475470144	465000	733616	-507488	-108712	106296	-3645901282864	72	465280	732800	-507728	2463912	22845256	-911379863112	-215008	592792	178984	-37192	-54064	758112	-227797539416	217552	-15912	-507232	168496	151912	426024	-56925456664	-14219417960	-3549249304	-883851200	-219647904	-54655296	585320	-13329928	856008	857256	861464	864328	869592	869536	-2565784	854832	7530304	859472	867248	17640496	856008	-2080576	27072496	22401280	-8600416	-16371872	-2757120	32234720	-14091552	-2965056	-7727008	10568992	-5327616	-29430976	-811904	-4624960
1813	21162	11253	-28887	19303	-4583	38161	93823	-31760	42516	-37460	-25118	17940	105499	114959	-2280	27580	-50315	-52792	-23379	37892	-17535	178533	533	-102229	-210033	-435249	-814239	-1501242	-3108074	-3118267	-3037598	-3194405	-6326748	-12433943	-25039814	-49886736	-50012627	-100027819	-200094289	-399996756	-799623975	-1599610651	-3200208402	-3200152350	-6407701602	-12848422481	-25839969989	-52271057294	-106942830461	-223564965462	-223564957529	-223565004918	-223565018874	-223565060472	-116622217878	-64351118454	-38511094338	-25662694504	-19254942730	-16054801610	-14455158970	-12955579736	-51920751666	-208284413006	-207884416120	-586968	-121352	-382824	411032	-312768	-831537611976	232	-586296	-122608	-382784	6046040	22536096	-207684237832	-329744	39664	-22456	466760	-236184	220200	-51821953440	386440	-315832	-796712	212312	-427752	640976	-12905197496	-3201683040	-787933768	-190866152	-45059544	-9698032	-465512	-1609176	645648	652128	662864	667440	676776	673232	899824	643776	6282856	660240	676464	19084744	664664	-9700816	16395376	-2230784	-4762144	-27148288	-11177472	10629312	5165280	7418528	12262496	15422048	7941632	-16136576	-3665152	18381696
1960	14901	3669	-40056	9349	-12780	29435	88706	-41346	32787	-47206	-34808	10246	97481	108401	-12350	18471	-61197	-64404	-33991	30410	-25387	171782	375	-96648	-212674	-427158	-813585	-1512038	-3118267	-3129680	-3049083	-3198607	-6338771	-12465541	-25110207	-50015524	-50136140	-100280445	-200599568	-401031618	-801771817	-1604167268	-3210357837	-3210299948	-6432096564	-12913822546	-26037188784	-52931009539	-109325097682	-232579095832	-232579086825	-232579134225	-232579150040	-232579190962	-123254078836	-70323027198	-44285788590	-31371985850	-24939839472	-21729551290	-20125352722	-18621829666	-74586043770	-298947131922	-298546100204	-503336	-32008	-422464	377136	-285632	-1194184283264	208	-502720	-33336	-422480	6020040	23980520	-298345349240	-337984	105440	-1648	438448	-229720	295480	-74486936752	391232	-303080	-812776	219848	-388752	655408	-18571310664	-4618119320	-1142048200	-279316344	-67159040	-15274456	-376248	-3006776	709656	715944	726576	731208	740680	737312	570600	707736	6818752	723872	740112	20115096	727592	-9446664	18635296	415744	-5504928	-27641952	-10935232	13718208	3288736	6686976	10752992	15831328	6914432	-18675520	-3580736	16907904
2036	7777	-4579	-50846	-2097	-21234	19088	80251	-50715	21089	-56197	-44212	1532	85626	97741	-22746	8594	-70862	-74861	-44781	21103	-33053	158773	204	-87791	-209243	-405304	-788228	-1478917	-3037598	-3049083	-2971940	-3108742	-6163484	-12129293	-24439570	-48667891	-48779137	-97573357	-195183651	-390232354	-780271818	-1561448478	-3126050900	-3125993366	-6267858460	-12602964694	-25485602267	-52107629056	-108796749321	-235993933101	-235993923147	-235993968740	-235993986061	-235994024866	-127197259274	-75089589510	-49603943236	-37000994942	-30733088804	-27607107422	-26045629354	-24582519734	-98426181664	-394291441986	-393901209550	-398656	65712	-448312	329456	-245448	-1575604653344	176	-398048	64400	-448336	5798968	24805160	-393705805608	-334512	171128	21720	395320	-216840	367384	-98329687336	384160	-275568	-806920	224432	-334272	653968	-24533351824	-6109263472	-1515209728	-372705064	-90571400	-21227344	-264840	-4523504	757824	763688	773904	778496	787776	784720	173768	755952	7188552	771192	786968	20607440	774184	-8867880	20481424	3299248	-6115296	-27267872	-10295968	16712768	1183392	5733568	8807168	15789696	5629312	-20816960	-3358784	14805120
587	87658	91120	86369	127733	79765	130943	153649	67103	148668	60234	72632	99241	196768	192675	101461	121735	57723	66206	87596	119243	62631	262683	2204	-166561	-196307	-548567	-876064	-1485199	-3194405	-3198607	-3108742	-3351762	-6609027	-12906350	-25924334	-51764534	-51954090	-103839998	-207729627	-414998148	-828769077	-1655143354	-3300284811	-3300242654	-6564619460	-12987248549	-25418482664	-48634384112	-88493878167	-141968043572	-141968045484	-141968097819	-141968093388	-141968145514	-53474278068	-4839849568	20578736452	33565932276	40130609190	43430845160	45086030088	46641156576	186462868358	745227465368	745642463664	-1478344	-1051544	-13552	786712	-619800	2982569240160	152	-1477768	-1052776	-13352	6789768	9238896	745849586912	-270528	-627136	-241544	796208	-311024	-537648	186564831616	366320	-484024	-673080	147752	-854960	528120	46693354224	11698585640	2937989216	740195704	187745624	49138912	-1428016	13195040	32456	41344	53504	57296	66088	60496	4480744	30816	1224736	51648	68384	9814784	63384	-13073208	-5543840	-29874480	2464896	-24228960	-14680160	-20895168	24764032	15316960	28653536	12251296	18903360	8607552	-4915712	34757696
1741	144815	145331	120130	206580	120185	218300	280700	89657	249531	74477	100121	161237	351246	349784	154495	199189	64816	77999	124243	200942	88592	486706	3772	-302536	-397866	-1043070	-1719987	-2968592	-6326748	-6338771	-6163484	-6609027	-13049388	-25519255	-51286578	-102357158	-102706151	-205300132	-410701338	-820603304	-1639137546	-3274713518	-6534309302	-6534217402	-13015923192	-25825614136	-50849701383	-98534824569	-184482360467	-318773208866	-318773209013	-318773311524	-318773310791	-318773409978	-134291059948	-35756147836	15093735960	40919258886	53935294140	60469496044	63744288188	66819631916	267077151874	1067074733834	1067895337240	-2533632	-1666928	-195248	1402464	-1090144	4271580435120	112	-2532696	-1669664	-195208	13269504	24669368	1068305150768	-558720	-936832	-375056	1451888	-580336	-724512	267279011288	748184	-886576	-1392872	336528	-1500912	1113192	66922884000	16780771736	4221409600	1066907016	272087704	72130944	-2403976	19807008	356896	373624	397208	404888	422792	412544	7372312	353592	4821584	393208	426328	23944496	414208	-24605784	-911840	-47003184	1565984	-49878848	-27819392	-27327776	40397952	26927008	49695008	25957088	32643328	5523008	-9287168	61857984
4981	205273	190181	96631	276906	134270	318752	482798	56783	364962	27309	78480	219961	584130	598207	178717	278683	-4457	8641	110442	298480	77268	861800	5448	-520831	-805409	-1928677	-3333810	-5903878	-12433943	-12465541	-12129293	-12906350	-25519255	-50004038	-100574167	-200585789	-201199815	-402261376	-804712186	-1608169768	-3213287767	-6422892157	-12829271166	-12829071628	-25607020272	-51019513635	-101306193234	-199759862279	-388251409818	-731737849578	-731737837582	-731738034875	-731738056158	-731738239990	-343486822572	-143726789498	-42420295086	8599074964	34206308452	47035343716	53458379926	59486077904	237549223410	947778877132	949387047042	-3924256	-2159520	-843096	2317856	-1783096	3797547199360	248	-3922376	-2165000	-843256	25405152	65272744	950190851040	-1177504	-1035320	-472176	2474600	-1057272	-504032	237945463792	1509872	-1549624	-2909240	748376	-2448800	2344088	59688511184	15020566248	3806057192	974930936	254312496	70943872	-3580160	21136632	1462912	1493104	1538096	1554296	1590488	1572720	10231336	1456056	15782344	1529256	1594264	58888416	1562128	-44649728	25179040	-59212064	-5784448	-102503648	-50876512	-15466752	55958624	43626688	78354080	55343840	51187776	-19533696	-16894528	102498944
11365	348041	305422	79592	452611	186898	552677	913006	16150	632487	-41874	60240	364176	1089545	1132063	257392	468727	-116622	-100826	114239	522478	76166	1658292	9131	-989004	-1641194	-3784244	-6675110	-11945650	-25039814	-25110207	-24439570	-25924334	-51286578	-100574167	-202361384	-403470479	-404650387	-809090986	-1618555519	-3234844944	-6464374980	-12924070982	-25825788460	-25825372102	-51590803174	-102963938073	-205147789919	-407331639149	-803094818464	-1560535421171	-1560535384504	-1560535778907	-1560535842331	-1560536203936	-757441347470	-350109365352	-144961011754	-41997333460	9593892822	35419185884	48343538972	60468967214	241080786830	959459334622	962694179848	-7047952	-3444464	-2075944	4303144	-3305120	3850775382456	520	-7044200	-3455560	-2076280	50576280	145047040	964311587744	-2445992	-1435656	-738944	4662760	-2067816	-261832	241878352936	3068448	-2969040	-6001272	1568592	-4531048	4837616	60876227504	15417361264	3956375984	1036827544	280547968	84385952	-6281856	27874016	3557664	3616104	3705576	3739496	3813248	3779464	17079784	3543472	36890216	3687008	3817952	128163256	3745008	-86868064	72634512	-92186432	-18856672	-209996288	-99302208	21824	93572576	80251328	142013728	114926688	92506816	-63933248	-32907712	190837120
20382	805476	742537	355484	1083314	516181	1255850	1918487	201174	1436828	84315	287922	862004	2320582	2380908	688953	1092893	-46480	2627	415379	1176806	288378	3437439	21184	-2074037	-3236525	-7710906	-13364714	-23701662	-49886736	-50015524	-48667891	-51764534	-102357158	-200585789	-403470479	-804646468	-807096686	-1613658401	-3228074020	-6451185060	-12890348046	-25766669220	-51470080215	-51469276148	-102745248858	-204757816964	-406766394140	-802851403129	-1563546573560	-2959704809388	-2959704755550	-2959705546983	-2959705639966	-2959706375602	-1396159765486	-593307676996	-186540082696	18217166376	120963268748	172432396486	198199642120	222379973530	887934900176	3542039721192	3548490906880	-15522960	-8428936	-3487520	9196032	-7084448	14193959830408	1024	-15515480	-8450848	-3487984	101742776	265402408	3551715517344	-4753808	-3986576	-1840144	9830424	-4232024	-1820440	889524558864	6062752	-6182672	-11710752	3007880	-9725224	9423944	223192046992	56192983328	14252388744	3657198648	956757200	268581840	-14123616	80769768	6022640	6142992	6323192	6388912	6534480	6463784	40073752	5994880	64635024	6287536	6548536	238735608	6416304	-178315512	106776768	-230400864	-25112512	-412162336	-203261888	-53845344	219427392	172959936	310143136	222917024	202542144	-84720448	-67480192	407090368
19359	864152	813282	456287	1179341	590039	1338443	1971684	287864	1531332	169703	373566	934151	2402380	2451215	780192	1175971	47847	106593	513208	1249056	358730	3514474	22627	-2132550	-3227711	-7817623	-13432087	-23711291	-50012627	-50136140	-48779137	-51954090	-102706151	-201199815	-404650387	-807096686	-809605974	-1618614324	-3237997051	-6470791015	-12928797930	-25841150726	-51609398923	-51608606262	-102985996391	-205085993755	-406810437583	-800493064823	-1549044057405	-2891560642989	-2891560597004	-2891561393614	-2891561471207	-2891562217006	-1342518142896	-542024389852	-135212707108	69872692210	172859549174	224468010594	250309746688	274562968310	1096662374324	4376920097984	4383390889666	-16318048	-9250736	-3170824	9530736	-7361784	17533559175528	952	-16310648	-9272584	-3171080	102489552	254035064	4386624818152	-4707312	-4574592	-2033520	10124608	-4302968	-2483680	1098256400152	6050600	-6335768	-11613280	2952304	-10110512	9330648	275377442032	69240284960	17515166592	4472619880	1160690848	320149488	-14977928	93757872	5490728	5613256	5794912	5860152	6005432	5932904	43234536	5463120	60269920	5759880	6021632	230871584	5895080	-181439352	87706208	-254775664	-18813792	-410002976	-206513120	-81448960	236749920	180000000	324756544	220344224	212296512	-63149504	-68646272	421812800
40012	1661159	1545583	794874	2246817	1095738	2584272	3883798	472942	2953125	241493	647771	1785026	4714588	4824605	1456165	2258774	-13257	91037	912306	2416330	634976	6946106	43344	-4202556	-6474998	-15530738	-26821668	-47480386	-100027819	-100280445	-97573357	-103839998	-205300132	-402261376	-809090986	-1613658401	-1618614324	-3236122000	-6473755641	-12937377182	-25850068447	-51670117329	-103205876736	-103204278251	-205991269921	-410393235046	-814793556551	-1606249826586	-3120290669454	-5874225698571	-5874225596049	-5874227184990	-5874227358593	-5874228840404	-2753938114932	-1147686913576	-332890914418	77501160876	283494144908	386698129102	438369408016	486860818854	1944264947990	7757607367642	7770544746438	-31761264	-17571928	-6726720	18684968	-14431560	31082170881432	2400	-31745896	-17615344	-6727016	204270808	521872112	7777011051192	-9500976	-8486752	-3861720	19904472	-8544056	-4196832	1947452501896	12114968	-12519072	-23388376	5952552	-19814312	18781352	488489306280	122914206776	31138211536	7972802656	2078297960	578910856	-29005352	172091480	11599816	11842568	12204712	12336208	12627344	12484208	82755232	11544312	125730952	12133704	12657072	471415952	12394912	-359591240	197894704	-481518576	-45028608	-823353888	-409541760	-130557568	453870912	352269504	633186976	444230880	413835264	-151266176	-136034816	827467520
79915	3331128	3101859	1603964	4509871	2200684	5180365	7777054	959491	5923156	492669	1306940	3581785	9442164	9662317	2924404	4528122	-15320	196582	1839341	4843570	1280620	13906966	87076	-8414507	-12950582	-31081692	-53661731	-94973872	-200094289	-200599568	-195183651	-207729627	-410701338	-804712186	-1618555519	-3228074020	-3237997051	-6473755641	-12950551812	-25880795511	-51712085272	-103363730546	-206457121986	-206453924013	-412066940078	-820929690141	-1629771440895	-3212460433908	-6238871668363	-11738508344768	-11738508140933	-11738511320411	-11738511666352	-11738514632090	-5499642853530	-2287179668976	-657403336064	163524031210	575594401932	782047737550	885413793138	982419146684	3923318486208	15654360000700	15680240799140	-63629576	-35253472	-13410336	37427344	-28895640	62720946920160	4360	-63599304	-35340672	-13411264	408810288	1042578104	15693176379688	-18980904	-17045048	-7736296	39877968	-17093104	-8482320	3929695023368	24247232	-25053024	-46755736	11922472	-39674176	37566112	985676877648	248003322792	62820394744	16081608552	4190636040	1166443048	-58123992	346361936	23148480	23634368	24358992	24621944	25204408	24917920	166068336	23037496	250992424	24217200	25264208	942097304	24742064	-719833816	393384208	-966601936	-89235200	-1646935104	-819846912	-265047968	910174848	705549472	1268613504	888297984	829011200	-300089920	-272355136	1657255552
164668	6406559	5895816	2762054	8601984	4075323	10003654	15326226	1534877	11437989	605790	2233580	6849673	18536371	19029704	5448253	8694344	-450956	-67626	3248679	9373846	2250784	27496078	167530	-16584864	-25964254	-61744438	-107121570	-190078890	-399996756	-401031618	-390232354	-414998148	-820603304	-1608169768	-3234844944	-6451185060	-6470791015	-12937377182	-25880795511	-51722012892	-103348326577	-206586507875	-412675089838	-412668639578	-823823955804	-1641921236544	-3262390461384	-6441501277230	-12554449959407	-23804603525911	-23804603078897	-23804609420787	-23804610184301	-23804616076996	-11250165809646	-4808659039024	-1546258978368	95657727344	919488517416	1332155962010	1538747084752	1732612100446	6917740533754	27593193937446	27644915956020	-123837736	-66919264	-28258288	73420936	-56617968	110579633850368	8848	-123776992	-67094088	-28260808	815000880	2137573336	27670769479296	-38205160	-31517360	-14630552	78508920	-33908240	-14020920	6930485916608	48586968	-49466792	-94028776	24112752	-77716304	75606992	1739122868336	437947619568	111123302224	28535752352	7474373208	2103775936	-112545208	635118576	48698792	49661456	51105472	51634496	52801808	52236688	318260480	48475872	521850968	50818744	52911336	1920869240	51839000	-1427039744	872325392	-1826335152	-206602016	-3306276736	-1626570848	-407592096	1744811264	1380998752	2474423840	1789544032	1616047808	-696613440	-540014848	3251925632
344943	11994943	10804997	4092453	15864243	7105627	18865398	29929548	1834708	21568034	-6829	3246782	12693330	35964966	37121206	9612588	16231646	-2251984	-1616889	5115887	17746004	3504234	53985144	313958	-32394802	-52147049	-122178712	-213658105	-380695982	-799623975	-801771817	-780271818	-828769077	-1639137546	-3213287767	-6464374980	-12890348046	-12928797930	-25850068447	-51712085272	-103348326577	-206515855670	-412845871918	-824833077794	-824819999786	-1647154279296	-3285043995337	-6535930517402	-12940256630693	-25363245861833	-48677225188979	-48677224168944	-48677236800924	-48677238557646	-48677250221408	-23314003462286	-10373735867022	-3837786740834	-552751441368	1094416423406	1919233974756	2332088965350	2719468853044	10852478716266	43254522948274	43357871285792	-236755664	-122344824	-61155208	142274824	-109499248	173431433463368	18392	-236633192	-122695728	-61162224	1622018136	4444859944	43409537387768	-77222528	-54785320	-26568088	153044128	-66945360	-18590624	10877952528272	97492744	-96910192	-189784848	49089256	-150235928	152780200	2732479268088	689451354896	175627847792	45423407984	12036823056	3472038544	-213258200	1085369320	105141184	107037760	109909928	110978232	113321080	112215688	592081784	104692088	1107833640	109326152	113507888	3960719312	111272904	-2814273544	2020195136	-3310142608	-503768160	-6654306496	-3211846304	-421503424	3247868608	2666078720	4748398656	3621778752	3098192896	-1703445376	-1065212736	6304606080
742114	21326065	18394826	3491618	27364574	10792333	34021185	57536111	-380445	38888138	-4015204	2490580	22111036	68363030	71236694	15028926	28694540	-8941932	-8099683	5710630	32237775	3742344	104772301	558435	-62310946	-105114634	-240296623	-425817322	-763907775	-1599610651	-1604167268	-1561448478	-1655143354	-3274713518	-6422892157	-12924070982	-25766669220	-25841150726	-51670117329	-103363730546	-206586507875	-412845871918	-825432921974	-1649597654046	-1649570891318	-3295943131892	-6580531984311	-13121425893323	-26094257550094	-51612516497705	-100960602090066	-100960599627490	-100960624747525	-100960629024274	-100960651977992	-49348132760190	-23253853332404	-10132392109686	-3551876331496	-255906275866	1393659518754	2219110333280	2993485351718	11923160381428	47382025229034	47588611757254	-438131416	-207210392	-137666024	269818048	-206962592	190354370713952	38472	-437883552	-207917104	-137686384	3220994752	9455501176	47691911549872	-157260952	-82618176	-44353224	293336064	-131169672	-6176304	11974102630128	196220880	-187364656	-385604872	101116152	-283724896	310990288	3019495334632	767542000168	198396405288	52656622896	14527776672	4533793088	-388082688	1565348736	235900184	239602392	245300168	247473664	252191160	250060152	1039282648	234990456	2428368504	244097760	252458528	8319792536	247682488	-5503414976	4948823200	-5502221904	-1305706080	-13458522528	-6294252992	448601472	5708340000	5022424640	8848031968	7390614368	5762769920	-4428486464	-2083934976	11967454208
1691733	32046734	23991848	-11691700	37355804	7980481	53274985	105810372	-16875756	60859935	-23945931	-10944462	31182152	122514484	130491223	13359645	42387638	-35534678	-35557742	-6568133	51519443	-5511948	196787842	840013	-114743096	-213462882	-464366137	-845544731	-1537604557	-3200208402	-3210357837	-3126050900	-3300284811	-6534309302	-12829271166	-25825788460	-51470080215	-51609398923	-103205876736	-206457121986	-412675089838	-824833077794	-1649597654046	-3298446521808	-3298390592880	-6597439045676	-13200722763679	-26436291046496	-53031507748608	-106735779469894	-216241560824587	-216241554218200	-216241603878098	-216241615466468	-216241659880460	-109505871289428	-56474319996470	-30037965813018	-16837270740490	-10239778839866	-6941399233182	-5291767171902	-3744771682332	-15080584915248	-60942815908254	-60530140783352	-735394936	-265265000	-336393312	480932088	-365996048	-242120608169880	84440	-734887096	-266696968	-336458608	6349196536	21158665792	-60323700031088	-325708112	-57998952	-53770616	535805632	-251488136	110992280	-14978736526168	397276392	-349008648	-795121936	213844232	-500760576	643459224	-3692802408840	-897847682448	-211518047656	-46667371280	-8933318832	-524667384	-623168832	721288840	573613760	580655328	591864016	596357336	605917400	601973224	1501721120	571748624	5702039248	589320760	606029112	18221564664	595258624	-10507207640	13509997888	-6554689472	-3797237440	-27509067168	-12071455872	6035547200	8282486432	8811067552	15112279648	15363952064	9798816384	-12919163136	-3982181376	21378111872
