-35352	-37429	-47406	-44220	-33530	-50232	44101	-69586	-73932	-69057	-69176	-56735	-63360	-53535	-73391	-66642	-76513	-84332	-77633	-56805	-1173	-3521	52512	96736	263016	455162	964075	2020083	3911832	3907288	3901425	3959581	7921765	15563793	31321714	62528645	62577861	125184652	250292383	500597871	1002070478	2007866527	4031352493	4031367707	8128882136	16527745167	34148712160	72693267597	163015923831	396644560322	396644567839	396644570764	396644557084	233628640360	160935389094	126786675818	110258896952	102130036134	98098663690	96090793558	95088716674	94212678470	376975048352	1508150943506	-16208	152880	164520	-261360	-278576	-256632	1507900651080	-16200	152840	164464	-261488	-2368448	-11764784	376850338816	430744	-18568	-314608	-227600	52424	-408832	94149719680	-452216	117832	385512	48040	282128	-844696	23506217048	5860770168	1457051536	360729504	88060848	21015488	202656	4260736	-508560	-510256	-511160	-510472	-509984	-508560	227296	-508824	-4369928	-511720	-511928	-7125272	-516704	3198312	-9968112	-4861584	6157856	13021024	8034784	-11576544	1072896	-3726912	-4039520	-10922304	-418880	16090368	-2790976	-488128
-37429	-40778	-52068	-48406	-36861	-53773	41240	-76183	-79582	-75409	-75545	-61146	-66995	-55988	-79352	-71642	-83669	-92258	-84484	-60816	-1276	1281	59397	105744	288124	498240	1056477	2209357	4285769	4280712	4275519	4336181	8673479	17047088	34302502	68482148	68533497	137099505	274114230	548262003	1097528099	2199328210	4416565650	4416582100	8908788289	18125996679	37500190932	80018330738	180158882943	440910823506	440910831697	440910834286	440910819344	260751943536	180733630380	143233438754	125107406836	116198641160	111782054494	109582722250	108485187690	107525749218	430239199894	1721231388784	-21832	156064	171808	-287696	-298760	-281528	1720957274520	-21784	156048	171704	-287832	-2473592	-12357152	430102594488	457816	-23912	-340112	-239672	51664	-437528	107456807088	-483216	121752	402688	53960	293936	-898448	26830009616	6690217600	1663642376	412022416	100686304	24073888	211264	4951512	-539688	-541456	-542296	-541416	-540832	-539352	336512	-540016	-4605368	-542904	-542952	-7423736	-548384	3349176	-10492272	-5178048	6552128	13689440	8513408	-12236064	1158368	-3926688	-4226816	-11555136	-401088	17026112	-3024512	-373952
-47406	-52068	-68106	-63054	-47921	-68507	45213	-98839	-102453	-98135	-97813	-78887	-84872	-70757	-102761	-92358	-109018	-120467	-109917	-78002	-1571	8726	81094	139850	381139	658247	1397839	2917976	5669708	5662954	5657607	5733906	11466865	22548738	45365879	90572014	90637092	181320670	362527380	725130729	1451671997	2909340453	5843800865	5843822422	11793351535	24017394697	49776675191	106554193295	241178499118	594775156361	594775166278	594775168921	594775149792	353596659480	247042489338	197265813984	173248373104	161455050432	155611223286	152701877660	151250197712	149981265032	600105241422	2400784088102	-34912	193088	216304	-379368	-384376	-367896	2400421560640	-34872	193064	216112	-379632	-3095552	-15582376	599924540184	585480	-32456	-439992	-302304	62920	-564560	149890100144	-618744	150176	506736	71936	370176	-1146504	37427295272	9333963848	2321712784	575260128	140754776	33732808	264464	7052608	-686528	-688640	-689552	-688464	-687536	-685728	597224	-686968	-5824800	-690384	-690192	-9292208	-697016	4216664	-13256112	-6633856	8349824	17258880	10796992	-15568064	1483296	-4989824	-5326720	-14668800	-486144	21557312	-3928896	-328960
-44220	-48406	-63054	-58762	-44499	-64057	43835	-92192	-95747	-91680	-91307	-73850	-79773	-66528	-95790	-86242	-101726	-112069	-102712	-73085	-1492	6739	74997	130117	354693	612559	1300662	2715704	5275150	5268873	5263546	5335330	10670294	20980349	42211835	84274510	84335639	168713411	337321642	674705615	1350703009	2706898415	5436814243	5436834216	10970609852	22336296795	46270706288	98964842288	223685495354	550522378216	550522387486	550522390122	550522372486	326836885334	227872064574	181601357858	159265017918	148294435042	142857596146	140150693016	138799982450	137619285510	550644786906	2202917028848	-31240	182592	203664	-353392	-359568	-343424	2202579707128	-31216	182576	203496	-353640	-2911952	-14628512	550476655680	549136	-30192	-412328	-283344	59888	-527816	137534456144	-580304	142008	475640	67888	348072	-1074048	34341530904	8564111672	2130067040	527712768	129079288	30915864	249800	6439336	-643376	-645352	-646256	-645288	-644456	-642744	520200	-643712	-5464216	-647008	-646896	-8731784	-653408	3961200	-12436944	-6201904	7829408	16217664	10140768	-14578208	1389568	-4670048	-5001056	-13759392	-451520	20221376	-3674688	-333248
-33530	-36861	-47921	-44499	-34580	-48608	29189	-69034	-71151	-69141	-68688	-54939	-59215	-48999	-72141	-64906	-76802	-84469	-76710	-54567	-1116	7819	57852	98659	269492	465281	988360	2061732	4008102	4003374	3999693	4052883	8105014	15938512	32066147	64020445	64065172	128163782	256246687	512555099	1026123838	2056557709	4131168834	4131184072	8338265138	16985682066	35221473294	75466929153	171076968727	422823704071	422823711430	422823713117	422823699240	251746736456	176279823594	141058350414	124072636702	115734391902	111603204602	109546643052	108520513808	107623579518	430621686126	1722743403696	-27272	132880	150224	-270072	-271464	-259944	1722487156888	-27360	132784	150032	-270304	-2144248	-10795248	430493952528	406896	-23808	-308816	-212560	40280	-395336	107559143232	-433256	102768	350960	50048	256352	-803224	26857812008	6698296224	1666249560	412903320	101063008	24234888	184160	5089568	-479080	-480568	-481160	-480312	-479600	-478336	454440	-479408	-4044568	-481744	-481528	-6413216	-486400	2925784	-9173648	-4600608	5816512	11972160	7512672	-10813792	1002240	-3499456	-3722848	-10215200	-357120	14950400	-2767040	-199552
-50232	-53773	-68507	-64057	-48608	-72368	60276	-101194	-106840	-100581	-100500	-82187	-90994	-76605	-106174	-96002	-111488	-122389	-112956	-82158	-1700	-2173	77875	141190	384294	664653	1408773	2948344	5714356	5707745	5699717	5782808	11568704	22733729	45748213	91330238	91400626	182843353	365574956	731176932	1463651514	2932828282	5888829247	5888851156	11875731364	24151467708	49922346004	106355873611	238823706036	582234203975	582234214699	582234218781	582234199162	343410503158	237054652988	187132305524	162980789496	151105088648	145216230862	142283397424	140819736838	139540193802	558342401138	2233735830998	-25592	216744	235800	-380728	-401328	-374264	2233370255960	-25624	216720	235664	-380944	-3382448	-16844288	558160234152	622032	-29312	-457256	-323976	73888	-590928	139448243696	-653360	168952	550368	73624	403912	-1214792	34816466904	8681063368	2158378328	534422528	130510560	31165952	290816	6355184	-730616	-733016	-734272	-733288	-732552	-730512	375960	-731000	-6264328	-735120	-735360	-10161128	-742408	4573216	-14289664	-7007088	8881376	18670208	11568064	-16610656	1574112	-5318592	-5760608	-15691840	-550592	23118784	-4057920	-601280
44101	41240	45213	43835	29189	60276	-136956	76258	93111	70353	74075	68599	87438	79651	80290	76165	76908	86384	85747	70646	1762	74786	-17402	-81454	-212844	-376408	-779014	-1686684	-3171741	-3169379	-3150918	-3236986	-6496496	-12671576	-25562556	-50996626	-51072108	-102136448	-204228384	-408139676	-816184609	-1632004884	-3262653373	-3262667420	-6523364956	-13042976345	-26082515852	-52169726576	-104395347861	-209092516182	-209092524354	-209092535446	-209092523168	-104697189018	-52527477384	-26444953256	-13401933374	-6878594378	-3615912482	-1983905978	-1167709236	-453273010	-1914085344	-7861283504	-58624	-267352	-250400	196464	306216	233984	-7657055360	-58976	-267768	-250888	196144	3698456	17525896	-1812677520	-578624	-9536	350896	304344	-128464	486448	-401778984	564088	-216296	-587512	-48392	-436296	1076520	-75088512	-5876504	5241496	3930392	2767696	1458648	-313320	1473584	678784	681632	684280	684168	685240	683104	1308000	678680	6305640	684704	687384	11331872	693856	-4767336	14759520	6464912	-8272416	-19326368	-11243904	16024672	-1671232	4895616	5787296	15106528	574016	-23110080	2937088	2002432
-69586	-76183	-98839	-92192	-69034	-101194	76258	-147460	-153596	-145509	-145499	-118332	-128042	-107243	-152084	-136560	-161313	-177463	-164057	-116957	-2423	5452	116090	204437	556740	962218	2041889	4265859	8280935	8271349	8261980	8377143	16754793	32937756	66274522	132312510	132410992	264883587	529604673	1059276764	2120506349	4249315139	8533454535	8533485631	17213950256	35027273360	72480046574	154710704207	348521309224	853643454073	853643468870	853643473710	853643446130	505122150286	350411479750	277931431770	242904090050	225690182382	217156688488	212907366106	210786847452	208933154048	835995796002	3344513687770	-42248	295240	328184	-552240	-568760	-543504	3343984083024	-42136	295336	327936	-552544	-4701584	-23571368	835731846944	883480	-48536	-657936	-450128	101792	-841096	208799962016	-928016	234824	765616	112416	561592	-1713400	52133927040	13000084816	3232806360	800678256	195694576	46802208	404240	9655184	-1029920	-1033168	-1034728	-1033264	-1032104	-1029312	682776	-1030352	-8789912	-1035912	-1035920	-14109648	-1046496	6369512	-20061200	-9965440	12586432	26154336	16330176	-23378048	2319328	-7402496	-7974976	-22083872	-636416	32608064	-5842176	-552256
-73932	-79582	-102453	-95747	-71151	-106840	93111	-153596	-162570	-151226	-151558	-124649	-136974	-115827	-159425	-143704	-167631	-184718	-171599	-123784	-2567	-4517	116204	211566	574671	994128	2107168	4410472	8547536	8537807	8526109	8650605	17304914	34007547	68434878	136619920	136726885	273514646	546863373	1093754218	2189423114	4386993953	8808175376	8808207883	17761161432	36113102074	74618335244	158855352883	356286011271	867081115955	867081131164	867081137403	867081108882	510795112706	351939794964	277321457302	241208281542	223447165408	214638947740	210251946538	208062509708	206148457050	824865518608	3300009917008	-33488	326776	355632	-565392	-596960	-560952	3299463053584	-33336	326912	355472	-565672	-5098528	-25438744	824593019448	942568	-43832	-688664	-480832	118264	-888680	206010908952	-982104	258720	830592	115752	610200	-1820440	51434528040	12824144192	3188253200	789331984	192705472	45992848	437888	9345184	-1098288	-1101808	-1103728	-1102392	-1101344	-1098328	515584	-1098720	-9450984	-1104968	-1105336	-15354264	-1116288	6882728	-21626640	-10628160	13413152	28188608	17467232	-25068064	2476480	-7924192	-8601824	-23640544	-731456	34981184	-6097856	-853376
-69057	-75409	-98135	-91680	-69141	-100581	70353	-145509	-151226	-145108	-144206	-117003	-126639	-105654	-151035	-135825	-160639	-176008	-162470	-115857	-2357	9775	118485	205856	561353	969282	2058320	4296564	8345820	8336074	8327083	8440961	16882223	33194800	66787509	133338374	133435403	266935701	533706778	1067503305	2137029810	4282663963	8601403352	8601434574	17354879564	35329367305	73165337417	156406096239	353212120822	868226703365	868226717807	868226722326	868226694944	515014587168	358608524710	285443186110	250113750588	232758913458	224157471144	219874799930	217737758002	215869682444	863743976060	3455510497520	-47904	290592	323664	-555608	-567392	-542264	3454976790600	-47912	290592	323352	-556016	-4617848	-23186808	863477962016	872760	-48296	-653768	-445360	96560	-835656	215735467640	-920176	227880	753504	111752	553544	-1698480	53867284912	13433166960	3340950248	827638968	202403584	48459392	398856	10074504	-1017768	-1020928	-1022424	-1021016	-1019776	-1017008	794008	-1018168	-8655160	-1023592	-1023528	-13842432	-1033736	6280360	-19719072	-9823456	12423456	25739680	16098432	-23070944	2234208	-7352032	-7899488	-21803584	-673024	32051136	-5819392	-522368
